español	quechua
Nuestro bebé no habla aún.	 Wawanchikqa manaraqmi rimanchu.
Nuestro jefe aprobó nuestro plan.	 Jefeykuqa planniykutam aprobarqa.
Nuestro jefe es difícil de complacer.	 Jefeykuqa sasa kusichiymi.
Nuestro director es canadiense.	 Directorniykuqa Canadá nacionmantan.
Nuestros planes van tomando forma.	 Planniykuqa formakuchkanmi.
Nuestro restaurante es el mejor.	 Restauranteykuqa aswan allinmi.
Nuestras clases empiezan a las ocho.	 Claseykuqa pusaq horamantam qallarin.
Nuestra escuela tiene 80 años.	 Yachay wasiykuqa 80 watayuqñam.
Nuestro profesor vive por acá cerca.	 Yachachiqniykuqa kay qayllapim tiyan.
Nuestro tren se detuvo de repente.	 Trenniykuqa qonqayllam sayarurqa.
Nuestro tren se detuvo repentinamente.	 Trenniykuqa qonqayllam sayarurqa.
Nuestra caldera está rota.	 Calderanchismi p’akisqa kashan.
Está prohibido estacionar aquí.	 Kaypiqa harkasqam estacionamientoqa.
No está permitido estacionar aquí.	 Kaypiqa manam estacionamientoqa saqisqachu.
No existen personas perfectas.	 Manam kanchu mana pantaq runakunaqa.
Las mascotas pueden llegar a ser muy caras.	 Uywakunaqa ancha chaninniyuqmi kanman.
Pierce fue electo en 1852.	 Pierceqa 1852 watapi akllasqa karqan.
El rosado no es solo para niñas.	 Rosaqa manan sipaskunallapaqchu.
Responde a la pregunta, por favor.	Ama hina kaspa, tapukuyta kutichiy.
Por favor, reserva una habitación para ella.	 Ama hina kaspa, paypaq huk cuartota reservay.
Por favor, ven a casa a veces.	 Ama hina kaspa, wakin kuti wasiman kutimuy.
Por favor, corrige mi ortografía.	 Ama hina kaspa, ortografiayta allichay.
Por favor haz exactamente como digo.	 Ama hina kaspa, nisqayman hinapuni ruway.
No vuelvas a hacer eso, por favor.	 Ama hina kaspa, ama chayta ruwaychu.
No hagas eso otra vez, por favor.	 Ama hina kaspa, ama chayta ruwaychu.
Por favor no hables tan rápido.	 Ama hina kaspa, ama chayna utqaylla rimaychu.
Por favor, coge una silla para Tom.	 Ama hina kaspa, Tompaq huk tiyanata apamuy.
Por favor, deme una hamburguesa.	 Ama hina kaspa, huk hamburguesata quway.
Haga el favor de devolverme la pluma.	 Ama hina kaspa, chay plumata kutichipuway.
Dame algo de café por favor.	 Ama hina kaspa, kukata quway.
Tom mantuvo las puertas abiertas.	 Tomqa punkukunatan kichasqata waqaychaq.
Por favor, sólo déjame solo.	 Ama hina kaspa, sapallayta saqiwaychik.
Por favor, sólo déjame sola.	 Ama hina kaspa, sapallayta saqiwaychik.
Por favor, déjame comer tranquilo.	 Ama hina kaspa, hawkalla mikunaypaq.
Por favor, déjame comer tranquila.	 Ama hina kaspa, hawkalla mikunaypaq.
Por favor, dejadme comer tranquilo.	 Ama hina kaspa, hawkalla mikunaypaq.
Por favor, dejadme comer tranquila.	 Ama hina kaspa, hawkalla mikunaypaq.
Pague en la caja, por favor.	 Registropi pagay, ama hina kaspa.
Por favor, pague en el mostrador.	 Ama hina kaspa, contadorpi pagay.
Por favor regrese a su asiento.	 Ama hina kaspa, tiyasqaykiman kutiy.
Envíame un catálogo por favor.	 Ama hina kaspa, huk catálogota apachimuway.
Por favor, enséñeme otro.	 Ama hina kaspa, huktawan qawachiway.
Por favor, muéstreme otro.	 Ama hina kaspa, huktawan qawachiway.
Por favor, muéstrame tu portátil.	Ama hina kaspa, laptopnikita qawachiway.
Por favor, mantente cercano.	 Ama hina kaspa, qayllallapi kay.
Por favor quítate la camisa.	 Ama hina kaspa, camisaykita hurquy.
Por favor, quítate los zapatos.	 Ama hina kaspa, zapatoykichikta hurquychik.
Quitaos los zapatos, por favor.	 Ama hina kaspa, zapatoykita hurquy.
Quítese los zapatos, por favor.	 Ama hina kaspa, zapatoykita hurquy.
Por favor, dígame si le duele.	 Ama hina kaspa, willaway nanaptinqa.
Por favor, dígame adónde ir.	 Ama hina kaspa, willaway mayman rinaypaq.
Escriba, por favor, lo que dijo.	 Ama hina kaspa, nisqaykita qillqay.
Escribe con un lapicero, por favor.	 Plumawan qillqay, ama hina kaspa.
Vierte un poco de leche para el gato.	 Misipaq lecheta hich’ay.
La pobreza lo hizo robar.	 Wakcha kaymi suwata ruwarqa.
Los langostinos no me sientan bien.	 Gambas nisqakunaqa manam ñuqaman hinachu.
Finge que no ocurre nada.	 Mana imapas pasachkaqta hina ruway.
Probablemente venga pronto.	 Yaqapaschá pisi tiempollamanta hamunqa.
Prométeme que no te reirás.	 Prometeway mana asikunaykipaq.
Se requieren medidas inmediatas.	 Chaylla medidakuna ruwana tiyan.
Demuestra que no eres un gallina.	 Mana wallpa kasqaykita rikuchiy.
Demuestra que no eres un pollo.	 Mana wallpa kasqaykita rikuchiy.
¡Ponte una chaqueta, hace frío!	 Chaqueta churakuy, chiriña!
Ponle algo de sal a tu carne.	 Aychaykiman kachita churay.
Coloque los huevos en la heladera.	 Chay uhukunataqa refrigeradorpi churay.
Pon los huevos en el frigorífico.	 Chay uhukunataqa refrigeradorman churay.
Las ratas abandonan un barco que se hunde.	 Ratakunaqa chinkaykuchkaq buquemanta lluqsinku.
Lean todos juntos después de mí.	 Lliwmi ñuqapa qipayta kuska ñawinchaqku.
No se ganó Zamora en una hora.	 Zamoraqa manan huk horallapichu atiparqanku.
Roma no fue construida en un día.	Roma llaqtaqa manan huk p’unchayllapichu hatarichisqa karqan.
Roma no se construyó en un día.	 Roma llaqtaqa manan huk p’unchayllapichu hatarichisqa karqan.
Recita el alfabeto al revés.	 Alfabetota qhipaman kutichiy.
La escuela abrirá el lunes.	 Chay yachaywasiqa lunes p’unchaymi kicharikunqa.
Grita cuanto quieras.	 Tukuy munasqaykita qapariy.
Gritad cuanto queráis.	 Tukuy munasqaykita qapariy.
Los veo mañana por la tarde.	 Paqarin tardeta tupasun.
Nos vemos mañana en la escuela.	 Paqarinmi yachay wasipi tupasun.
¿Te hago un dibujo?	 ¿Dibujasqaykichu?
¿Te esperamos aquí?	 ¿Kaypi suyachkaykikuchu?
Ella abandonó a los hijos.	 Payqa wawakunata saqirqa.
Ella se abstiene de beber.	 Payqa mana tomayta munanchu.
Ella supuestamente le asesinó.	 Payqa wañuchisqachá.
Ella siempre va al colegio a pie.	 Payqa chakillapim escuelaman rin.
Ella le pidió que se casara con ella.	 Paywanmi casarakunanpaq mañakurqa.
Me preguntó mi edad.	 Paymi tapuwarqa edadniymanta.
Ella me hizo señas para que entrara.	 Payqa makinwan haywariwarqan.
Ella compró un par de botas.	 Payqa huk botastam rantirurqa.
Ella le compró una camisa.	 Payqa huk camisatam rantirurqa.
Ella vino cruzando la calle.	 Payqa chay calle chimpamanmi hamusqa.
Ella regresó antes de las ocho.	 Payqa manaraq pusaq wata kashaqtinmi kutipurqan.
Ella no puede vivir sin él.	 Mana paywanqa manam kawsanmanchu.
No puede haber mentido.	 Payqa manan llullakuyta atinmanchu karqan.
Ella declinó mi invitación.	 Payqa manan munarqanchu invitasqayta.
Ella se dedicó a él.	 Payqa paymanmi qokurqan.
Ella no lo decepcionó.	 Payqa manan hukmanyachirqanchu.
Ella hizo el trabajo con cuidado.	 Payqa allintan chay llank’ayta ruwarqan.
Ella no sabía qué hacer.	 Payqa manan yacharqanchu ima ruwananta.
No parecía interesada.	 Payqa manan interesakuq hinachu karqan.
Ella no quería que él muriera.	Payqa manan munarqanchu wañunanta.
Ella no quería que él muriese.	 Payqa manan munarqanchu wañunanta.
Ella murió de cáncer de estómago.	 Payqa wiksanpi cáncer onqoywanmi wañupurqan.
Ella se divorció de él el año pasado.	 Payqa qayna wata divorciakurqa.
Ella no cree en Dios.	 Payqa manan Diospi creenchu.
No te entiende.	 Payqa manan entiendesunkichu.
Ella no te entiende.	 Payqa manan entiendesunkichu.
Ella no le entiende.	 Payqa manan entiendenchu.
Ella no le entiende a usted.	 Payqa manan entiendesunkichu.
Ella no les entiende.	 Payqa manan chaykunataqa entiendenchu.
Ella maneja un auto importado.	 Payqa hawa llaqtamanta apamusqa carrotan manejan.
Ella se durmió en mis brazos.	 Payqa marq’ariyllapin puñuykurqan.
Ella se hundió en un profundo sueño.	 Payqa sinchi puñuyman chinkaykusqa.
Ella sentía temblar sus rodillas.	 Qunqurninpas kuyurichkaqtam sienterqa.
Ella le obligó a sentarse.	 Payqa obligasqa tiyaykunanpaq.
Se le olvidó alimentar al perro.	 Allquta mikhuchiyta qunqarqanki.
Ella me echó una mirada extraña.	 Payqa huk mana riqsisqa qhawariyta quwarqa.
Ella va al colegio a pie.	 Payqa chakillapim yachay wasiman rin.
Va a la escuela caminando.	 Yachay wasiman purispa rin.
Va caminando a la escuela.	 Yachay wasiman purichkan.
Va al colegio a pie.	 Chakipi yachay wasiman rin.
Ella no obtuvo respuesta de él.	 Payqa manan ima kutichiytapas paymantaqa chaskirqanchu.
Ella obtuvo el dinero de él.	 Payqa paymantan qolqeta chaskirqan.
Ella le recibió con alegría.	 Payqa kusikuywanmi chaskirqa.
Ella tenía una conciencia limpia.	 Payqa ch’uya concienciayoqmi karan.
A ella le robaron el bolso.	 Bolsantam suwarurqaku.
A ella le robaron el monedero.	 Bolsanta suwasqaku.
Ella tiene un hermano en Tokio.	 Payqa Tokio llaqtapin huk wawqenniyoq.
Tiene un perro y seis gatos.	Allquyuq, suqta misiyuq ima.
Ella tiene una casa cerca del mar.	 Payqa lamar qocha qayllapin wasiyoq.
Tiene muchas canas.	 Payqa achka yuraq chukchayuqmi.
Ella tiene una rosa en la mano.	 Payqa makinpi rosas nisqayuqmi.
Ella tiene muy buena figura.	 Payqa ancha allin figurayuqmi.
Ella tiene una hermosa figura.	 Payqa sumaq rikchayniyuqmi.
Ella ha conseguido sus metas.	 Payqa munasqanman hinan hunt’arqan.
Ella tiene una agradable voz.	 Payqa sumaq kunkayuqmi.
Ella acaba de cumplir los doce.	 Chayraqmi chunka iskayniyuq watayuqña karqa.
Acaba de cumplir los veinte.	 Chayraqmi iskay chunka watayoqña kasqa.
Ella tiene muchos pañuelos.	 Payqa achka pañueloyuqmi.
Ella no tiene con quién hablar.	 Payqa manan piwanpas rimananpaq kanchu.
Ella tiene dos mil libros.	 Payqa iskay waranqa libroyoqmi.
Ella le ayudó a atarse la corbata.	 Payqa corbatanta watananpaqmi yanaparqa.
Ella lo ignora por completo.	 Payqa manapunin paytaqa uyarinchu.
Ella insistió en ayudarme.	 Payqa yanapawananpaqmi insistiwarqa.
Ella pretende jugar al tenis.	 Payqa tenis pukllaq hinam rikurin.
Ella me invitó a su casa.	 Payqa wasinman invitawarqan.
Ella es una muy buena maestra.	 Payqa ancha allin yachachiqmi.
También está escribiendo un libro.	 Librota qillqachkallantaq.
Ella es una poetisa sobresaliente.	 Payqa allin harawiqmi.
Ella está ocupada preparando la cena.	 Payqa ocupasqa kashan cenata preparananpaq.
Ella es famosa como soprano.	 Payqa soprano hina ancha riqsisqam.
Ella tiene buen humor.	 Payqa allin sunquyuqmi.
Está de buen humor.	 Payqa allin sunquyuqmi kachkan.
Ella está en cama con fiebre.	 Payqa fiebrewanmi puñunanpi kachkan.
Ella es incapaz de engañar.	 Payqa manan engañayta atinchu.
Está interesada en la música.	 Payqa takikunapim interesakun.
Ella es como una madre para mí.	Payqa mama hinam ñuqapaqqa.
Ella miente acerca de su edad.	 Payqa llullakunmi edadninmanta.
Ella es mucho más alta que yo.	 Payqa ñuqamanta aswan hatun sayayniyuqmi.
Ella no es más que una niña.	 Payqa sipasllam.
Ella está jugando con una muñeca.	 Payqa muñecawanmi pukllachkan.
A ella no le dan miedo las serpientes.	 Payqa manan mach’aqwayta manchakunchu.
Ella ya conocía esa historia.	 Payqa chay willakuytaqa yachasqañam.
Ella se reclinó sobre su hombro.	 Payqa hombronmanmi k’umuykurqan.
Ella se fue antes de que yo llegara a casa.	 Manaraq wasiyman chayashaqtiymi ripurqan.
A ella le gustaban la poesía y la música.	 Paymanqa gustaqmi harawikuna, takikunapas.
A ella le gusta mucho la tarta.	 Payqa anchatam gustan torta.
A ella le gusta mucho su escuela.	 Payqa anchatam gustan escuelan.
Ella vive en una casa grande.	 Payqa hatun wasipim tiyan.
Ella cuidó del niño.	 Paymi wawata cuidaq.
Ella echó una mirada alrededor de la habitación.	 Payqa cuartota muyuriqninta qhawarirqan.
Hoy ella parece muy feliz.	 Kunanqa ancha kusisqa hinam kachkan.
Ella cometió un grave error.	 Payqa sinchitan pantarqan.
Ella hace feliz a su madre.	 Mamanta kusichin.
Ella logró conducir un auto.	 Payqa carrota manejayta atisqa.
Ella se casó con un anciano rico.	 Qhapaq machu runawan casarakurqa.
Puede haberme mentido.	 Yaqapaschá llullakuwarqanki.
Ella nunca piensa en él.	 Payqa manan hayk’aqpas paypiqa yuyaykunchu.
Ella aprobó el examen.	 Payqa chay examenpin pasarqan.
Ella lo persuadió para que lo hiciera.	 Chayta ruwananpaqmi convencechirqa.
Toca piano y guitarra.	 Payqa pianota, guitarratapas tocan.
Ella juega al tenis todos los días.	 Sapa punchawmi tenis nisqapi pukllan.
Ella juega tenis muy bien.	Payqa ancha allintam tenis nisqapi pukllan.
Ella toca el piano de oído.	 Payqa rinrinwanmi pianota tocan.
Ella puso la llave en su mochila.	 Llavetaqa mochilanmanmi churarqa.
Ella citó un poema de Keats.	 Payqa Keatspa harawinmantam rimarqa.
Ella huyó con los huevos.	 Payqa uhukunata apaspa phawarirqan.
Ella leyó el poema en voz alta.	 Chay harawita kallpawan leerqan.
Realmente necesita tu ayuda.	 Payqa cheqaqtapunin necesitan yanapayniykita.
Ella le vio en la estación.	 Payqa estacionpin rikusqa.
Ella lo vio en la estación.	 Payqa estacionpin rikusqa.
Ella me vio entrar a la tienda.	 Payqa rikuwarqanmi tiendaman haykusqayta.
Ella dice que le gustan las flores.	 T’ikakuna gustasqanmantam nin.
Ella dice que es feliz.	 Kusisqa kasqanmantam nin.
Ella dice que está sola.	 Payqa sapallan kashasqanmantan nin.
Le envió una larga carta.	 Paymanmi huk hatun cartata apachirqa.
Ella le disparó con una pistola.	 Payqa pistolawanmi dispararqan.
Ella debería ayudar a su madre.	 Mamanta yanapanan tiyan.
Ella le mostró su asiento.	 Payqa tiyananmanmi qawachirqa.
Ella le sonrió con inquietud.	 Payqa mana hawkachu payman asirirqa.
Ella habla un poco de árabe.	 Payqa árabe simita pisillata riman.
Ella solo habla de trabajo.	 Payqa llamkaymantallam riman.
Me habló en español.	 Paymi kastilla simipi rimapayawarqa.
Ella me habló en español.	 Payqa kastilla simipim rimapayawarqa.
Se dirigió a mí en español.	 Paymi kastilla simipi rimapayawarqa.
Habló conmigo en español.	 Paymi kastilla simipi rimapayawarqa.
Ella lo miró a la cara.	 Payqa uyanta qhawarisqa.
Ella se quedó aquí sola.	 Payqa sapallanmi kaypi qhepakurqan.
Ella de repente se hizo famosa.	 Payqa qonqayllan reqsisqa kapurqan.
Ella se parece a su padre.	 Payqa taytanman rikchakun.
Ella habló con el presidente.	 Payqa umalliqwanmi rimarqan.
Ella pensó en un buen plan.	Payqa allin planpin yuyaykurqan.
Ella le contó a todos en el trabajo.	 Llank’ayninpi llapa runakunamanmi willarqan.
Ella le dijo que siguiera tratando.	 Paymi nirqa kallpachakushallananpaq.
Le dijo que lo intentara con más ganas.	 Paymi nirqa astawan kallpanchakunanpaq.
Ella prestó cuidados a su herida.	 Payqa k’iriynintan cuidarqan.
Ella cuidó del niño.	 Paymi wawata cuidaq.
Ella rechazó mi petición.	 Payqa manan munarqanchu mañakusqayta.
Ella solía vivir en el lujo.	 Ñawpaqqa lujopi kawsaq.
Ella esperó a que la llamara.	 Payqa suyasqa payta waqyamunanta.
Ella quería ser profesora.	 Payqa yachachiq kaytam munarqa.
Ella quiere ser diseñadora.	 Payqa diseñadora kaytam munan.
Entonces era una niña pequeña.	 Chaypachaqa sipaschallaraqmi karqani.
Él la chantajeó.	 Payqa chantajearqan.
Ella estaba ardiendo de fiebre.	 Payqa fiebrewanmi ruphachkasqa.
Ella estaba llorando en su habitación.	 Payqa cuartonpi waqachkasqa.
La invitaron a una fiesta.	 Paykunaqa fiestamanmi invitarqanku.
Ella estaba escuchando música.	 Payqa takikunatan uyarisharqan.
Ella estaba fregando los platos.	 Payqa platokunata mayllachkasqa.
Ella llevaba botas largas.	 Payqa suni botaswanmi churasqa kasqa.
Ella fue a Chicago en autobús.	 Payqa Chicago llaqtamanmi autobuspi rirqan.
Ella iba todos los días a misa.	 Sapa punchawmi misaman riq.
Ella me lo susurró al oído.	 Payqa rinriypi susurquwarqa.
Ella deseaba ser hermosa.	 Payqa sumaq kaytam munarqa.
Ella ganó el concurso de belleza.	 Payqa sumaq kay atipanakuypi atiparqan.
Ella llevaba un hermoso vestido.	 Payqa sumaq p’achayuqmi kasqa.
Ella llevaba una bufanda azul oscuro.	 Payqa yana azul pañuelowanmi churasqa kasqa.
Ella me escribió una larga carta.	 Payqa huk hatun cartata qillqamuwarqa.
Ella es la hermana menor de Tom.	Payqa Tompa sullk’a ñañanmi.
Ella es fastidiosa y egoísta.	 Payqa phiñachiqmi, kikillanpaq munaqtaqmi.
Sus amigos le quieren.	 Amistadnikikunaqa kuyasunkim.
Está casada con un dentista.	 Payqa kiru hampiqwanmi casarasqa kachkan.
Ella nunca se ha enamorado.	 Payqa manan hayk’aqpas munakurqanchu.
¿Debería inventar una excusa?	 ¿Huk excusatachu ruwanay?
¿Debería preparar algo?	 ¿Imatapas preparanaychu?
¿No deberías estar atendiendo?	 ¿Manachu chay huñunakuyman rinayki?
¿No deberías estar escuchando?	 ¿Manachu uyarinayki?
¿No deberías escuchar?	 ¿Manachu uyarinayki?
¿No deberías atender?	 ¿Manachu chayman rinayki?
Muéstrame las fotografías, por favor.	 Ama hina kaspa, fotokunata qawachiway.
¿Desde cuándo es eso un delito?	 ¿Hayk’aqmantapachan chay hucha?
Sentate ahí y callate.	 Chaypi tiyaykuspa upallakuy.
El sueño es la mejor medicina.	 Puñuyqa aswan allin hampi.
Fumar afecta a nuestra salud.	 Cigarrota pitayqa qhali kayninchistan afectan.
Aquí está prohibido fumar.	 Kaypiqa cigarrota pitayqa hark’asqam.
El jabón ayuda a remover lo sucio.	 Jabonqa qhellikunata horqonapaqmi yanapan.
El jabón ayuda a eliminar la suciedad.	 Jabonqa qhellikunata horqonapaqmi yanapan.
El fútbol es un juego emocionante.	 Piluta hayt'ayqa ancha kusikunapaq pukllaymi.
Algunos botes están en el lago.	 Wakin botekunaqa qucha patapim kachkan.
Murieron algunos civiles.	 Wakin civilkuna wañurqanku.
Algunos remedios nos caen mal.	 Wakin hampikunaqa mana allinmi ñuqanchikpaq.
Algunas personas no piensan así.	 Wakin runakunaqa manam chaynatachu piensanku.
Hay quienes disfrutan la soledad.	 Kanmi sapallan kaypi kusikuqkuna.
Algunos minoristas cobran menos.	 Wakin qhatuqkunan pisillata cobranku.
Alguien intentó matar a Tom.	 Pipas Tomta wañuchiyta munarqa.
Algún día lamentarás esto.	Mayninpiqa kaymanta pesapakunki.
Alguien borró mi comentario.	 Pipas rimasqayta borrarurqa.
Alguien me golpeó en la espalda.	 Pipas wasanpi takawarqa.
Alguien le robó la guitarra a Tom.	 Pipas Tompa guitarranta suwarurqa.
Alguien me robó todo el dinero.	 Pipas llapa qolqeyta suwawarqan.
Hay alguien en la sala contigua.	 Qatiqnin cuartopim pipas kachkan.
Algo debe haber pasado.	 Imapas pasarqachá.
Algo anda mal con Tom.	 Tomwanmi imapas mana allinchu kachkan.
Lamento la interrupción.	 Llakikuy interrupción nisqamanta.
Lo siento, soy extranjero aquí.	 Pampachaykuway, kaypi hawa llaqtayuqmi kani.
El sonido viaja muy rápidamente.	 T’uqyayqa ancha utqaylla purin.
Hablar inglés es útil.	 Inglés simita rimayqa allinmi.
Por la noche se pueden ver las estrellas.	 Tutapiqa quyllurkunata rikunki.
Quédate cuanto quieras.	 Munasqaykiman hina unayta qhepakuy.
¡Mantente alejado de mi hija!	 ¡Ususiymanta karunchakuy!
Quédate aquí y espérale.	 Kaypi qhipakuychik hinaspa suyaychik.
Quédese aquí y espérele.	 Kaypi qhipakuychik hinaspa suyaychik.
Quédense aquí y espérenle.	 Kaypi qhipakuychik hinaspa suyaychik.
Quedaos aquí y esperadle.	 Kaypi qhipakuychik hinaspa suyaychik.
Deja de hacer el ridículo.	 Amaña asikunapaq hinachu kaychik.
Deja de ponerte en evidencia.	 Amaña p’enqachikuychu.
Basta ya de ponerte en evidencia.	 Bastante qan kikiykita sut’inchakunaykipaq.
¡Deja de chillar como una niña!	 ¡Amaña sipas hina qapariychu!
De repente me sentí muy cansado.	 Qonqayllan sinchi sayk’usqa sientekurqani.
De repente se puso a llover.	 Chayllamanmi parayta qallaykurqa.
De repente comenzó a llover.	 Chayllamanmi parayta qallaykurqa.
El suicidio es un acto de desesperación.	 Kiki wañuchikuyqa hukmanyasqa kaymi.
Coge un libro de la estantería.	Estantemanta huk librota hurquy.
Por favor, respire profundamente.	 Ama hina kaspa, allinta samay.
Toma todo el tiempo que necesites.	 Tukuy necesitasqayki tiempota hap’iy.
Cuídate mucho.	 Kikiykita cuidakuy.
