español	quechua
¿Sigue trabajando Tomás?	 ¿Tomas llamk’achkanraqchu?
¿Hace frío en Boston?	 ¿Boston llaqtapi chirichu?
¿Hace calor por allá?	 ¿Chay chimpapichu ruphay kachkan?
¿Es dinero lo que querés?	¿Qolqechu munasqayki?
¿Es dinero lo que quieres?	 ¿Qolqechu munasqayki?
¿Es mi turno de pagar?	 ¿Turnoychu paganaypaq?
¿Seguro que vale la pena?	 ¿Segurochu kanki valesqanmanta?
¿Vale la pena?	 Chayqa allinmi?
¿Mi respuesta es correcta?	 ¿Allinchu kutichisqay?
¿Es correcta mi respuesta?	 ¿Allinchu kutichisqay?
¿Eso es todo lo que tienes?	 ¿Chayllachu kanki?
¿Es eso otra broma?	 ¿Huk asikuychu chay?
¿Es correcta esa respuesta?	 ¿Allinchu chay kutichiy?
¿Es posible ahora?	 ¿Atikunmanchu kunan?
¿Es el mismo hombre?	 ¿Kay runallachu?
¿Esta bicicleta es tuya?	 ¿Qanpachu kay bicicleta?
¿Es esta tu bici?	 ¿Kaychu bicicletayki?
¿Está sonando el teléfono?	 ¿Telefono waqachkanchu?
¿Hay un ascensor?	 ¿Kanchu ascensor?
¿Hay ketchup?	 ¿Kanchu ketchup?
¿Todo esto es real?	 ¿Cheqaqchu tukuy kaykunaqa?
¿Es todo lo que tienes?	 ¿Tukuy ima kapuqniykichu?
¿Este diamante es auténtico?	 ¿Cheqaqchu kay diamante?
¿Es esto suficiente dinero?	 ¿Aypanchu kay qolqe?
¿Así es cómo funciona?	 ¿Chaynatachu llamkan?
¿Es seguro este lugar?	 ¿Allinchu kay sitio?
¿Este es su equipaje?	 ¿Kaychu equipajeyki?
¿Es esta tu bici?	 ¿Kaychu bicicletayki?
¿Esta es tu opinión?	 ¿Kay yuyayniykichu?
¿Es esta tu foto?	 ¿Kaychu fotoyki?
¿Mañana será sábado?	 Paqarinmi sabado kanqa?
¿Tienes el maletero cerrado?	 ¿Troncota wisq’asqatachu hap’inki?
¿Acaso María no es bonita?	 ¿Manachu Mariaqa sumaqllaña?
¿No es un poco pequeño?	 ¿Manachu aslla uchuylla?
¿No es un poco pequeña?	 ¿Manachu aslla uchuylla?
¿No es bella la vida?	 ¿Manachu kawsayqa sumaq?
¿Ese no es el perro de Tom?	¿Manachu chayqa Tompa allqun?
¿Ese no es el sombrero de Tom?	 ¿Manachu chayqa Tompa sombreron?
¿No es eso excesivo?	 ¿Manachu chay nishuta?
¿No es eso maravilloso?	 ¿Manachu chayqa sumaqllaña?
Ahora me pertenece.	 Kunanqa ñuqapañam.
Podría estar en cualquier lado.	 Maypipas kanmanmi.
Pudo haber sido Tom.	 Tomchá kanman karqan.
No me molesta.	 Manam llakichiwanchu.
Ahí no cabe.	 Manam chaypiqa tupanchu.
No parece difícil.	 Mana sasachu rikchakun.
No parece justo.	 Mana chaninmanmi rikchakun.
Me pone de los nervios.	 Chayqa mancharichiwanmi.
Brilla en la oscuridad.	 Tutayaqpi k’anchariy.
Pasó de repente.	 Chayqa qonqayllan pasaran.
A veces pasa.	 Wakin kutiqa pasakun.
Ya son las once.	 Kunanqa chunka hukniyuqñam.
Apenas llueve.	 Yaqapaschá paramun.
Hoy no hace frío.	 Kunan punchawqa manam chirichu.
Es de gran valor.	 Ancha valorniyoqmi.
No está tan mal aquí.	 Kaypiqa manam chayna millaychu.
Parece fascinante.	 Fascinante hinam rikchakun.
Parece interesante.	 Interesantem rikchakun.
Parece un ciervo.	 Ciervomanmi rikchakun.
Luce como un pato.	 Ankamanmi rikchakun.
Se parece a un pato.	 Ankamanmi rikchakun.
Parece un huevo.	 Huk uhumanmi rikchakun.
Es posible que llueva mañana.	 Paqarinqa parapaschá.
Ya no importa.	 Manañam imapaschu.
La lluvia duró una semana.	 Paraqa huk semanam karqa.
Llovió por una semana.	 Huk semanam pararqa.
Llovió durante una semana.	 Huk semanam pararqa.
Estuvo lloviendo durante una semana.	 Huk semanam paramuchkasqa.
Se tiró una semana lloviendo.	 Huk semanam paramurqa.
Llovió anoche.	 Qayna tutachu pararqa.
Parece interesante.	 Interesantem rikchakun.
Aquí hoy ha nevado.	 Kunan punchawmi kaypi ritiña.
A mí me supo bien.	 Allinmi malliykuwarqa.
Fue un gran error.	Hatun pantaymi karqa.
Era una falsa alarma.	 Chayqa yanqa alarma karqan.
Fue un golpe de suerte.	 Chayqa suertepa llallinakuyninmi karqa.
Esa fue una idea estúpida.	 Chayqa sonso yuyaymi karqan.
Fue una semana terrible.	 Manchay semanan karqan.
Fue difícil al principio.	 Qallariypiqa sasam karqa.
Era difícil al principio.	 Qallariypiqa sasam karqa.
Era su primer trabajo.	 Chayqa karqan ñawpaq llank’ayninmi.
Era su primer trabajo.	 Chayqa karqan ñawpaq llank’ayninmi.
Ayer hacía calor.	 Qayna punchawqa, rupaymi karqa.
Ayer hizo calor.	 Qayna punchawqa rupaymi karqa.
Era verdaderamente aburrido.	 Chiqamanta aburrido karqa.
Era demasiado caro.	 Chayqa ancha chaninniyuqmi karqa.
Fue muy emocionante.	 Ancha kusikunapaqmi karqa.
Esta noche lloverá.	 Kunan tuta paramunqa.
Sería romántico.	 Chayqa kanmanmi romantico.
Habría sido divertido.	 Kusikunapaqmi kanman karqa.
Tom es el siguiente.	 Tommi qatiqninpi kachkan.
Es un día hermoso.	 Sumaq punchawmi.
Es una hermosa alfombra.	 Sumaq alfombram.
Es un nuevo día.	 Musuq punchawmi.
Es un asunto complicado.	 Chayqa sasa ruwaymi.
Es un claro indicativo.	 Wañusqa quymi.
Es una clara señal.	 Chayqa sut’i señalmi.
Es un doble revés.	 Doble whammy nisqa.
Es una buena pregunta.	 Chayqa allin tapukuymi.
Es una pregunta difícil.	 Sasa tapukuymi.
Es un club de militares.	 Chayqa huk club militarmi.
Es un problema menor.	 Huch'uy sasachakuymi.
Está chupado.	 Chupasqañam
Es facilísimo.	 Ancha facilmi.
Es un trozo de tarta.	 Chayqa huk tortata.
Es pan comido.	 Chayqa huk tortata.
Es una enfermedad del cuero cabelludo.	 Uma qara unquymi.
Es un trabajo muy ingrato.	 Ancha mana agradecekuq llamkaymi.
Eso es una pérdida de tiempo.	Chayqa tiempo usuchiymi.
Me suena a chino.	 Chino simipi uyarikun ñuqapaq.
La culpa de todo la tiene Tom.	 Tukuy chaykunaqa Tompa huchanmi.
Todo es culpa de Tom.	 Tukuy chaykunaqa Tompa huchanmi.
Todo está hecho a la medida.	 Tukuy imapas costumbreman hinam ruwasqa kachkan.
Todo está en el pasado.	 Tukuy imapas ñawpaqpim kachkan.
Es una victoria fácil.	 Chayqa facil ganaymi.
Es un caso extremo.	 Chayqa sinchi cason.
Es tan simple como eso.	 Chayna simplem.
Ha sido un buen día.	 Allin p'unchawmi karqan.
Ha sido una larga guerra.	 Unayñam guerraqa karqa.
Fue un placer.	 Kusikuypaqmi karqa.
Han pasado tres días.	 Kimsa punchawñam pasarun.
Es mejor así.	 Aswan allinmi chay hinaqa.
Es mejor así.	 Aswan allinmi chay hinaqa.
Está totalmente oscuro.	 Totalmente tutayaqmi.
Así es más fácil.	 Chayna kaptinqa aswan facilmi.
Es fácil prepararlo.	 Chayta preparayqa facilmi.
Es fácil de preparar.	 Preparayqa facilmi.
Al fin es octubre.	 Tukuyninpiqa octubre killañam.
Me alegro de verte.	 Kusikuni qanta rikuspay.
Es bueno estar en casa.	 Wasipi kayqa allinmi.
Que gusto verte.	 Kusikuymi qanwan rikuspa.
Un gusto verte.	 Kusikuymi qanwan rikuspa.
Qué gusto verte.	 Kusikuymi qanwan rikuspa.
Es difícil de creer.	 Sasam creenapaq.
Es difícil de justificar.	 Sasam justifikayqa.
Es duro, pero justo.	 K'arakmi, ichaqa chaninmi.
Está en el sótano.	 Chayqa sotano nisqapim kachkan.
Me alegro de haber vuelto.	 Kusikuni kutimusqaymanta.
Da gusto estar aquí.	 Sumaqmi kaypi kayqa.
No es un mal comienzo.	 Mana mana allin qallariychu.
No es una buena idea.	 Manam allin yuyaychu.
No es un buen momento.	 Manam allin tiempochu.
No siempre es fácil.	 Manan sapa kutichu facil.
No es siempre fácil.	 Manan sapa kutichu facil.
No es nada fácil.	Manan facilchu ni imapipas.
No es complicado.	 Manam complicadochu.
Todavía no es de noche.	 Manaraqmi tutachu.
No es mi cumpleaños.	 Manam cumpleañosniychu.
No es asunto mío.	 Manam ñuqapa ruwayniychu.
No está en el menú.	 Manam menú nisqapichu kachkan.
No es eso en absoluto.	 Manam chaynachu ni imapipas.
No es tan sencillo.	 Manam chayna facilchu.
No es tan simple.	 Manan chhayna facilchu.
Todavía no funciona.	 Kunankamapas manam llamkanchu.
No funciona aún.	 Manaraqmi llamkanchu.
No es nada grave.	 Manam imapas seriochu.
No es nada serio.	 Manam imapas seriochu.
No es para nada especial.	 Manam imapas especialchu.
Es obvio que es una mentira.	 Llulla kasqanqa sut’inmi.
Es nuestra primera clase.	 Ñawpaq kaq clasenchikmi.
Es nuestra única oportunidad.	 Chayqa sapallan chansanchikmi.
Es parte del trabajo.	 Chayqa llamkaypa hukninmi.
Es más arriba de la plaza.	 Chayqa cuadradopa hawanpim kachkan.
Es completamente legal.	 Chayqa llapanpi legalmi.
Hace bastante calor hoy.	 Kunan punchawqa ancha ruphaymi.
Fuera está lloviendo.	 Hawapi paramuchkan.
Afuera está lloviendo.	 Hawapi paramuchkan.
Está nevando mucho.	 Sinchitan rit'imun.
Es un poco raro.	 Huk chikan extrañom.
Es un tanto raro.	 Chayqa huk laya extraño.
Ya empezó.	 Ñam qallarirqaña.
Ya ha empezado.	 Ñam qallarisqaña.
Ha empezado a nevar.	 Ritiyta qallarisqaña.
Ha comenzado a nevar.	 Ritiyta qallarisqaña.
Todavía es demasiado pronto.	 Nishu tempranoraqmi.
Todavía es demasiado temprano.	 Nishu tempranoraqmi.
Es hora de cenar.	 Cenay pachañam.
Es la hora de la cena.	 Cenay pachañam.
Es hora de ir a casa.	 Wasiman kutina pachaña.
Es hora de volver a casa.	 Wasiman kutina pachaña.
Es demasiado complicado.	Nishu complicadomi.
Es demasiado lejos para ir andando.	 Nishu karu purinapaqmi.
Es muy tarde, por cierto.	 Ancha tardeñam, de paso.
Es demasiado tarde para mí.	 Ñoqapaqqa ancha tardeñan.
Es totalmente inútil.	 Mana imapaqpas valenchu.
Está debajo de la silla.	 Sillapa uranpim kachkan.
Está bajo la mesa.	 Mesapa uranpim kachkan.
Es muy nutritivo.	 Ancha mikhuyniyuqmi.
Es muy sorprendente.	 Ancha admirakuypaqmi.
Es lo que merecemos.	 Chayqa merecesqanchisman hinan.
Hace viento, ¿verdad?	 Wayrayuqmi, ¿aw?
Vale una fortuna.	 Chayqa huk fortunapaqmi vale.
Vale la pena.	 Chayqa allinmi.
Italia es una península.	 Italia nisqaqa huk wat'a wat'am.
Solo cierra los ojos.	 Ñawiykita wichqaylla.
Solo déjame ayudarte.	 Yanapaykuwaylla.
Dime tu precio.	 Precioykita willaway.
Haz el favor y cállate.	 Huk favorta ruway hinaspa upallay.
Por favor, cállate.	 Ama hina kaspa, upallay.
Y bueno, obligame.	 Hinaspa allinmi, obligaway.
La justicia prevalecerá.	 Justiciam atipanqa.
Mantén a Tom fuera de aquí.	 Tomtaqa kaymanta karunchachun.
Manteneos en grupos pequeños.	 Huch’uy t’aqapi qhepakuy.
Deja la puerta cerrada.	 Punkuta wichqasqata saqiy.
¡Cierra la boca!	 Upallay!
Mantené tu cuarto limpio.	 Cuartoykitaqa limpiotam waqaycharqani.
Los corderos son bebés oveja.	 Llamakunaqa wawa uwihakunam.
Déjamelo a mí.	 Saqiykuwaychik.
Déjalo en mis manos.	 Makiypi saqiy.
Deja mis cosas.	 Imaykunatapas saqiychik.
Prestame tu bicicleta.	 Bicicletaykita prestaway.
Permítame que le acompañe.	 Permitiway qanwan kuska rinaypaq.
Yo recogeré tu abrigo.	 Abrigoykita hoqarisaq.
Permíteme que coja tu abrigo.	 Abrigoykita apamusaq.
Yo me ocupo de tu abrigo.	Abrigoykita cuidani.
Déjame ver esa lista.	 Chay listata qhawasaq.
Déjame echar un vistazo.	 Huk qhawariyta qhawarisaq.
Déjame probar algo.	 Imatapas pruebasaq.
Vamos a comprobarlo más tarde.	 Qhepamanmi qhawarisunchis.
Limpiemos nuestra habitación.	 Cuartonchikta pichasunchik.
Hagámoslo así.	 Kaynata rurasun.
Hagámoslo juntos.	 Kuska rurasunchik.
Comámonos todo.	 Tukuy imata mikhusun.
¡Enfrentemos los hechos!	 ¡Cheqaq kaqkunata qhawarisun!
Terminemos el trabajo.	 Llamkayta tukusun.
Entremos al auto.	 Carroman seqasun.
Vamos en taxi, ¿vale?	 Taxiwan risunchik, ¿allinchu?
Vayamos a hablar con Tom.	 Tomwan rimaq risunchis.
Vayamos a mi casa.	 Wasiyman risunchik.
Vamos a ir a mi casa.	 Wasiyman risunchik.
Vayamos a despertar a Tom.	 Tomta rikcharichisunchik.
Veámonos el domingo.	 Domingo punchawpi qawanakusunchik.
Movamos la mesa.	 Tablata kuyuchisun.
No exageremos.	 Ama exagerasunchu.
No invitemos a Tom.	 Ama Tomta invitasunchu.
Vamos a jugar.	 Pukllasun.
Juguemos a algo.	 Imatapas pukllasunchik.
Relajémonos un poco.	 Huk chikanta samarisun.
Veamos qué es.	 Qawasun ima kasqanmanta.
Cantemos y bailemos.	 Takisunchik, tususunchik.
Dividámonos la cuenta.	 Chay qullqita rakisun.
Hablemos con formalidad.	 Formalmente rimasun.
Intentémoslo otra vez.	 Hukmanta kallpachakusun.
Intentemos otra vez.	 Hukmanta kallpachakusun.
Lavémonos las manos.	 Makinchikta mayllakusunchik.
La vida es una cosa graciosa.	 Kawsayqa asikunapaq hinam.
Las ampolletas emiten calor.	 Chay llimp’ikunaqa ruphaytam lluqsichin.
Lincoln murió en 1865.	 Lincolnqa 1865 watapi wañurqan.
Los leones son daltónicos.	 Leonkunaqa llimp’i ñawsa kanku.
Escucha a tu corazón.	 Sonqoykita uyariy.
Mirá, me tengo que ir.	Qhawariy, rinaymi.
Mira ese dibujo.	 Chay siq’ita qhaway.
Mira esta pintura.	 Kay pinturata qhaway.
Observa esta fotografía.	 Kay fotota qhaway.
Mira esas nubes.	 Chay phuyukunata qhaway.
Mire esas nubes.	 Chay phuyukunata qhaway.
Ten cuidado con lo que haces.	 Cuidakuy ima ruwasqaykimanta.
Mira antes de saltar.	 Manaraq saltachkaspa qaway.
Mire al frente, por favor.	 Ama hina kaspa, ñawpaqman qhawariy.
Mira por la ventana.	 Ventanamanta qhaway.
Amor es todo lo que necesitas.	 Munakuyqa tukuy ima necesitasqaykin.
El amor es para todos.	 Munakuyqa llapa runapaqmi.
El amor no conoce límites.	 Munakuyqa manan ima limitetapas yachanchu.
Afortunadamente, estaba equivocado.	 Ancha kusikunapaqmi pantarqani.
Hazte útil.	 Kikiykita allinpaq qhawarikuy.
Muchos hombres murieron en el mar.	 Achka runakunam lamar quchapi wañururqaku.
Se cayeron muchos árboles.	 Achka sachakuna urmaykusqa.
Mary vino sola.	 Mariaqa sapallanmi hamurqa.
Mary diseña vestidos.	 Mariaqa pachakunatam diseña.
Mary se limó las uñas.	 Mariaqa uñankunatan archivarqan.
Mary es la prima de Tom.	 Maryqa Tompa primonmi.
Mary es la madre de Tom.	 Maryqa Tompa mamanmi.
Mary es la hermana de Tom.	 Maryqa Tompa pananmi.
Mary es una fiestera.	 Mariaqa fiesta animalmi.
María es una madre soltera.	 Mariaqa sapallan mamam.
Mary es fea.	 Mariaqa millaymi.
Mary es un cardo.	 Mariaqa cardom.
Mary es más fea que pegarle a un padre.	 Mariaqa aswan millaymi taytata maqanamantaqa.
Es más fea que un pie sin uñas.	 Mana clavoyuq chakimantaqa aswan millaymi.
Mary es poco atractiva.	 Mariaqa manan sumaq rikch’ayniyoqchu.
Mary no es atractiva.	 Mariaqa manan sumaq rikch’ayniyoqchu.
Mary está guapa.	 Mariaqa sumaqmi.
Mary se ve hermosa.	 Mariaqa sumaq rikchayniyuqmi.
Mary perdió un pendiente.	 Mariaqa huk pendienteta chinkachirqa.
Mary toca el piano.	Mariaqa pianota tocan.
Mary, ¿estás decente?	 Maria, ¿decentechu kanki?
¿Puedo hacer una pregunta?	 ¿Tapukuymanchu?
¿Puedo comerme esta manzana?	 ¿Kay manzanata mikhuymanchu?
¿Puedo salir a jugar?	 ¿Lloqsimuspa pukllaymanchu?
¿Tendría un programa para mí?	 ¿Huk programatachu ruwawaq ñoqapaq?
¿Te puedo tomar la mano?	 ¿Makiykimanta hap’iymanchu?
¿Puedo tocar el piano?	 ¿Pianota tocaymanchu?
¿Puedo ver eso de nuevo?	 ¿Hukmantachu chayta rikuyman?
¿Puedo ver eso otra vez?	 ¿Hukmantachu chayta rikuyman?
¿Puedo tomar su mensaje?	 ¿Atiymanchu willakuyniykita apayta?
¿Podría usar el baño?	 ¿Atiymanchu bañowan?
¿Puedo usar tu teléfono?	 ¿Atiymanchu telefonoykita servichikuyman?
¿Podría utilizar su teléfono?	 ¿Atiymanchu telefonoykiwan?
¿Me permite utilizar su teléfono?	 ¿Atiymanchu telefonoykita servichikuyman?
Tal vez puedo ayudarte.	 Ichapas yanapaykiman.
Quizá me merezco esto.	 Ichapas kayta mereceni.
Tal vez debería hacerlo.	 Ichapas chayta ruwanay.
Quizá solo esté loco.	 Ichapas payqa locolla kachkan.
Quizás él no es joven.	 Ichapas mana waynachu.
Quizá no sea joven.	 Ichapas mana waynachu kani.
Quizás sean felices.	 Ichapas kusisqa kachkanku.
Tal vez deberíamos esperar.	 Ichapas suyananchik.
Tal vez lo logres.	 Ichapas chayta ruwanki.
La leche nos fortalece.	 Lecheqa kallpanchawanchikmi.
Misión superada.	 Misión hunt’asqa.
Mamá, ¿dónde está el gato?	 Mama, maypitaq misiri?
El lunes fue tan ajetreado.	 Lunes punchawqa ancha llamkaysapam karqa.
El dinero no puede comprar la vida.	 Qullqiqa manam kawsayta rantiyta atinchu.
El dinero cambia la gente.	 Qullqiqa runakunatam tikran.
El dinero no huele.	 Qullqiqa manam asnanchu.
Mi apartamento está cerca.	 Apartamentoyqa hichpallapim kachkan.
Mi bolsa pesa mucho.	Bolsayqa llasa.
Mi hermano es estúpido.	 Wawqiyqa sonso.
Mi hermano acaba de salir.	 Wawqiyqa chayraqmi lluqsirqa.
A mi coche no le queda gasolina.	 Carroypi gas tukusqañam.
Mi auto necesita lavarse.	 Carroyqa mayllakunanmi.
Mi ropa esta ahí.	 P’achaypas chaypim kachkan.
Mi ropa está allí.	 P’achaypas chaypim kachkan.
Mi padre cultiva arroz.	 Taytayqa arrozta tarpun.
Mi padre está en casa.	 Taytayqa wasinpim kachkan.
Aquí trabaja mi padre.	 Kaypim taytayqa llamkan.
Los pies se me están helando.	 Chakiykunam chirillaña kachkan.
Se me están helando los pies.	 Chakiykunam chirillaña kachkan.
Llevo puestas las luces antiniebla.	 Ñuqaqa phuyu llimp’ikunatam rawrachini.
Mi cabello todavía está mojado.	 Chukchayqa maqchisqaraqmi kachkan.
Tengo grietas en las manos.	 Makiypim raqrakuna kachkan.
Mis manos están temblando.	 Makiykunam kuyurichkan.
Me tiemblan las manos.	 Makiykunam kuyurichkan.
Me están temblando las manos.	 Makiykunam kuyurichkan.
Me duele mucho la cabeza.	 Umaymi anchata nanawan.
Se me ha ido el dolor de cabeza.	 Uma nanayqa chinkapunñan.
Estoy muy mal de salud.	 Ancha mana allin qhali kani.
Mi hogar es mi castillo.	 Wasiyqa castilloymi.
Mi hogar es tu hogar.	 Wasiyqa wasiykim.
Mi teclado está sucio.	 Tecladoyqa qhelliñan kashan.
Mi madre se casó joven.	 Mamayqa waynallaraqmi casarakurqa.
Mi madre no puede venir.	 Mamayqa manam hamuyta atinchu.
Mi madre cocina bien.	 Mamayqa allintam yanukun.
Mi madre está en casa.	 Mamayqa wasinpim kachkan.
Mi madre estaba llorando.	 Mamayqa waqachkasqa.
Mi motocicleta es nueva.	 Motoyqa musuqmi.
Mis palmas sudaban.	 Palma makiykunam sudachkasqa.
Mis padres son geniales.	 Tayta-mamayqa ancha allinmi.
Mi plan fue rechazado.	Planniyqa mana chaskisqachu karqan.
Mi compañero de habitación está loco.	 Compañero de cuartoyqa locoñam.
Mi colegio tiene una banda.	 Yachaywasiypi huk banda kan.
Mi camisa no es marrón.	 Kamisayqa manam q’illuchu.
Mi hermana es idiota.	 Ñañayqa huk idiota.
Mi hermana es enfermera.	 Ñañayqa enfermera.
Mi falda es demasiado larga.	 Faldayqa ancha hatunmi.
Mis calcetines no están aquí.	 Calcetinesniyqa manam kaypichu kachkan.
Mi hijo es demasiado flaco.	 Wawayqa llumpay llañullañam.
El nombre de mi hijo es Tom.	 Wawaypa sutinmi Tom.
Mi estudio se encuentra en el segundo piso.	 Estudioyqa iskay kaq pisopin kashan.
Mi suéter es púrpura.	 Suéterniyqa morado colorniyoqmi.
Mi reloj es preciso.	 Relojniyqa chiqanmi.
Tengo comezón por todo el cuerpo.	 Tukuy cuerpoypim picazón kachkan.
Mi trabajo aquí se ha terminado.	 Kaypi llamkayniyqa tukusqañam.
Qué bueno verte, Tom.	 Allinmi qamta qawayqa, Tom.
Me alegra verte, Tom.	 Allinmi qamta qawayqa, Tom.
La nicotina es un veneno.	 Nicotinaqa veneno hinan.
Las pesadillas dan miedo.	 Millay musquykunaqa manchakuypaqmi.
Si no hay noticias, son buenas noticias.	 Mana willakuy kaptinqa allin willakuymi.
No tener noticias son buenas noticias.	 Mana ima willakuypas allin willakuychu.
Nadie puede detener el tiempo.	 Manan pipas tiempota hark’ayta atinchu.
Nadie puede hacer eso.	 Manan pipas chaytaqa ruwayta atinmanchu.
Nadie tenía un paraguas.	 Manam pipas paraguasniyuqchu karqa.
Nadie aquí me conoce.	 Kaypiqa manam pipas riqsiwanchu.
Nadie sabía al respecto.	 Manam pipas chaymantaqa yacharqachu.
A nadie le gusta perder.	 Manan pipas gustanchu chinkachiyqa.
Nadie dijo nada.	 Manam pipas imatapas nirqachu.
A nadie le parece importar.	 Manapaschá pipas imananpaschu.
Nadie quería comer.	 Manam pipas mikuyta munarqachu.
Nadie estaba escuchando.	Manam pipas uyarichkasqachu.
Nadie será despedido.	 Manam pipas qarqusqachu kanqa.
Nadie va a lastimarte.	 Manan pipas k’irisunkichu.
Nadie te está culpando.	 Manan pipas huchachasunkichu.
Nadie puede detener el tiempo.	 Manan pipas tiempota hark’ayta atinchu.
Nadie se merece eso.	 Chaytaqa manan pipas merecenchu.
Nadie más puede saber.	 Manan pipas hukqa yachayta atinmanchu.
Nadie más resultó herido.	 Manam huk runapas k’irisqachu karqa.
Nunca me ayuda nadie.	 Manam pipas haykapipas yanapawanchu.
No me ayuda nunca nadie.	 Manam pipas haykapipas yanapawanchu.
Nadie aquí me conoce.	 Kaypiqa manam pipas riqsiwanchu.
Nadie me escucha.	 Manam pipas uyariwanchu.
Nadie vive para siempre.	 Manan pipas wiñaypaqchu kawsan.
Nadie vive conmigo.	 Manam pipas ñuqawanqa yachanchu.
No vivo con nadie.	 Manam piwanpas kawsanichu.
Nadie tiene que hablar.	 Manam pipas rimananchu.
Nadie posee la luna.	 Mana pipas killapa dueñonchu.
