español	quechua
¿Qué vio Tom?	 ¿Imatan Tom rikurqan?
¿Cuánto costó?	 ¿Hayka qullqitaq karqa?
¿Qué dijo ella?	 ¿Imatataq nirqa?
¿Qué dijo?	 ¿Imatataq nirqa?
¿Qué es lo que hemos perdido?	 ¿Imatataq chinkachirqanchik?
¿Qué nos hemos perdido?	 ¿Imatataq faltarqanchik?
¿Qué comiste tú?	 ¿Imatataq mikhurqanki?
¿Qué has dicho?	 ¿Imatataq nirqanki?
¿Qué dijiste?	 ¿Imatataq nirqanki?
¿Qué dijo?	 ¿Imatataq nirqa?
¿Qué dijisteis?	 imatataq nirqanki?
¿Qué dijo usted?	 Nirqankichu?
¿Qué viste?	 ¿Imatataq rikurqanki?
¿Qué comen las abejas?	¿Imatataq abejakuna mikhunku?
¿A usted qué le importa?	 ¿Imamantataq qampaq llakikunki?
¿Qué sentís?	 ¿Imatan sientekunki?
¿Qué notas?	 ¿Imatataq reparanki?
¿Qué tienes?	 ¿Imataq qampaq kan?
¿Qué tenéis?	 ¿Imataq qampaq kan?
¿Qué tiene?	 ¿Imataq mana allinchu?
¿Qué tienen?	 ¿Chaychu kan?
¿Qué oyes?	 ¿Imatataq uyarinki?
¿Qué sabes?	 ¿Imatataq yachanki?
¿Qué saben ustedes?	 ¿Imatataq yachanki?
¿Qué sabéis vosotros?	 ¿Imatataq yachanki?
¿Qué te gusta?	 ¿Imataq gustasunki?
¿Qué haces?	 Imatataq ruwachkanki?
¿Qué quiere decir?	 ¿Ima ninantaq?
¿Qué quieres decir?	 Imatam ninki?
¿Qué quieren decir?	 ¿Ima ninantaq?
¿Qué queréis decir?	 Imatam ninki?
¿Qué necesita?	 ¿Imatataq necesitanki?
¿Qué quieres?	 Imatataq munanki?
¿Qué quieren?	 ¿Imatataq munanku?
¿Qué queréis?	 Imatataq munanki?
¿Qué querés?	 Imatataq munanki?
¿Qué queríais?	 imatataq munarqanki?
¿Qué quiere usted?	 Imatataq munanki?
¿Qué dice él?	 imatataq nin?
¿Qué hace?	 Imatataq ruwachkanki?
¿Qué pasa ahora?	 ¿Imataq kunan pasakun?
¡Qué he hecho!	 ¡Imatataq ruwarqani!
¿Qué he hecho?	 ¿Imatan ruwarqani?
¿Y si me niego?	 Hinaspa mana munaspayqa?
¿Qué es todo esto?	 ¿Imataq tukuy kayri?
¿Qué está pasando?	 ¿Imataq pasachkan?
¿Qué pasa?	 Imaynallam?
¿Qué hay?	 Imaynallam?
¿Qué sucede?	 ¿Imataq pasachkan?
¿Qué está haciendo?	 Imatataq ruwachkanki?
¿Qué hace?	 Imatataq ruwachkanki?
¿Qué hace él?	 ¿Imatataq ruran?
¿Qué se trae él?	 ¿Imatataq ruwachkan?
¿Cómo se llama?	 ¿Ima sutiyuqtaq?
¿Cuál es el nombre de él?	 ¿Imataq sutin?
¿Cómo se llama él?	¿Imataq sutin?
¿Cómo es ella?	 ¿Imaynataq payqa kachkan?
¿Para qué es esto?	 ¿Imapaqtaq?
¡Qué desgracia!	 ¡Mayna p’enqaymi!
¿Qué debería hacer?	 ¿Imatan ruwanay?
¿Cómo era?	 ¿Imaynataq karqa?
¿Qué te ha despertado?	 ¿Imataq rikcharichisunki?
¿Qué te despertó?	 ¿Imataq rikcharichisurqanki?
¿Qué está haciendo Tom?	 ¿Imatataq tom ruwachkan?
¿Qué es un ábaco?	 ¿Imataq ábaco?
¿Qué está pasando?	 ¿Imataq pasachkan?
¿Qué sucede?	 ¿Imataq pasachkan?
¿Qué Pachuca por Toluca?	 ¿Qué Pachuca para Toluca?
¿Qué esta pasando?	 ¿Imataq pasachkan?
¿Cómo se llama eso?	 ¿Imataq chayta sutichanku?
¿Qué está haciendo ella?	 ¿Imatan ruwashan?
¿Qué hace?	 Imatataq ruwachkanki?
¿Cuál es la causa?	 ¿Imaraykutaq?
¿Cuál es el apuro?	 ¿Imataq chay apuray?
¿Cuál es la prisa?	 ¿Imataq chay apuray?
¿Cómo te llamas?	 Imataq sutiyki?
¿Cómo se llama?	 ¿Ima sutiyuqtaq?
¿Cuál es tu nombre?	 Imataq sutiyki?
¿Cuál es tu plan?	 ¿Imataq planniyki?
¿Cuál es tu tipo?	 ¿Ima layataq qampaq?
¿Cuál es tu deseo?	 ¿Imataq munasqayki?
¿Qué habéis hecho?	 ¿Imatataq rurarqanki?
Lo que tú digas.	 Ima nisqaykipas.
¿Cuándo podemos mudarnos?	 ¿Hayk’aqmi astakusunman?
¿Cuándo puedes hablar conmigo?	 ¿Hayk’aqmi ñoqawan rimawaq?
¿Cuándo podemos hablar?	 ¿Hayk’aqmi rimayta atisunman?
¿Cuándo se fueron?	 ¿Hayk’aqmi ripurqanku?
¿A qué hora comiste?	 ¿Ima horatataq mikhurqanki?
¿Cuándo empezamos?	 ¿Hayk’aq qallarisun?
¿Cuándo nos vamos?	 ¿Hayk’aqtaq risunchis?
¿Cuándo empezamos?	 ¿Hayk’aq qallarisun?
¿Cuándo trabajas?	 ¿Llank’aqtiyki?
¿Cuándo se termina?	¿Hayk’aqmi tukupun?
¿Cúando acaba?	 ¿Hayk’aqmi tukun?
¿Cuándo termina?	 ¿Hayk’aqmi tukukun?
¿Dónde estamos ahora?	 ¿Maypitaq kunan kachkanchik?
¿Dónde puedo esconderme?	 ¿Maypitaq pakakuyman?
¿Dónde puedo aparcar?	 ¿Maypitaq estacionayman?
¿Dónde puedo estacionar?	 ¿Maypitaq estacionayman?
¿Dónde puedo rezar?	 ¿Maypitaq mañakuyman?
¿Hacia dónde fue Tom?	 ¿Maymantaq Tom rirqa?
¿Adónde fue Tom?	 ¿Maymantaq Tom rirqa?
¿A dónde fue Tom?	 ¿Maymantaq Tom rirqa?
¿Adónde fuiste?	 ¿Maymantaq rirqanki?
¿Adónde fuisteis?	 ¿Maymantaq rirqanki?
¿Por dónde empiezo?	 ¿Maymantataq qallarisaq?
¿Dónde está la aduana?	 ¿Maypitaq aduana kachkan?
¿Dónde está mi cerveza?	 Maypitaq cervezayqa kachkan?
¿Dónde está mi libro?	 Maypitaq qillqay kachkan?
¿Dónde está mi peine?	 Maypitaq peiney kachkan?
¿Dónde está mi asiento?	 Maypitaq tiyanay kachkan?
¿Dónde está mi sitio?	 Maypitaq sitioy kachkan?
¿Dónde está el autobús?	 Maypitaq autobusqa kachkan?
¿Dónde está el colectivo?	 Maypitaq huñusqa kachkan?
¿Dónde está el gato?	 Maypitaq misiqa kachkan?
¿Dónde está el perro?	 Maypitaq allqu kachkan?
¿Dónde hay un espejo?	 Maypitaq huk espejo?
¿Dónde están todos?	 ¿Maypitaq llapallanku kachkanku?
¿En dónde están todos?	 Maypitaq lliw runakuna kachkanku?
¿Dónde está mi caballo?	 Maypitaq kawalluy kachkan?
¿Dónde está mi dinero?	 Maypitaq qullqiy kachkan?
¿Dónde está mi teléfono?	 Maypitaq telefonoy kachkan?
¿Dónde está mi cuchilla?	 Maypitaq cuchillay kachkan?
¿Dónde está mi camisa?	 Maypitaq kamisay kachkan?
¿Dónde está mi toalla?	 Maypitaq toallay kachkan?
¿Dónde está mi reloj?	 Maypitaq relojniy kachkan?
¿Dónde está el banco?	Maypitaq banco kachkan?
¿Dónde está el jefe?	 Maypitaq jeferi kachkan?
¿Dónde está el cocinero?	 Maypitaq yanukuq kachkan?
¿Por dónde está la salida?	 Maypitaq lluqsiy kachkan?
¿Dónde está la comida?	 Maypitaq mikhuy kachkan?
¿Dónde está el parque?	 Maypitaq parki kachkan?
¿Dónde está el resto?	 Maypitaq puchuq kachkan?
¿Dónde está la cuerda?	 Maypitaq waska kachkan?
¿Dónde está tu cartera?	 Maypitaq billeterayki kachkan?
¿Dónde está tu perro?	 Maypitaq allquyki kachkan?
¿Dónde está su sombrero?	 Maypitaq sombreroyki kachkan?
¿Dónde está vuestro hijo?	 Maypitaq churiyki kachkan?
¿Dónde está tu hijo?	 Maypitaq churiyki kachkan?
Donde tú digas.	 Maypi ninki
¿Cuál es más barata?	 ¿Mayqintaq aswan barato?
¿Cuál es correcta?	 ¿Mayqintaq allin?
¿Cuál es nuestro coche?	 ¿Imataq carronchik?
¿Quién trajo esto?	 ¿Pitaq kayta apamurqa?
¿Quién ha partido el pastel?	 ¿Pitaq tortata rakirun?
¿Quién estropeó esto?	 ¿Pitaq kayta chaqrurqa?
¿A quién llamaste?	 ¿Pitataq waqyarqanki?
¿A quién mataste?	 ¿Pitataq wañuchirqanki?
¿Quién no lo sabe?	 ¿Pitaq mana yachanchu?
¿Quién la ensució?	 ¿Pitaq qhillicharqan?
¿Quién tiene las llaves?	 ¿Pitaq llaveyuq?
¿Quién es esa chica?	 ¿Pitaq chay Sipas?
¿Quién toca la guitarra?	 ¿Pitaq guitarrata tocan?
¿Quién hablaba francés?	 ¿Pitaq francés simita rimaq?
¿Quién fue asesinado?	 ¿Pitaq wañuchisqa karqa?
¿Quién no estuvo aquí?	 ¿Pitaq mana kaypichu kasqa?
¿Quién no estaba aquí?	 ¿Pitaq mana kaypichu kasqa?
¿Quién estaba contigo?	 ¿Pitaq qanwan kasharqan?
"¿Quién escribió ""Hamlet""?"	"¿Pitaq ""Hamlet"" nisqa qillqasqata qillqarqan?"
¿Quién le escribió a Tom?	 ¿Pitaq Tomman qillqarqa?
¿A quién invitarían?	 ¿Pikunatataq invitankuman?
¿Quién está al mando?	 ¿Pitaq kamachikun?
¿Quién es mi profesor?	 ¿Pitaq yachachiqniy?
¿A quién le toca?	 ¿Pitaq turnon?
¿Por qué estás aquí?	 ¿Imanasqataq kaypi kachkanki?
¿Por qué vienes atrasado?	 ¿Imanasqataq tardeyachkanki?
¿Por qué viniste?	 ¿Imanasqataq hamurqanki?
¿Por qué vinisteis?	 ¿Imanasqataq hamurqanki?
¿Por qué vino usted?	 ¿Imanasqataq hamurqanki?
¿Por qué vinieron ustedes?	 ¿Imanasqataq hamurqanki?
¿Por qué renunciaste?	 ¿Imanasqataq saqirqanki?
¿Por qué paraste?	 ¿Imanasqataq saqirqanki?
¿Por qué te quedaste?	 ¿Imanasqataq qiparqanki?
¿Por qué paraste?	 ¿Imanasqataq saqirqanki?
¿Por qué gritaste?	 imaraykutaq qaparirqanki
¿Por qué les importa?	 ¿Imanasqataq paykunaqa llakikunku?
¿Por qué lo haces?	 ¿Imanasqataq chayta ruwanki?
¿Por qué estudias?	 ¿Imanasqataq estudianki?
¿Por qué no lo intentamos?	 ¿Imanasqataq mana kallpanchakunkichu?
¿Por qué está Tom ahí?	 ¿Imanasqataq Tom chaypi kachkan?
¿Por qué está tan caliente?	 ¿Imanasqataq ancha rupay?
¿Por qué hace tanto calor?	 ¿Imanasqataq ancha rupay?
¿Por qué eso es bueno?	 ¿Imanasqataq chayna allin?
¿Por qué debería pagar?	 ¿Imanasqataq paganay?
¿Por qué estabas triste?	 ¿Imanasqataq llakisqa karqanki?
Menee los dedos.	 Dedoykikunata kuyuchiy.
¿Harás eso?	 ¿Chaytachu ruwanki?
¿Ustedes van también?	 ¿Qanpas rishankichischu?
¿Me ayudarás?	 ¿Yanapawankimanchu?
¿Me ayudan?	 ¿Yanapawankuchu?
¿Me acompañáis?	 ¿Qanchu compañawanki?
¿Te unirás a nosotros?	 ¿Ñoqaykuwan kuskachu kanki?
¿Se unirán a nosotros?	¿Ñoqaykuwanchu huñunakunku?
El invierno se acerca.	 Inviernoqa chayamuchkanñam.
Está llegando el invierno.	 Inviernoqa chayamuchkanñam.
El invierno está llegando.	 Inviernoqa chayamuchkanñam.
Me abandonaste.	 Saqewarqanki.
Ya pagaste.	 Ñam pagarqankiña.
Eres un doctor.	 Qamqa doctormi kanki.
Eres un médico.	 Qamqa doctormi kanki.
Usted es un médico.	 Qamqa doctormi kanki.
Eres un genio.	 Qamqa genioso runam kanki.
Estás mal de la cabeza.	 Locoñam kanki.
Eres un perturbado mental.	 Yuyayniykipiqa llakisqam kachkanki.
Estás soñando.	 Musquchkanki.
No tienes esperanza.	 Manam suyakuyniyuq kankichikchu.
Eres la mejor.	 Qamqa aswan allinmi kanki.
Sos el mejor.	 Qanmi aswan allinqa kanki.
Usted es la mejor.	 Qanmi aswan allinqa kanki.
Sos la mejor.	 Qamqa aswan allinmi kanki.
Usted es el mejor.	 Qanmi aswan allinqa kanki.
Son los mejores.	 Paykunaqa aswan allinmi kanku.
Llegas demasiado tarde.	 Nishu tardeñam kachkanki.
Estás vacilando.	 Iskayrayachkanki.
No sos gracioso.	 mana asichikuqchu kanki
Has venido tarde.	 Qhepamanmi hamurqanki.
Ahora puedes mirar.	 Kunanqa qhawayta atinki.
No puedes parar ahora.	 Mana kunanqa sayayta atiwaqchu.
Puedes confiar en mí.	 Confiawaqmi ñoqapi.
Puedes confiar en mi.	 Confiawaqmi ñoqapi.
Puedes confiar en nosotros.	 Confiawaqmi ñoqaykupi.
Podéis confiar en nosotras.	 Confiawaqmi ñoqaykupi.
No podés escapar.	 Manan ayqeyta atiwaqchu.
No te puedes ir ahora.	 Mana kunan riyta atiwaqchu.
No puedes salir.	 Mana lluqsiyta atiwaqchu.
Todavía no puedes irte.	 Manaraqmi ripuyta atiwaqchu.
No puedes decir que no.	 Manam niyta atiwaqchu.
Lidias con eso.	 Qamqa chayta atipanki.
Tú mereces más.	 Astawanraqmi merecenki.
Lo has vuelto a hacer.	 Hukmantan chayta ruwarqanki.
Tú dijiste eso.	 Chaynatam nirqayki.
Sí que te ves bien.	Arí allintam qawakunki.
Te golpearon fuertemente.	 Sinchitan maqasunkiku.
Entendiste mal.	 pantasqa entienderqanki
Te dieron el papel.	 Paykunan chay papelta qosurqanki.
Tienes un reloj de pulsera.	 Pulsera relojniyuqmi kanki.
Tú tienes una hora.	 Huk horayuqmi kanki.
Tienes mi palabra.	 Qanmi simiyta hap'inki.
Tienen mi palabra.	 Qanmi simiyta hap'inki.
Tenéis mi palabra.	 Qanmi simiyta hap'inki.
No tienes ni idea...	 Mana ima yuyayniyuqchu kanki...
Tienes que venir.	 Hamunayki tiyan.
Tienes qué cocinar.	 Yanukunayki tiyan.
¿Ayudaste a mami?	 ¿Mamayta yanaparqankichu?
Me lastimas, Tom.	 K’iriwarqanki, Tom.
Me lastimaste, Tom.	 K’iriwarqanki, Tom.
Me hacés enfurecer.	 Locoyachiwanki.
Sabes que no puedo.	 Yachankim mana atisqayta.
Saben que no puedo.	 Paykunaqa yachankum mana atisqayta.
Conoces la ley.	 Qankunaqa yachankichismi kamachikuy simita.
Tú diriges el camino.	 Qanmi ñanta pusanki.
Defraudaste a Tom.	 Tomtaqa hukmanyachirqanki.
Pareces sorprendido.	 Admirasqa hinam kanki.
Pareces sorprendida.	 Admirasqa hinam kanki.
Te ves sano.	 qhali qhawarikunki
Te ves perfecto.	 perfecto rikch’akunki
Pareces contento.	 Kusisqa hinam kanki.
Te ves tan pálido.	 Ancha llimp’i llimp’i rikch’akunki.
Pareces más joven.	 Aswan waynaraqmi rikchakunki.
Te ves más joven.	 Aswan waynaraqmi rikchakunki.
Hiciste llorar a Tom.	 Tomtam waqachirqanki.
Me atrasaste.	 pisiyachiwarqanki
Puede que lleves razón.	 Ichapas allinta rimanki.
Puede que tenga razón.	 Ichapas allinta rimanki.
Puede que tengas razón.	 Ichapas allinta rimanki.
Puede que te equivoques.	 Ichapas pantachkanki.
Puedes ir allí.	 Chaymanqa riyta atinki.
Ya puedes nadar.	 Kunanqa nadayta atinki.
Te perdiste un montón.	 Achkatam faltarqanki.
Te perdiste mucho.	 Achkatam faltarqanki.
Debes entrar.	Yaykunayki tiyan.
Debes irte a casa.	 Wasiykimanmi rinayki.
Tienes que venderlo.	 Chayta rantikunayki tiyan.
Tienes que decírmelo.	 Willawanayki tiyan.
Necesitas un pasatiempo.	 Huk kusirikuytam necesitanki.
Necesitas saber.	 Yachanayki tiyan.
