español	quechua
Quiero hablar algo contigo.	 Qanwan imatapas rimayta munani.
Quiero que le des otra chance a Tom.	 Munani Tomman huk oportunidadta qonaykita.
Quiero que conozcas a mi nuevo amigo, Tom.	 Munanim musuq amistadniy Tomwan tupanaykita.
Quiero que le eches un buen vistazo a Tom.	 Munani Tomta allinta qhawarinaykita.
Quiero que me digas que eso no es verdad.	 Munanim mana chiqapchu niwanaykita.
Quiero que comprenda mi situación.	 Munanim imayna tarikusqayta entiendenaykita.
Quería hacer unas llamadas.	 Wakin waqyakuykunata ruwayta munarqani.
Yo quería hablar contigo sobre esto.	 Kaymanta rimayta munarqani.
Quería hablar de esto contigo.	 Qankunawanmi kaymanta rimayta munarqani.
Yo esperaba ver esa película contigo.	 Chay peliculata qanwan kuska qhawayta suyasharqani.
Estaba a punto de sugerir lo mismo.	 Ñoqapas chaynallatam yuyaychanaypaqña kachkarqani.
Estuve a punto de sugerir lo mismo.	 Ñuqapas chaynatam yuyaychanaypaqña kachkarqani.
Estaba casi seguro de que esa era la respuesta.	 Yaqapaschá seguro kasharqan chay kutichiy kasqanmanta.
Estaba durmiendo plácidamente cuando sonó el despertador.	Hawka puñuchkaptiymi despertador waqarqa.
Estaba esperando que me echaras una mano.	 Maki quwanaykita suyachkarqani.
Yo estaba impaciente por que el juego comenzara.	 Mana pacienciayoqmi karqani pukllay qallarinanpaq.
Estaba impresionado con el nuevo reproductor de mp3.	 Chay musuq mp3 reproductorwanmi admirakurqani.
Yo estaba en el baño, cuando el teléfono sonó.	 Bañopi kashaqtiymi telefono waqamurqan.
Llegué justo a tiempo para el último tren.	 Qhepa trenpaq tiempollanpin chayamurqani.
Fui lo suficientemente suertudo como para encontrar un buen asiento.	 Suerteyoqmi karqani allin tiyanata tarinaypaq.
Fui el último en terminar el examen.	 Ñuqaqa qhipa kaqmi karqani examenta tukuq.
Fui el último en entregar el examen.	 Ñuqaqa qhipa kaqmi karqani chay examenta quq.
Fui demasiado tímido como para mirarla a la cara.	 Nishu p’enqakuqmi karqani, chaymi uyanta qhawayta atirqani.
Me puse muy contento de ver a mi viejo amigo.	 Ñawpa amistadniyta rikuspaymi anchata kusikurqani.
Veo la tele después de hacer los deberes.	 Tareakunata ruwaspaymi televisionta qawani.
Salí a pesar de que estaba lloviendo.	 Paramuchkaptinpas lluqsirqanim.
Fui a beber una cerveza con los amigos.	 Amistadniykunawanmi cervezata tomaq rirqani.
Ayer fui a nadar al río.	 Qayna punchawmi mayupi nadaq rirqani.
He ido al hospital a ver a mi mujer.	 Warmiyta qawaqmi hospitalman rirqani.
Fui al hospital a visitar a mi esposa.	 Warmiyta watukuqmi hospitalman rirqani.
Fui al supermercado con mi mamá.	 Mamaywan kuska hatun qhatuman rirqani.
Fui al supermercado con mi mami.	 Mamaywan kuska hatun qhatuman rirqani.
Fui al supermercado con mi madre.	 Mamaywan kuska hatun qhatuman rirqani.
Mañana cumplo catorce años.	 Paqarin chunka tawayuq watayuqña kani.
Tendré dieciséis años el próximo año.	Hamuq wata chunka suqtayuq wataypi kasaq.
Yo definitivamente asistiré a tu funeral.	 Ñoqaqa p’ampasqaykichismanmi risaqpuni.
Te devolveré el CD dentro de una semana.	 Huk semanallapim CD nisqataqa kutichipusqayki.
Iré siempre y cuando los demás vayan.	 Hukkuna risqankukamam risaq.
Tendré terminado el trabajo al mediodía.	 Chawpi punchawkamam llamkayta tukusaq.
No iré si no para de llover.	 Mana parayta saqiptinqa manam risaqchu.
Voy a hablar con ella sobre eso directamente.	 Chaymantaqa paywanmi directamente rimasaq.
Ojalá tuviera un buen diccionario de francés.	 Munaymanmi francés simipi allin diccionarioyoq kayman.
Desearía no haber dejado las ventanas abiertas.	 Manachá ventanakunata kichasqata saqeymanchu karqan.
Desearía haber podido hacer más.	 Astawanraqmi ruwayman karqa.
Desearía que fueras un poco más como yo.	 Munaymanmi aswan pisillata ñoqa hina kanaykita.
No seré responsable por mis acciones.	 Manam rurasqaymanta huchachasaqchu.
No voy a salir hasta que pare de llover.	 Mana paramunankamachu lluqsisaq.
No volveré a salir con nadie.	 Manañam piwanpas lluqsisaqchu.
No te permitiré que me trates como a un esclavo.	 Manam saqisaqchu kamachi hina qawawanaykitaqa.
Me pregunto cuánto tiempo se quedará allí Tom.	 Tapukuni hayk’aqkamataq Tom chaypi qhepakunqa.
Me pregunto si Tom me enseñará francés.	 Tapukunitaqmi Tom francés simita yachachiwanqachu icha manachu chayta.
Me pregunto si se despejará para mañana.	 Tapukuni sichus paqarinkama chuyanchanqa.
Me pregunto dónde aprendería Tom a hacer eso.	 Tapukuni maypitaq Tom chayta ruwayta yachanman.
Me pregunto si Tom ya se ha ido.	 Tapukuni sichus Tom ripunñachu.
Me preguntaba cuánto te tardarías.	 Tapukuchkarqanim hayka tiempo chayna kankimanta.
Yo actuaría diferente en tu lugar.	Ñoqaqa hukniraytan ruwayman qanpa rantinpi.
Lo daría todo por reconquistarla.	 Tukuy imatam quyman karqa kutichipunaypaq.
Quisiera ser profesor de inglés.	 Inglés simi yachachiq kaytam munani.
Me gustaría discutir algunos detalles.	 Wakin detallekunamanta rimayta munani.
De ninguna manera iría.	 Manan imaynatapas riymanchu.
No me gustaría trabajar en un hospital.	 Manam hospitalpi llamkayta munanichu.
No me gustaría trabajar en un hospital.	 Manam hospitalpi llamkayta munanichu.
Escribo poemas pero son muy malos.	 Harawikunata qillqani ichaqa ancha millaymi.
Escribo poemas pero muy malos.	 Harawikunata qillqani ichaqa ancha mana allinkunata.
Si me ayudaras, lo podría lograr.	 Yanapawanki chayqa, ruwaymanmi.
Me entristecería que volviera a ocurrir eso.	 Llakikuymanmi chayna kaqmanta pasaptinqa.
Le estaría enormemente agradecido si me ayudara.	 Anchatan agradecekuyman yanapawawaqtiykiqa.
Había olvidado lo pequeños que pueden ser los bebés.	 Qunqarurqanim imayna uchuylla wawakuna kasqankuta.
Solo quisiera hacerle a Tom una pregunta.	 Tomtaqa huk tapukuyllatam tapuyta munarqani.
Me gustaría preguntar a Tom sobre eso personalmente.	 Tomta kikiy chaymanta tapuyta munani.
Me gustaría empezar cuanto antes.	 Usqhaylla qallariyta munani.
Me gustaría revisar tu presión de sangre.	 Yawarniykita qhawayta munani.
Quiero dedicarle esta canción a Tom.	 Kay takitaqa Tommanmi dedicayta munani.
Me gustaría terminar el trabajo por mi cuenta.	 Ñoqaqa sapallaymi chay llamkayta tukuyta munani.
Me gustaría tener una buena charla con ella.	 Paywan allinta rimayta munani.
Me gustaría saber si han llegado.	 Chayamurqankuchu icha manachu chayta yachayta munani.
Quisiera oír tu opinión.	 Uyariyta munani yuyayniykita.
Me gustaría conocer a algunos de tus amigos.	Wakin amistadnikikunawanmi tupayta munani.
Quisiera reservar una habitación en un hotel.	 Huk hotelpi cuartota reservayta munani.
Me gustaría reservar una mesa para tres.	 Kimsapaqmi huk mesata reservayta munani.
Me gustaría ver la Estatua de la Libertad.	 Munaymanmi Estatua de la Libertad nisqa qhawayta.
Quisiera pasar algunos días con Tom.	 Tomwanmi iskay kinsa p’unchaykuna qhepakuyta munani.
Me gustaría hablar de vuestra situación.	 Situacionniykimanta rimayta munani.
Quiero hablar con el gerente del hotel.	 Hotelpi encargadowanmi rimayta munani.
Me gustaría decirle a Mary que la quiero.	 Mariamanmi niyta munani payta munakusqayta.
Quisiera agradecer a todos los que colaboraron.	 Llapa yanapakuqkunamanmi agradecekuyta munani.
Me gustaría caminar como una persona normal.	 Normal runa hina puriyta munani.
Quisiera que conocieras a un amigo mío.	 Munaymanmi huk amigoywan tupanaykita.
Me encantaría saber todo sobre ti.	 Munaymanmi qanmanta tukuy imata yachayta.
Nunca había llegado tarde a la escuela antes.	 Manam haykapipas escuelamanqa tardechu karqa.
Preferiría que te quedes en casa esta noche.	 Aswan allinmi kanman kunan tuta wasipi qhepakunayki.
Preferiría hablar contigo en privado.	 Aswan allinmi kanman sapallaypi qanwan rimay.
Me gustaría tomar té en lugar de café.	 Kaphiypa rantinpi chayta upyayta munani.
Le pediré a mi hermano que me lleve.	 Wawqeyta pusamuwananpaq mañakusaq.
Estaré en Boston hasta el lunes por la tarde.	 Lunes tardekamam Boston llaqtapi kasaq.
Voy a conocer a los padres de Tom esta noche.	 Kunan tutam Tompa tayta-mamanwan tupasaq.
Me quedaré durante tres meses.	 Kimsa killata qhipakusaq.
Estaré allí, aunque puede que llegue tarde.	 Chaypin kasaq, tardeña chaypas.
Me cambiaré antes de ir al baile.	Manaraq tusuyman richkaspaymi cambiasaq.
Lo haré, pero con una condición.	 Ñoqaqa ruwasaqmi, ichaqa huk condicionllapin.
Te doy un día para pensártelo.	 Chaypi yuyaymananaykipaqmi huk punchawta quyki.
Te llamo mañana a la mañana.	 Paqarin paqarin waqyamusqayki.
Te acompañaré máximo hasta el puente.	 Puentekama purichisqayki.
Iré contigo máximo hasta el puente.	 Puentekamam qamwan risaq.
Le voy a avisar a Tom que lo querés ver.	 Tommanmi willasaq payta rikuyta munasqaykita.
Te amaré por el resto de mis días.	 Tukuy p'unchawniykamam kuyasqayki.
Te amaré por el resto de mi vida.	 Tukuy kawsayniypim kuyasqayki.
Haré una excepción solo por esta vez.	 Kay huk kutillapaqmi huk excepciónta ruwasaq.
Nos vemos en la estación mañana.	 Paqarinmi estacionpi tupasun.
Nunca olvidaré lo que hiciste por mí.	 Manam haykapipas qunqasaqchu ñuqapaq ruwasqaykitaqa.
Te recogeré en tu casa a las cinco.	 Pichqa horatam wasiykipi pusasqayki.
Le paso con el presidente.	 Presidentewanmi risaq.
Guardaré el dinero para la próxima vez.	 Hamuq kutipaq qullqita waqaychasaq.
Te veré mañana en la mañana a las nueve.	 Paqarin paqarin isqun pachata rikusqayki.
Te enseñaré una mejor forma de hacerlo.	 Aswan allin ruwayta rikuchisqayki.
Te mostraré la mejor forma de hacerlo.	 Aswan allin ruwayta rikuchisqayki.
Tomaré una impresión de tus dientes.	 Kiruykimanta huk impresionta hurqusaq.
Te llevaré allí uno de estos días.	 Huk punchawmi chayman pusasqayki.
Trataré de venir a tiempo en el futuro.	 Hamuq tiempopiqa kallpachakusaqmi tiempollanpi hamunaypaq.
Le haré un hueco en mi apretado horario.	 Chaypaqqa ocupasqa kasqaypin espaciota qosaq.
Soy un hombre que no soporta estar solo.	 Ñuqaqa sapallay kayta mana aguantay atina runam kani.
Soy una mujer soltera de treinta años.	Kimsa chunka watayuq sapallan warmim kani.
Estoy avergonzado porque actué como un idiota.	 P’enqachisqa kashani huk idiota hina ruwasqayrayku.
Estoy comenzando a sentirme culpable al respecto.	 Chaymantam huchayoq kayta qallaykuchkani.
Cargo esta cantidad a su cuenta.	 Kay qullqita cuentaykiman cobrani.
Tengo fe de que pasaré el examen.	 Iñiyniyuqmi kani chay examenpi pasanaypaq.
Estoy desarrollando una aplicación Android.	 Ñuqaqa android nisqa aplicaciontam ruwachkani.
Estoy harto de comer en restaurantes.	 Restaurantekunapi mikhuspaymi onqosqa kashani.
Voy a mostrarte cómo ordeñar una cabra.	 Ñuqam qawachisqayki cabra lecheta.
Voy a comprar un paquete de cigarrillos.	 Huk paquete cigarrota rantisaq.
Hoy voy a limpiar tu habitación.	 Kunan punchawmi cuartoykita pichasaq.
Lo voy a hacer en cuanto pueda.	 Atisqayman hinam ruwasaq.
Esta vez voy a salirme con la mía.	 Kay kutipiqa chaymanta lluqsisaq.
Te voy a dar una última oportunidad.	 Huk qhepa kutitan qosqayki.
Voy a jugar al fútbol después de clase.	 Clase tukukuptin futbolta pukllasaq.
Voy a tirar del freno de emergencia.	 Freno de emergencia nisqatam aysasaq.
Mañana voy a ver al dentista.	 Paqarinmi kiru hampiqman risaq.
Voy a trabajar en Boston el próximo año.	 Hamuq wata Boston llaqtapi llamk’asaq.
Me estoy cansando de toda esta discusión.	 Tukuy kay rimanakuymanta sayk'usqañam kachkani.
Estoy en segundo año de secundaria.	 Colegiopi iskay kaq watapin kashani.
Estoy interesado en todo tipo de deportes.	 Tukuy rikchaq pukllaykunapim interesakuni.
Me interesa más el inglés hablado.	 Aswanta interesakuni rimasqa inglés simipi.
No voy a responder esa pregunta.	 Chay tapukuytaqa manam kutichisaqchu.
No le pediré nada a Tom.	 Tommantaqa manan imatapas mañakusaqchu.
No voy a volver a estudiar francés.	Manañam francés simita yapamanta yachasaqchu.
No soy bueno para hablar de improviso.	 Manam allinchu kani offhand rimaypi.
No estoy en una posición para discutir eso.	 Manam chaymanta rimanaypaq hinachu kachkani.
No me interesa la ciencia ficción.	 Manam ciencia ficción nisqapiqa interesakunichu.
No estoy diciendo que no sea posible.	 Manam mana atikusqanmantachu nini.
Solo soy tres años mayor que él.	 Paymantaqa kimsa watallaraqmi kuraq kani.
Te ordeno que te vayas de inmediato.	 Chaylla ripunaykipaq kamachiyki.
Estoy leyendo una novela de Sidney Sheldon.	 Sidney Sheldonpa novelantam leechkani.
En realidad no me interesa la política.	 Manam anchatachu politicapiqa interesakuni.
Estoy empezando a odiar este pueblo.	 Kay llaqtata chiqniyta qallarichkani.
Le estoy pillando tirria a este pueblo.	 Kay llaqtata phiñakuchkani.
Estoy comenzando a hartarme de este pueblo.	 Kay llaqtamanta unquyta qallarichkani.
Lo mando a Tom a Boston para que te ayude.	 Tomtam Boston llaqtaman kachachkani yanapasunaykipaq.
Estoy tan feliz que siento que podría volar.	 Ancha kusisqam kachkani phawayta atisqayta hina sientekuspay.
Siento no haber venido anoche.	 Pampachaykuway qayna tuta mana hamusqaymanta.
Lamento haber sido tan rudo contigo antes.	 Pampachaykuway ñawpaqta ancha mana respetowan rimasqaymanta.
Siento la demora en contestar.	 Llakikuyku kutichiy tardasqanmanta.
Lo siento, se me olvidó hacer los deberes.	 Pampachaykuway, tareaykunata ruwayta qunqarurqani.
Lo lamento, pero sencillamente es imposible.	 Pampachaykuway, ichaqa mana atikuqlla.
Lo siento. No tengo mucho tiempo.	 Llakikunim. Manam ancha tiempoy kanchu.
Me voy a quedar en casa de mi amigo.	 Amigaypa wasinpim samapakusaq.
Me voy a quedar en casa de mi amiga.	 Amigaypa wasinpim samapakusaq.
Todavía no soy muy bueno al voleibol.	Kunankamapas manam ancha allinchu kani voleibolpi.
Todavía no soy muy bueno al vóleibol.	 Kunankamapas manam ancha allinchu kani voleibolpi.
Aún no soy muy bueno al voleibol.	 Kunankamapas manam ancha allinchu kani voleibolpi.
Aún no soy muy bueno al vóleibol.	 Kunankamapas manam ancha allinchu kani voleibolpi.
Sigo intentando localizar a Tom.	 Tomman chayanaypaqmi kallpanchakuchkaniraq.
Estoy seguro de que ella volverá pronto.	 Seguro kani chaylla kutimunanta.
Estoy segura de que eso no era parte del plan.	 Seguro kani chayqa manan chay planpa partenchu karqan.
Estoy seguro de que serás capaz de hacer el trabajo.	 Seguro kani chay llamkayta ruwayta atisqaykimanta.
Estoy seguro de que seréis capaces de hacer el trabajo.	 Seguro kani chay llamkayta ruwayta atisqaykimanta.
Estoy seguro de que será capaz de hacer el trabajo.	 Seguro kani chay llamkayta ruwayta atinanmanta.
Estoy seguro de que serán capaces de hacer el trabajo.	 Seguro kani chay llamkayta ruwayta atinankumanta.
Tengo tres años más que mi hermano.	 Wawqiymanta kimsa wata kuraq kani.
Le saco tres años a mi hermano.	 Wawqiymanta kimsa wata kuraq kani.
Soy tres años mayor que mi hermano.	 Wawqiymanta kimsa wata kuraq kani.
Estoy cansado de vivir esta vida.	 Kay kawsayta kawsaspa sayk'usqañam kachkani.
Estoy intentando convencer a Tom para que lo haga.	 Tomta convencechiyta munani chayta ruwananpaq.
No soy capaz de traducir esta frase.	 Kay rimayta mana tikrayta atinichu.
Estoy muy ocupado practicando después de la escuela.	 Escuelamanta lloqsispa practicanaypaqmi nishuta ocupasqa kashani.
Estoy esperando una llamada muy importante.	 Suyachkani huk ancha importante llamkayta.
Me estoy preguntando qué hacer para cenar.	 Imatataq cenapaq ruwasaq nispam tapukuchkani.
Estoy preocupado por el futuro de este país.	Kay suyuq hamuq pachanmanta llakisqa kachkani.
Ya he leído estos dos libros.	 Ñam ñawincharuniña kay iskay qillqakunata.
También he tenido en cuenta esa posibilidad.	 Chayna kananpaqpas yuyaymanarqanim.
Siempre he querido visitar Australia.	 Ñawpaqmantaraqmi Australia llaqtata watukuyta munarqani.
Me pidieron que te entregara un mensaje.	 Paykunan niwarqanku huk willakuyta qankunaman apachinaypaq.
He sufrido demasiadas decepciones.	 Nishu askha hukmanyaykunatan muchurqani.
Me han dado permiso para hacerlo.	 Chayta ruwanaypaqmi permisota qowarqanku.
Yo estoy viviendo aquí desde hace mucho tiempo.	 Unayñan kaypi tiyashani.
He estado buscando una chica como tú.	 Qam hina sipastam maskarqani.
He estado buscando mis llaves todo el día.	 Tukuy punchawmi llaveykunata maskarqani.
Me han dicho que soy bueno besando.	 Allin much’anakuypi kasqayta niwarqanku.
Hace mucho tiempo que le estoy esperando.	 Unayñam suyachkayki.
La estoy esperando hace una hora.	 Huk horañam suyachkayki.
Llevo un rato en la cola.	 Huk tiempoñam filapi kachkani.
He estado toda la mañana escribiendo cartas.	 Tukuy tutamantanmi cartakunata qillqarqani.
He descubierto algo interesante.	 Imapas sumaq kaqtam tariruni.
Tengo que volver a casa antes de la medianoche.	 Manaraq kuska tutakamam wasiyman kutimunay.
Ya me he hartado de tus respuestas sarcásticas.	 Sarcástico kutichiyniykikunaqa suficienteñan karqani.
Ya me he cansado de tus respuestas sarcásticas.	 Sarcástico kutichiyniykikunaqa suficienteñan karqani.
Escuché que hablaste de esto antes.	 Ñawpaqtaqa uyarirqanim kaymanta rimasqaykita.
He aprendido a pensar como Tom.	 Tom hinam piensayta yacharuni.
He hecho unos cambios en mi agenda.	 Horarioypi wakin cambiokunata ruwarqani.
En realidad, nunca he estado en Australia.	Chiqaptaqa, manam haykapipas Australiamanqa rirqanichu.
Nunca he sido lastimado jugando rugby.	 Rugby pukllaypiqa manan hayk’aqpas k’irisqachu kani.
Nunca me he sentido discriminado.	 Manam haykapipas sapaqchasqa hinaqa tarikurqanichu.
Yo nunca he tenido problemas para dormirme.	 Manam haykapipas sasachakurqanichu puñunaypaq.
En mi vida me he reído tanto.	 Manam haykapipas chayna asikurqanichu kawsayniypi.
Nunca he conocido a nadie como tú.	 Manam haykapipas qam hina piwanpas tuparqanichu.
Solo he estado conectado durante diez minutos.	 Chunka minutollañam internetpi kachkani.
Sólo he oído buenas cosas de él.	 Paymantaqa allin kaqkunallatam uyarirqani.
He llegado al límite de mi capacidad.	 Atiyniypa limitemanmi chayaruni.
No doy más de mí.	 Manam astawanqa qunichu.
Bajé mis porciones de carne.	 Aycha porcionesniykunata uraykachirqani.
Ya te lo he dicho muchas veces.	 Askha kutitan willarqaykichis.
Si tuviese dinero suficiente, lo podría comprar.	 Sichus qolqey kanman chayqa, rantiymanmi karqan.
Si tuviera suficiente dinero, podría comprarlo.	 Sichus qolqey kanman chayqa, rantiymanmi karqan.
Si yo fuera tú, me iría directo a casa.	 Qam kaspayqa wasiyman derechota risaq.
Tom no estaría aquí si tuviera dinero.	 Tomqa manan kaypichu kanman qolqeyoq kaspaqa.
Si no está enfermo, creo que vendrá.	 Mana unquptinqa hamunanta yuyani.
Si lo dejamos, morirá desangrado.	 Saqeptinchikqa yawarwanmi wañurunqa.
