español	quechua
Tom bebió demasiado anoche.	 Tomqa qayna tutan nishuta ukyarqan.
Tomás me dejó en el aeropuerto.	 Tomásmi aeropuertopi uraykachiwarqa.
Tom come más helado que yo.	 Tomqa ñuqamanta aswan achka heladotam mikun.
Tom come arroz al menos una vez al día.	 Tomqa sapa p’unchaymi huk kutillatapas arrozta mikhun.
Tom le explicó el proyecto a Mary.	 Tomqa chay proyectomantan Maryman sut’incharqan.
Tom me explicó la situación.	Tommi sut’inchawarqan imachus pasasqanmanta.
Tom finalmente se hizo con el efectivo.	 Tomqa tukupaypim chay qullqita hapirurqa.
Tom descubrió la verdad por María.	 Tomqa Mariamantan cheqaq kaqta yacharqan.
Tom encontró lo que buscaba.	 Tomqa maskhasqantan tarirqan.
Tom encontró lo que estaba buscando.	 Tomqa maskhasqantan tarirqan.
A menudo, Tom habla mientras duerme.	 Tomqa sapa kutillanmi puñushaspa riman.
Tom subió de peso en el invierno.	 Tomqa chiri tiempopin llasaqyapurqan.
Tom le dio un beso en la mejilla a Mary.	 Tomqa Marypa uyanta much’aykurqan.
Tom puso una sonrisa traviesa a María.	 Tomqa Mariamanmi millay asiriyta qorqan.
Tom viaja al extranjero casi cada año.	 Tomqa yaqa sapa watanmi huk nacionkunaman viajan.
Tom se casó con una mujer mayor.	 Tomqa kuraq warmiwanmi casarakurqa.
Tom consiguió gratis estos boletos.	 Tomqa gratisllan chay boletokunata chaskirqan.
Tom se cansó de esperar a Mary.	 Tomqa sayk’usqañan kasharqan Mariata suyaspa.
Tom se acostumbró a trabajar con Mary.	Tomqa Marywan llank’ananpaqmi costumbrakurqan.
Tom rechina sus dientes mientras duerme.	 Tomqa puñuyninpi kirunkunata ñut’un.
Tom se divirtió mucho en la fiesta.	 Tomqa anchatan kusirikurqan chay fiestapi.
Tom tenía mucho respeto por Mary.	 Tomqa anchatan respetarqan Mariata.
Tom no tenía intención de rendirse.	 Tomqa manan saqeyta munarqanchu.
Tom no tenía dinero para pagar un taxi.	 Tomqa manan qolqeyoqchu karqan taxita pagananpaq.
Tom tuvo que ir con Mary a Boston.	 Tomqa Marywanmi Boston llaqtaman rinan karqan.
Tom le dio a Mary el abrecartas.	 Tomqa Mariamanmi carta kichariqtaqa qorqan.
Tom le pasó a Mary el abrecartas.	 Tomqa carta kichaqta Maryman pasachirqan.
Tom siente un profundo cariño por Mary.	 Tomqa anchatan munakun Maryta.
Tom tiene un alto umbral del dolor.	 Tomqa hatun nanay umbralniyuqmi.
Tom tiene mucho en común con Mary.	 Tomqa Marywanmi imaymanata tupan.
Tom tiene una solución para todo.	 Tomqa tukuy imapaqmi huk solucionta tarin.
Tom ya ha hecho mucho por nosotros.	 Tomqa achkatam ruwawarqakuña.
Tom ya llegó a Boston.	Tomqa Boston llaqtamanmi chayarunña.
Tom se ha vuelto ciudadano canadiense.	 Tomqa Canadá nacionmantan kapun.
Tom ha sido arrestado tres veces.	 Tomtaqa kinsa kutitan hap’irqanku.
Tom ha estado una semana en Boston.	 Tomqa huk semanañan Boston llaqtapi kashan.
Tom lleva una semana en Boston.	 Tomqa huk semanañan Boston llaqtapi kashan.
Tom ha estado intentando evitar a Mary.	 Tomqa kallpachakushanmi Mariamanta karunchakunanpaq.
Tom ha estado muy activo últimamente.	 Tomqa kay qhepa watakunapin anchata llank’ashan.
Tom ha decidido vender su casa.	 Tomqa wasinta vendenanpaqmi decidirun.
Tom tuvo una semana estresante.	 Tomqa semanan sinchi llakisqa karqan.
A Tom le suspendieron su licencia.	 Tom sutiyoq runan licencianta suspendirqanku.
Tom perdió el control de la clase.	 Tomqa manañan chay claseta controlayta atirqanñachu.
Tom nunca ha tenido su propia bicicleta.	 Tomqa manan hayk’aqpas bicicletanniyoqchu karqan.
Tom no tiene de qué quejarse.	 Tomqa manan imamantapas quejakunanchu.
Tom tiene algo que hacer ahora.	 Tomqa kunanqa ima ruwanayoqmi.
Tom tiene tres hijos para mantener.	 Tomqa kinsa wawayoqmi uywananpaq.
Tom tiene que irse en unos minutos.	 Tomqa iskay kinsa minutollapin ripunan.
Tom ha viajado por todo el mundo.	Tomqa tukuy pachantinpin purirqan.
Tom ha escrito cientos de canciones.	 Tomqa pachak-pachak takikunatan qelqarqan.
Tom no ha estado aquí desde el lunes.	 Tomqa manan kaypichu kashan lunes p’unchaymantapacha.
Tom no ha hablado francés por años.	 Tomqa watakunañan mana francés simita rimanchu.
Tom odia conducir cuando hace niebla.	 Tomqa cheqnikanmi phuyu kashaqtin carrota manejayta.
Tom escuchó a Mary hablando sola.	 Tomqa uyarisqa Mary kikinwan rimashaqta.
Tom oyó a Mary hablando consigo misma.	 Tomqa uyarisqa Mary kikinwan rimashaqta.
Tom oyó que Mary era muy rica.	 Tomqa uyarirqanmi Maria ancha qhapaq kasqanmanta.
Tom ayudó a Mary con su tarea.	 Tomqa Marytan tareankunapi yanaparqan.
Tom ayudó a Mary con los deberes.	 Tomqa Marytan tareankunapi yanaparqan.
Tom ayuda a Mary a mover el mueble.	 Tomqa Marytan yanapan mueblekunata kuyuchinanpaq.
Tom espera que Mary se recupere pronto.	 Tomqa suyanmi Mary pisi tiempollamanta qhaliyananta.
Tom espera que no le deporten.	 Tomqa suyanmi mana qarqosqa kananta.
Tom espera que Mary le ayude.	 Tomqa suyanmi Mary yanapananta.
Tom es el antiguo novio de Mary.	 Tomqa Marypa ñawpaq novionmi.
Tomás es pariente lejano mío.	 Tomásqa karu aylluymi.
Tom es un poco celoso, ¿no?	Tomqa huk chhikanta envidiakun, ¿riki?
Tom es un hablante nativo de francés.	 Tomqa francés simita rimaqmi.
Tom es un prometedor músico joven.	 Tomqa sumaq suyakuyniyoq wayna takiqmi.
Tom es un muy buen amigo mío.	 Tomqa ancha allin amigoymi.
Tom siempre está jugando videojuegos.	 Tomqa sapa kutillanmi videojuegos nisqapi pukllashan.
Tom siempre está viendo la televisión.	 Tomqa sapa kutillanmi televisionta qhawashan.
Tom se está quejando con el gerente.	 Tomqa encargadomanmi quejakushan.
Tom definitivamente está planeando algo.	 Tomqa cheqaqtapunin imatapas yuyaykushan.
Tom está avergonzado por lo que hizo.	 Tomqa p’enqachisqan kashan chay ruwasqanmanta.
Tom viene de Boston, igual que María.	 Tomqa Boston llaqtamantan hamun, Maria hina.
Tom se va a casar el próximo mes.	 Tomqa hamuq killapin casarakunqa.
Tom se va a deshacer de su auto viejo.	 Tomqa ñawpaq carronmantan lloqsipunqa.
Tom nos ayudará, ¿verdad?	 Tomqa yanapawasunmi, ¿aw?
Tom es bueno en este tipo de cosas.	 Tomqa allinmi kay hina ruwaypi.
Tom es feliz cuando está con Mary.	 Tomqa kusisqan kashan Marywan kashaspa.
Tom está feliz con su nueva bicicleta.	 Tomqa kusisqan kashan mosoq bicicletanwan.
Tom está enamorado de otra mujer.	 Tomqa huk warmiwanmi munakun.
Tom es más inteligente que yo.	Tomqa ñuqamanta aswan yachaysapam.
Tomás es más interesante que María.	 Tomás aswan sumaqmi Maríamantaqa.
Tom ya no está viviendo en Boston.	 Tomqa manañan Boston llaqtapichu tiyan.
Tom ya no está en la compañía.	 Tomqa manañan chay empresapichu kashan.
A Tom no le interesa la política.	 Tomqa manan politicapichu interesakun.
Tom no es así todo el tiempo.	 Tomqa manan sapa kutichu kay hinaqa.
Tom obviamente está loco por María.	 Tomqa sut’inmi Mariamanta loco kasqan.
Tom está ahora al teléfono con María.	 Tomqa kunanqa Mariawanmi telefonopi rimashan.
Tom es bastante orgulloso, ¿o no?	 Tomqa anchatan orgulloso, ¿riki?
Tom es realmente soberbio, ¿o no?	 Tomqa ancha sumaqmi, ¿aw?
Tom está secretamente enamorado de Mary.	 Tomqa pakallapin Mariawan munakun.
Tom está enfermo, pero no es grave.	 Tomqa onqosqa kashan, ichaqa manan sinchichu.
Tom está hablando dormido otra vez.	 Tomqa yapamantan puñushan rimashan.
En este momento, Tom está ocupadísimo.	 Kunanqa Tomqa ancha ocupasqam kachkan.
Tom es dueño de un supermercado.	 Tomqa hatun qhatu wasiyoqmi.
Tom es la persona que ayudó a Mary.	 Tommi Mariata yanapaq runa.
Tom es la persona que asesinó a Mary.	 Tommi Mariata wañuchiq runa.
Tom es el más alto de los dos chicos.	 Tomqa iskaynin qhari wawakunamanta aswan hatunmi.
Tom está dispuesto a hacer eso por ti.	Tomqa chayta ruwanaykipaqmi listo kashan.
Tom es tu mejor amigo, ¿no?	 Tomqa aswan allin amigoykin, ¿riki?
Tomás no es un músico profesional.	 Tomásqa manam profesional musikuchu.
Tom no le teme a experimentar.	 Tomqa manan manchakunchu experimentayta.
Tom no es tan impaciente como María.	 Tomqa manan Maria hinachu mana pacienciayoq.
Tom no es tan fuerte como pensábamos.	 Tomqa manan yuyaykusqaykuman hinachu kallpasapa.
Tom no está disponible por el momento.	 Tomqa manan kunan pachaqa tarikunchu.
Tom todavía no volvió de Australia.	 Tomqa manaraqmi Australiamanta kutimunchu.
Tom no es bueno para guardar secretos.	 Tomqa manan allinchu pakasqakunata waqaychaypi.
Tom no está habituado a trabajar fuera.	 Tomqa manan hawapi llank’ayman yachasqachu.
Tom saltó a la piscina.	 Tomqa estanquemanmi saltaykusqa.
Tom saltó sobre la poco profunda zanja.	 Tomqa mana ancha hatun zanja patanta saltaykusqa.
Tom dejó a Mary una hora esperando.	 Tomqa Marytan saqerqan huk hora suyashaqta.
Tom sabía que esto iba a pasar.	 Tomqa yacharqanmi chay pasananta.
Tom conoce a Mary mejor que nadie.	 Tomqa Mariataqa pimantapas aswan allintam riqsin.
Tom sabe cuanto lo ama María.	 Tomqa yachanmi Maria anchata munakusqanmanta.
Tom sabe pilotar helicópteros.	 Tomqa yachanmi helicópterokunata manejayta.
Tom sabe tocar el fagot.	 Tomqa yachanmi fagot tocayta.
Tom sabe cómo reparar ordenadores.	 Tomqa computadorakunata allichayta yachan.
Tom sabe que puede contar con nosotros.	 Tomqa yachanmi ñoqanchispi yupayta atisqanmanta.
Tom conoce el camino a la casa de Mary.	 Tomqa yachanmi Marypa wasinman rina ñanta.
Tom sabe de qué está hablando.	 Tomqa yachanmi imamanta rimashasqanmanta.
Tom dejó una gran propina sobre la mesa.	 Tomqa huk hatun puntatam mesapi saqirqa.
Tom le mintió a Mary acerca de todo.	Tomqa tukuy imamantam Mariata llullakurqa.
Tom le mintió a Mary y ella lo sabe.	 Tomqa Marymanmi llullakurqa hinaspam payqa yachan.
A Tom le gustan las cosas como están.	 Tommanqa imayna kasqanman hinam imapas gustan.
Tom vive en un vecindario tranquilo.	 Tomqa ch’in barriopin tiyan.
Ayer Tom perdió su linterna.	 Qayna punchawmi Tomqa linternanta chinkachirqa.
Tom amaba a María y María lo amaba a él.	 Tomqa Mariata munakurqan, Mariataq payta munakurqan.
Tom amaba a Mary con todo su corazón.	 Tomqa tukuy sonqonwanmi Mariata munakurqan.
Tom ama a Mary con todo su corazón.	 Tomqa tukuy sonqonwanmi Mariata munakun.
A Tom le encanta hablar de los idiomas.	 Tomqa anchatan munan simikunamanta rimayta.
Tom hizo que María le contara todo.	 Tomqa Mariatam tukuy imata willachirqa.
Tom tomó muchas decisiones inteligentes.	 Tomqa askha yuyaywanmi decidirqan.
Tom se preparó algo para comer.	 Tomqa imapas mikhunanpaqmi allichakurqan.
Tom inventa historias todo el tiempo.	 Tomqa sapa kutim willakuykunata ruwan.
Es posible que Tom sepa hablar francés.	 Tomqa yachanpaschá francés simita rimayta.
Tom nunca quiso divorciarse.	 Tomqa manan hayk’aqpas divorciakuyta munarqanchu.
Tom notó que Mary estaba cojeando.	 Tomqa repararqanmi Mariaqa llañullaña kashasqanmanta.
Tom solo lleva ropa de marca.	Tomqa diseñador p’achakunallatan churakun.
Tom abrió otra botella de vino.	 Tomqa huk botella vinotapas kicharirqanmi.
Tom abrió la boca para interrumpir.	 Tomqa siminta kicharirqan rimananpaq.
Tom abrió la puerta y entró.	 Tomqa punkuta kichaspa ukhuman haykurqan.
Tom abrió la puerta de su oficina.	 Tomqa oficina punkunta kicharirqan.
Tom pidió una bebida sin alcohol.	 Tomqa refrescota mañakurqan.
Tom recogió a Mary en la estación.	 Tomqa Marytan chay estacionpi hoqarirqan.
Tom cogió una manzana del árbol.	 Tomqa sach’amanta huk manzanata pallarqan.
Tom recogió el libro del suelo.	 Tomqa pampamantan chay librota hoqarirqan.
Tom echó agua caliente en la taza.	 Tomqa chay vasomanmi rupha unuta hich’aykurqan.
Tom sirvió algo de vino en un vaso.	 Tomqa huk vasomanmi vinota hich’aykusqa.
Tom fingía ser el amigo de Mary.	 Tomqa Maryq amigonmanmi tukusharqan.
Tom fingió no haber oído nada.	 Tomqa mana imatapas uyariq hinan ruwarqan.
Tom prometió no fumar más.	 Tomqa prometekurqanmi manaña cigarrota pitananpaq.
Tom empujó a María al ascensor.	 Tomqa Mariata ascensorman tanqaykusqa.
Tom puso flores en la mesa.	 Tomqa t’ikakunatan mesa pataman churarqan.
Tom puso el sobre en la mesa.	 Tomqa chay sobretan mesa pataman churarqan.
Tom lee el periódico cada día.	 Tomqa sapa p’unchaymi periodicota leen.
Tom lee el periódico a diario.	 Tomqa sapa p’unchaymi periodicota leen.
Tom realmente admiraba el valor de Mary.	 Tomqa anchatan admirakurqan Maryq mana manchakuq kayninta.
Tom les recomendó la novela.	 Tommi paykunaman chay novelata recomendarqan.
Tom se rehusó a ir al hospital.	 Tomqa manan hospitalman riyta munarqanchu.
Tom se negó a ir al hospital.	 Tomqa manan hospitalman riyta munarqanchu.
Tom rehusó jugar póquer con nosotros.	Tomqa manan munarqanchu ñoqaykuwan pukllayta.
Tom aceptó reacio el obsequio.	 Tomqa mana munaspanmi chay regalota chaskirqa.
Tom descansó a la sombra de un árbol.	 Tomqa sach’aq llanthunpi samarirqan.
Tom dijo que Mary lo hizo a propósito.	 Tommi nirqa Mariaqa munaspalla ruwasqanmanta.
Tom dijo que estaba enamorado de María.	 Tommi nirqa Mariawan kuyanakusqanmanta.
Tom dijo que hizo eso por ti.	 Tomqa chaytan qanrayku ruwarqan nispa nirqan.
Tom dijo que tú podrías ayudarme.	 Tomqa yanapawankimanmi nispa.
Tom se sentó en una de las mesas.	 Tomqa huknin mesapin tiyaykurqan.
Tom se sentó junto a su hija.	 Tomqa ususinpa ladonpin tiyaykurqan.
Tom se sentó en una de las sillas.	 Tomqa huknin sillapi tiyaykurqa.
Tom se sentó en uno de los taburetes.	 Tomqa huknin taburetepi tiyaykurqa.
Tom se sentó junto a María en el piano.	 Tomqa Mariaq ladonpin tiyaykurqan pianopi.
Tom se sentó junto a María en el sofá.	 Tomqa Mariaq ladonpin sofápi tiyaykurqan.
Tom dice que no puede esperar más.	 Tomqa ninmi manaña suyayta atisqayta.
Tom parece tristísimo, ¿no?	 Tomqa cheqaqtapunin llakisqa rikch’akun, ¿riki?
Tom parece terriblemente triste, ¿no?	 Tomqa sinchi llakisqa hinan rikch’akun, ¿riki?
Tom se ve harto feliz, ¿o no?	Tomqa ancha kusisqam rikchakun, ¿aw?
Tom parece bastante feliz, ¿no?	 Tomqa ancha kusisqamanmi rikchakun, ¿aw?
Tom parece estar ocupado todo el tiempo.	 Tomqa sapa kutillanmi ocupasqa hina kashan.
Tom debería hacer lo mismo que yo.	 Tompas ñoqa hinan ruwanan.
Tom debería ganar esta carrera, creo.	 Tomqa kay carrerapi ganananmi piensani.
Tom debería haberle pedido ayuda a Mary.	 Tomqa Marytan yanapananta mañakunan karqan.
Tom le mostró a Mary una foto de John.	 Tomqa Marymanmi Johnpa fotonta qawachirqa.
Tom habla francés tan bien como yo.	 Tomqa ñuqa hina francés simita riman.
Tom habla francés tan bien como Mary.	 Tomqa francés simitan riman, Mary simitapas.
Tom habla en francés con sus profesores.	 Tomqa yachachiqninkunawanmi francés simita rimanku.
Tom pasa mucho tiempo estudiando.	 Tomqa askha tiempotan estudian.
Tom encontró un patrón en los datos.	 Tomqa huk patrón nisqatan tarirqan chay datos nisqapi.
Tom dio con un patrón en los datos.	 Tomqa huk patrónwanmi tuparqa chay datospi.
Tom encontró una pauta en los datos.	 Tomqa huk patrón nisqatan tarirqan chay datos nisqapi.
Tom dio con una pauta en los datos.	 Tomqa datospi huk patrón nisqapi tupachirqa.
Tom comenzó a enojarse un poco.	 Tomqa pisillatan phiñakuyta qallarirqan.
Tom todavía no encontró un buen trabajo.	 Tomqa manaraqmi allin llamkayta tarinchu.
Tom robó algo de mi casa.	 Tomqa wasiymanta imatapas suwarurqa.
Tom le pegó a la muralla con el puño.	 Tomqa puñunanwanmi perqata takaykusqa.
Tom habla sobre Mary todo el tiempo.	 Tomqa sapa kutillanmi Mariamanta riman.
Tom le enseñó a Mary a hornear pan.	 Tomqa Marymanmi yachachirqan t’anta wayk’uyta.
Tomás enseña francés a mis hijos.	 Tomásmi wawaykunaman francés simita yachachin.
Tom arrojó otro leño al fuego.	 Tomqa huk troncotapas ninaman wikch’uykurqan.
Tom le dijo a Mary que no sería fácil.	 Tomqa Marymanmi nirqan mana facilchu kananta.
Tom me contó que había estado casado.	 Tommi willawarqa casarasqa kasqanmanta.
Tom me dijo lo que necesitaba saber.	 Tommi willawarqan imatachus yachanay kasqanmanta.
Tom tomó una siesta por treinta minutos.	 Tomqa kimsa chunka minutotam puñurqa.
Tom llevó a sus niños al lago.	 Tomqa wawankunatam quchaman pusarqa.
Tom llevó a los niños al parque.	 Tomqa warmakunatam parqueman pusarqa.
Tom le quitó el cuchillo a Mary.	 Tomqa Mariamantan cuchillota qechurqan.
Tom intentó ocultar su nerviosismo.	 Tomqa manchakuynintan pakayta munarqan.
Tom solía disfrutar estar con Mary.	Tomqa kusikuqmi Marywan kuska kaspa.
Tom quería que Mary limpiara su cuarto.	 Tomqa munarqanmi Mary cuartonta pichananta.
Tom le quiere hacer una pregunta a Mary.	 Tomqa Maryta tapuyta munan.
Tom quería casarse con Mary.	 Tomqa Mariawanmi casarakuyta munarqan.
Tom quería quedarse en casa con María.	 Tomqa Mariawan wasinpi qhepakuytan munarqan.
Tom quería visitar Norteamérica.	 Tomqa América llaqtata watukuyta munarqan.
Tom quiere que yo regrese a Boston.	 Tomqa munanmi Boston llaqtaman kutinaypaq.
Tom quiere ser amigo de Mary.	 Tomqa Marywanmi amigontin kayta munan.
Tom quiere ser popular en el colegio.	 Tomqa escuelapi ancha munasqa kaytan munan.
Tom quiere saber qué sucede.	 Tomqa yachayta munan imachus pasashasqanmanta.
Tom quiere decirte algo.	 Tomqa imatapas willayta munan.
Tom quiere hablarte a las 2:30.	 Tomqa 2:30 horasta qanwan rimayta munan.
Tom fue juez en un concurso de arte.	 Tomqa artemanta atipanakuypi juezmi karqan.
Tom fue un testigo del accidente.	 Tomqa chay accidentemanta testigo karqan.
Tom fue arrestado en su luna de miel.	 Tomtaqa luna de miel nisqapin hap’irqanku.
Tom nació y creció en una granja.	 Tomqa haciendapin nacerqan wiñarqanpas.
Tom fue ejecutado hace tres meses.	 Tomtaqa kinsa killa ñawpaqtaraqmi wañuchirqanku.
Tom recibió una transfusión de sangre.	 Tom sutiyoq runan yawarta churarqanku.
Tom estuvo toda la mañana en su oficina.	 Tomqa tutantinmi oficinapi kasharqan.
Tom era el mejor amigo de mi hija.	 Tomqa ususiypa allin amigonmi karqan.
Tom jamás fue el mismo después de eso.	 Tomqa manan hayk’aqpas kaqllachu karqan chaymantaqa.
Tom era uno de mis mejores alumnos.	 Tomqa huknin allin estudianteymi karqan.
Tom estaba satisfecho con el resultado.	 Tomqa kusisqan kasharqan chay ruwasqankuwan.
Tom se asombró de lo que Mary dijo.	 Tomqa admirakurqam Marypa nisqanmanta.
A Tom le sorprendió lo que dijo Mary.	 Tomqa admirakurqam Marypa nisqanwan.
Tom fue el que cocinó la cena.	 Tommi cenata wayk’uq.
Tom era el único chico de la clase.	 Tomllam chay clasepi warmacha karqa.
Tom estaba bien enojado y yo también.	 Tomqa sinchitan phiñakurqan ñoqapas.
Tomás no pudo disparar al oso.	 Tomás manas osota disparayta atisqachu.
Tomás no fue capaz de disparar al oso.	 Tomás mana atirqachu chay osota disparayta.
Tom no estaba feliz con lo que vio.	 Tomqa manan kusisqachu kasharqan chay rikusqanwan.
Tom se fue de compras con su familia.	 Tomqa ayllunwanmi rantikuq rirqa.
Tom fue a Boston a estudiar música.	 Tomqa Boston llaqtamanmi rirqan takikunata estudiananpaq.
Tom iba al cine cada semana.	Tomqa sapa semanan cineman riq.
Tom fue al teatro con Mary.	 Tomqa Marywanmi teatroman rirqa.
Tom subió las escaleras apresuradamente.	 Tomqa usqhayllan escaleraman wicharqan.
Tom llegará una hora tarde.	 Tomqa huk hora tardeñan kanqa.
Tom te llevará al aeropuerto.	 Tomqa aeropuertomanmi pusasunki.
Tom lo averiguará tarde o temprano.	 Tomqa usqhayllan otaq qhepamanpas chaytan yachanqa.
Tom pintará la cerca mañana.	 Tomqa paqarinmi chay vallata pintanqa.
