español	quechua
Su madrina no hizo más que tocarla con su varita, y al momento sus ropas se cambiaron en magníficos vestidos de paño de oro y plata, todos recamados con pedrerías; luego le dio un par de zapatillas de cristal, las más preciosas del mundo.	 Madrinanqa manan imatapas ruwarqanchu, aswanpas varanwanmi llamiykurqan, chay ratopachan p’achanpas qorimanta qolqemanta telamanta sumaq p’achakunaman tukupurqan, llapanmi valorniyoq rumikunawan bordasqa; chaymantataq huk par de vidrio zapatillasninta qusqa, kay pachapi aswan chaniyuq.
Una vez ataviada de este modo, Cenicienta subió al carruaje; pero su madrina le recomendó sobre todo que regresara antes de la medianoche, advirtiéndole que si se quedaba en el baile un minuto más, su carroza volvería a convertirse en zapallo, sus caballos en ratas, sus lacayos en lagartos, y que sus viejos vestidos recuperarían su forma primitiva.	Huk kutinmi chhayna p’achasqa Cenicientaqa carroman seqarqan; ichaqa madrinanmi llapanmanta aswantaqa yuyaycharqan manaraq kuska tuta kutimunanpaq, advertisqataq, sichus huk minutotawan pelotapi qhepakunman chayqa, flotan calabazaman kutipunanta, caballonkuna rataman tukupunanta, chakipi puriqninkuna lagartoman tukupunanta, ñawpaq p’achankunapas chay hina kananta kutichisqa.. su forma primitiva.
Ella prometió a su madrina que saldría del baile antes de la medianoche.	 Payqa madrinanmanmi prometesqa manaraq kuska tuta kashaqtin pelotata saqenanta.
Partió, loca de felicidad.	 Kusikuymanta locoyasqa ripusqa.
El hijo del rey, a quien le avisaron que acababa de llegar una gran princesa que nadie conocía, corrió a recibirla; le dio la mano al bajar del carruaje y la llevó al salón donde estaban los comensales.	 Reypa churin, mana pipas riqsisqan hatun princesa chayraq chayamusqanmanta willasqa, payta chaskinanpaq phawarirqan; Carromanta uraykamuspan makinta haywarispan mikhuqkuna kasqanku cuartoman pusarqan.
Entonces se hizo un gran silencio: el baile cesó y los violines dejaron de tocar, tan absortos estaban todos contemplando la gran belleza de esta desconocida.	 Hinaptinmi hatun upallalla karqa: tusuy tukusqaña, violinkunapas manaña tocarqakuñachu, chaymi absorbisqa llapallanku kay mana riqsisqa runapa hatun sumaq kayninta yuyaymanachkarqaku.
Sólo se oía un confuso rumor:	 Huk pantasqa rimaylla uyarikurqa:
¡Ah, qué hermosa es!	 ¡Ay, may sumaqmi payqa!
El mismo rey, siendo viejo, no dejaba de mirarla y de decir por lo bajo a la reina que desde hacía mucho tiempo no veía una persona tan bella y graciosa.	Kikin reyqa machuña kaspanmi, sapa kuti qawapayaspan samayninpa ukunpi reinaman willarqa, unayñam mana chayna sumaqllaña hinaspa sumaqllaña runata rikusqanmanta.
Todas las damas observaban con atención su peinado y sus vestidos, para tener al día siguiente otros semejantes, siempre que existieran telas igualmente bellas y manos tan diestras para confeccionarlos.	 Llapan señorasmi allinta qhawarirqanku chukchantapas p’achantapas, qhepantin p’unchaypi huk rikch’akuq telakunayoq kanankupaq, sichus kaqlla sumaq telakuna kaqtin, chhayna yachaysapa makikunapas chaykunata ruwanankupaq.
El hijo del rey la colocó en el sitio de honor y en seguida la condujo al salón para bailar con ella.	 Reypa churinmi hatunchanapaq sitiopi churarqa, hinaspam chaylla wasiman pusarqa paywan tusunanpaq.
Bailó con tanta gracia que fue un motivo más de admiración.	 Payqa ancha graciawanmi tusurqa, chaymi huk razontawan admirakunapaq karqa.
Trajeron exquisitos manjares que el príncipe no probó, ocupado como estaba en observarla.	 Paykunaqa apamurqankun sumaq mikhuykunata, chaykunatan kamachikuq mana mallirqanchu, ocupasqataqmi payta qhawasharqan.
Ella fue a sentarse al lado de sus hermanas y les hizo mil atenciones; compartió con ellas los limones y naranjas que el príncipe le había obsequiado, lo que las sorprendió mucho, pues no la conocían.	 Ñañankunaq ladonpi tiyaq rispan waranqa kutita paykunaman atencionta qorqan; Paykunawanmi willakurqa kamachikuqpa qusqan limónkunata, naranjakunata, chaymi anchata admirachirqaku, mana riqsisqankurayku.
Charlando así estaban, cuando Cenicienta oyó dar las once tres cuartos; hizo al momento una gran reverenda a los asistentes y se fue a toda prisa.	 Chayhinata rimanakuchkasqaku, Cenicienta uyarisqa kimsa kuartal chunka hukniyuqta; Chayllamanmi uyariqkunaman hatun k’umuykukuspa usqhaylla ripurqan.
Apenas hubo llegado, fue a buscar a su madrina y después de darle las gracias, le dijo que desearía mucho ir al baile al día siguiente porque el príncipe se lo había pedido.	Chayamuptinñam madrinanta maskaq rirqa hinaspam agradecekuspan nirqa paqarin punchaw tusuyman riyta anchata munasqanmanta, kamachikuqpa nisqanrayku.
Cuando le estaba contando a su madrina todo lo que había sucedido en el baile, las dos hermanas golpearon a su puerta; Cenicienta fue a abrir.	 Tusuypi tukuy ima pasasqanmanta madrinaman willachkaptinsi, iskaynin ñañakuna punkunta takarqaku; Cenicienta kichariq rirqa.
¡Cómo habéis tardado en volver!	 ¡Hayka unayñataq kutimunki!
les dijo bostezando, frotándose los ojos y estirándose como si acabara de despertar; sin embargo no había tenido ganas de dormir desde que se separaron.	 nispas bostezaspa, ñawinta maqchikuspa, chayraq rikch’arichkanmanpas hina llañuyachispa willasqa; ichaqa, t’aqanakusqankumantapachan manaña puñuyta munarqanchu.
Si hubieras ido al baile, le dijo una de las hermanas, no te habrías aburrido; asistió la más bella princesa, la más bella que jamás se ha visto; nos hizo mil atenciones, nos dio naranjas y limones.	 Pelotaman rispaykiqa, huknin ñañanmi niwarqa, manam aburriwaqchu karqa; Aswan sumaq princesami chayman rirqa, aswan sumaqmi haykapipas rikusqanchikmanta; Waranqa atencionta quwarqaku, naranjakunatawan limónkunata quwarqaku.
Cenicienta estaba radiante de alegría.	 Cenicientaqa kusikuymantan k’ancharishasqa.
Les preguntó el nombre de esta princesa; pero contestaron que nadie la conocía, que el hijo del rey no se conformaba y que daría todo en el mundo por saber quién era.	 Paykunata tapurqa kay princesa sutinta; ichaqa kutichirqankun mana pipas reqsisqanmanta, reypa churin mana saksasqa kasqanmanta, kay pachapi tukuy imata qonanmantawan, pi kasqanmanta yachananpaq.
Cenicienta sonrió y les dijo:	 Cenicienta asirikuspataq nirqa:
¿Era entonces muy hermosa?	¿Ancha sumaqchu chaypacha karqa?
Dios mío, felices vosotras, ¿no podría verla yo?	 Diosniy, kusisqa qan, ¿manachu payta rikuyta atirqani?
Ay, señorita Javotte, prestadme el vestido amarillo que usáis todos los días.	 Ay, señorita Javotte, sapa punchaw churakusqayki q’illu pachata prestaway.
Verdaderamente, dijo la señorita Javotte, ¡no faltaba más!	 Chiqapmi, nispas nin Mademoiselle Javotte, ¡chayllam karqa!
Prestarle mi vestido a tan feo Culocenizón tendría que estar loca.	 Chay millay Cinderbottomman pachayta prestayqa loco kaymi kanman.
Cenicienta esperaba esta negativa, y se alegró, pues se habría sentido bastante confundida si su hermana hubiese querido prestarle el vestido.	 Cenicientaqa suyasqa kay mana munasqankuta, kusisqataqmi kasqa, aswan p’enqachisqa kanman karqan ñañan chay p’achata prestayta munaspaqa.
Al día siguiente, las dos hermanas fueron al baile, y Cenicienta también, pero aún más ricamente ataviada que la primera vez.	 Paqaristinmi iskaynin ñañakuna pelotaman rirqanku, Cenicientapas, ichaqa aswan qhapaq p’achasqaraqmi ñawpaq kutimantaqa.
El hijo del rey estuvo constantemente a su lado y diciéndole cosas agradables; nada aburrida estaba la joven damisela y olvidó la recomendación de su madrina; de modo que oyó tocar la primera campanada de medianoche cuando creía que no eran ni las once.	 Reypa churinqa sapa kutillanmi ladonpi kashaspa sumaq simikunata rimaq; chay sipaschaqa manan imallapipas aburrisqachu, madrinanpa recomendacionnintataq qonqapusqa; chaymi mana chunka hukniyuq horasña kasqanmanta yuyaspan chawpi tutapa punta kaq kuyuriyninta uyarisqa.
Se levantó y salió corriendo, ligera como una gacela.	 Hatarispanmi phawarirqa, gacela hina llampu.
El príncipe la siguió, pero no pudo alcanzarla; ella había dejado caer una de sus zapatillas de cristal que el príncipe recogió con todo cuidado.	Chay kamachikuqmi qatiparqan, ichaqa manan hap’iyta atirqanchu; huknin vidrio zapatillasnintan urmachisqa, chaytan kamachikuqqa allinta hoqarisqa.
Cenicienta llegó a casa sofocada, sin carroza, sin lacayos, con sus viejos vestidos, pues no le había quedado de toda su magnificencia sino una de sus zapatillas, igual a la que se le había caído.	 Cenicientaqa asfixiasqa wasinman kutimurqan, mana carroyoq, mana chakipi puriq, ñawpaq p’achankunawan, mana tukuy hatun kayninmanta qhepakusqanrayku, huknin zapatillallanmanta, urmasqa hina.
Preguntaron a los porteros del palacio si habían visto salir a una princesa; dijeron que no habían visto salir a nadie, salvo una muchacha muy mal vestida que tenía más aspecto de aldeana que de señorita.	 Palaciopi punku qhawaqkunata tapurqanku, sichus huk princesa lloqsimuqta rikurqankichischu; Paykunaqa nirqankun mana pitapas lloqsimuqta rikusqankuta, aswanpas huk ancha mana allin p’achasqa sipascha, aswanta ayllu runaman rikch’akuq sipaschamantaqa.
Cuando sus dos hermanas regresaron del baile, Cenicienta les preguntó si esta vez también se habían divertido y si había ido la hermosa dama.	 Iskay ñañankuna pelotamanta kutimuptinkum Cenicienta tapurqa kay kutipipas kusirikurqakuchu icha manachu, chay sumaq señora ripusqanmanta.
Dijeron que si, pero que había salido escapada al dar las doce, y tan rápidamente que había dejado caer una de sus zapatillas de cristal, la más bonita del mundo; que el hijo del rey la había recogido dedicándose a contemplarla durante todo el resto del baile, y que sin duda estaba muy enamorado de la bella personita dueña de la zapatilla.	Paykunaqa arí nirqanku, ichaqa chunka iskayniyoq watanpi ayqekusqanmanta, usqhayllatataq huknin vidrio zapatillanta urmachisqanmanta, kay pachapi aswan sumaq; reypa churin chayta hoqarisqanmanta, tukuy puchuq pelotapi yuyaymanananpaq dedicakusqanmanta, mana iskayrayaspataq anchata munakusqanmanta chay zapatilla dueñon sumaq huch’uy runawan.
Y era verdad, pues a los pocos días el hijo del rey hizo proclamar al son de trompetas que se casaría con la persona cuyo pie se ajustara a la zapatilla.	 Hinaspapas cheqaqmi karqan, pisi p'unchaykuna qhepamanmi reypa churin cornetakunaq waqayninwan willachirqan zapatillaman chakiwan tupaq runawan casarakunanta.
Empezaron probándola a las princesas, en seguida a las duquesas, y a toda la corte, pero inútilmente.	 Chaytaqa pruebayta qallarirqanku princesakunapi, chaymantataq duquesakunapi, llapan cortepipas, ichaqa manan imapaqpas valerqanchu.
La llevaron donde las dos hermanas, las que hicieron todo lo posible para que su pie cupiera en la zapatilla, pero no pudieron.	 Chay iskaynin ñañankunamanmi aparqanku, paykunan tukuy atisqankuta ruwarqanku chakin zapatoman haykunanpaq, ichaqa manan atirqankuchu.
Cenicienta, que las estaba mirando, y que reconoció su zapatilla, dijo riendo:	 Cenicienta, paykunata qhawaspa, zapatillanta riqsispa, asikuspa nisqa:
¿Puedo probar si a mí me calza?	 ¿Atiymanchu pruebayta sichus tupawan icha manachu?
Sus hermanas se pusieron a reír y a burlarse de ella.	 Ñañankuna asikuyta qallarirqanku, asikuyta ima qallarirqanku.
El gentilhombre que probaba la zapatilla, habiendo mirado atentamente a Cenicienta y encontrándola muy linda, dijo que era lo justo, y que él tenía orden de probarla a todas las jóvenes.	Chay zapatillata pruebashaq wiraqochaqa Cenicienta allinta qhawarispa ancha sumaqllata tarispan nirqan chaninlla kasqanmanta, llapa sipaskunapi pruebananpaq kamachikuyniyoq kasqanmanta.
Hizo sentarse a Cenicienta y acercando la zapatilla a su piececito, vio que encajaba sin esfuerzo y que era hecha a su medida.	 Cenicientata tiyachirqa hinaspa chay zapatillata uchuy chakiman asuykachispanmi qawarqa mana kallpanchakuspalla tupasqanmanta hinaspa tupusqa hina ruwasqa kasqanmanta.
Grande fue el asombro de las dos hermanas, pero más grande aún cuando Cenicienta sacó de su bolsillo la otra zapatilla y se la puso.	 Hatunmi karqan iskaynin hermanakunaq admirakuynin, ichaqa aswan hatunraqmi Cenicienta huknin zapatillata bolsillonman horqospa churakuqtin.
En esto llegó la madrina que, habiendo tocado con su varita los vestidos de Cenicienta, los volvió más deslumbrantes aún que los anteriores.	 Chayta uyarispan chay madrina chayamusqa, paymi Cenicientapa pachankunata varanwan llamiykuspan, ñawpaqkunamantaqa aswan llimp’iyuqtaraq ruwarqa.
Entonces las dos hermanas la reconocieron como la persona que habían visto en el baile.	 Hinaptinmi iskaynin hermanakuna riqsirurqaku pelotapi rikusqanku runa kasqanmanta.
Se arrojaron a sus pies para pedirle perdón por todos los malos tratos que le habían infligido.	 Chakinmanmi wikch’uykukurqanku pampachayta mañakunankupaq, llapa mana allin tratasqankumanta.
Cenicienta las hizo levantarse y les dijo, abrazándolas, que las perdonaba de todo corazón y les rogó que siempre la quisieran.	 Cenicienta sayarichispa willasqa, abrazaspa, tukuy sunqunwan pampachasqanmanta, ruegakusqanmanta, sapa kuti munakunankupaq.
Fue conducida ante el joven príncipe, vestida como estaba.	 Paytaqa wayna kamachikuqpa ñawpaqenmanmi pusasqaku, payman hina p’achasqa.
Él la encontró más bella que nunca, y pocos días después se casaron.	Ñawpaqmantapas aswan sumaqllañam tarirurqa, iskay kimsa punchawmantañataqmi casarakurqaku.
Cenicienta, que era tan buena como hermosa, hizo llevar a sus hermanas a morar en el palacio y las casó en seguida con dos grandes señores de la corte.	 Cenicienta, sumaqllaña kachkaspanpas, ñañankunata palaciopi tiyachinankupaq pusarqa, hinaspam chaylla casarakurqa cortepi iskay hatun señorkunawan.
MORALEJA	 MORAL
En la mujer rico tesoro es la belleza,	 Sumaq kayqa warmipi qhapaq qhapaq kaymi,
el placer de admirarla no se acaba jamás;	 payta admirakuy kusikuyqa manan hayk’aqpas tukukunchu;
pero la bondad, la gentileza	 ichaqa allin kay, llamp’u kay
la superan y valen mucho más.	 chayta atipanku, aswan askhataqmi valenku.
Es lo que a Cenicienta el hada concedió	 Chayqa chay hada Cenicientaman qusqanmi
a través de enseñanzas y lecciones	 yachachiykunawan, yachachiykunawan ima
tanto que al final a ser reina llegó	 chaymi tukukuypiqa reina kapurqan
(Según dice este cuento con sus moralizaciones).	 (Kay willakuyman hinaqa moralizacionninkunawan).
Bellas, ya lo sabéis: más que andar bien peinadas	 Sumaq, yachankiña: aswan allin peinado puriymanta
os vale, en el afán de ganar corazones	 valenmi, sonqokunata ganay munaypi
que como virtudes os concedan las hadas	 chaymi virtudes hina hadakuna qosunkiku
bondad y gentileza, los más preciados dones.	 allin kay, llamp’u kay, aswan chaniyoq qokuykuna.
OTRA MORALEJA	 HUK MORAL
Sin duda es de gran conveniencia	 Chiqamanta ancha conveniente
nacer con mucha inteligencia,	 achka yuyayniyuq nacenanpaq, .
coraje, alcurnia, buen sentido	 valor, lineamiento, allin yuyay
y otros talentos parecidos,	 hinaspa huk rikchaq talentokunatapas,
Que el cielo da con indulgencia;	 Chay hanaq pachaqa indulgenciawanmi qon;
pero con ellos nada ha de sacar	ichaqa paykunawanqa manan imapas chayananchu
en su avance por las rutas del destino	 destino ñankunapi ñawpaqman puriyninpi
quien, para hacerlos destacar,	 pikunachus, paykunata sapaqchanankupaq, .
no tenga una madrina o un padrino.	 mana madrinayuqchu nitaq padrinoyuqchu.
CAPERUCITA ROJA	 HUCH’UY PUKA MANTA
Había una vez una niñita en un pueblo, la más bonita que jamás se hubiera visto; su madre estaba enloquecida con ella y su abuela mucho más todavía.	 Huk kutinmi huk llaqtapi huk sipascha kasqa, hayk’aqpas rikusqanchikmanta aswan sumaq; mamanqa astawanraqmi paymanta, hatun mamanmantawan loco kasqa.
Esta buena mujer le había mandado hacer una caperucita roja y le sentaba tanto que todos la llamaban Caperucita Roja.	 Kay allin warmiqa huk puka capuchachata ruwachirqa, chaymi anchata tuparqa, chaymi llapallanku suticharqaku Huch’uy Puka Capucha nispa.
Un día su madre, habiendo cocinado unas tortas, le dijo.	 Huk punchawmi mamanqa wakin tortakunata yanuruspan willasqa.
Anda a ver cómo está tu abuela, pues me dicen que ha estado enferma; llévale una torta y este tarrito de mantequilla.	 Riy qaway hatun mamayki imayna kasqanmanta, unqusqa kasqanmanta willawasqankurayku; huk tortata, kay mantequillachatawan apaykuy.
Caperucita Roja partió en seguida a ver a su abuela que vivía en otro pueblo.	 Puka Capuchachaqa chaylla ripurqa huk llaqtapi tiyaq hatun mamanta qawananpaq.
Al pasar por un bosque, se encontró con el compadre lobo, que tuvo muchas ganas de comérsela, pero no se atrevió porque unos leñadores andaban por ahí cerca.	 Huk sach’a-sach’a ukhunta pasashaqtinmi compadre lobowan tupasqa, payqa cheqaqtapunin mikhuyta munarqan, ichaqa manan atrevikurqanchu wakin k’aspi k’utuqkuna qayllanpi kasqankurayku.
Él le preguntó a dónde iba.	 Paytaq tapurqa maymanchus risqanmanta.
La pobre niña, que no sabía que era peligroso detenerse a hablar con un lobo, le dijo:	Wakcha sipasqa, mana yachaspa, atoqwan rimanapaq sayayqa peligroso kasqanmanta, payta nisqa:
Voy a ver a mi abuela, y le llevo una torta y un tarrito de mantequilla que mi madre le envía.	 Hatun mamayta qhawaq rini, mamaypa apachisqan tortata, mantequillachata ima apamuni.
¿Vive muy lejos?, le dijo el lobo.	 Karupichu tiyan?, nispas atoqqa tapusqa.
¡Oh, sí!, dijo Caperucita Roja, más allá del molino que se ve allá lejos, en la primera casita del pueblo.	 ¡Ay arí!, nispas nin Puka Capucha, karumanta rikukuq molinopa hawanpi, llaqtapi ñawpaq kaq wasichapi.
Pues bien, dijo el lobo, yo también quiero ir a verla; yo iré por este camino, y tú por aquél, y veremos quién llega primero.	 Allinmi, nispas nin atoqqa, ñuqapas payta qawaq riyta munani; Kay ñanta risaq, qamtaq chay ñanta rinki, pikunachus ñawpaqta chayman chayasqankuta qhawasaqku.
