español	quechua
Y ésta es la hora en que no he tenido fuerzas para ir a ver a mi pobre amiga desecrada, teñida del color nacional del Imperio Celeste.	 Hinaspa kaymi chay hora mana kallpayoq kasqay, wakcha qhellichasqa amigoyta qhawaq rinaypaq, Imperio Celestialpa color nacionalninwan teñisqa.
Así, pues, lector, ya ves de qué manera conozco todo Petersburgo.	 Chaymi, ñawinchaq, qawanki imaynatam llapa Petersburgo llaqtata riqsini.
Ya he dicho que durante tres días enteros me tuvo atormentado la inquietud hasta que por fin averigüé su causa.	 Ñam nirqaniña kimsa punchaw hunta mana samayniyuq kay ñakarichiwasqanmanta, chaymantam imarayku kasqanmanta yachanaykama.
En la calle no me sentía bien éste ya no está aquí, ni este otro; y ¿adónde habrá ido aquel otro?, ni tampoco en casa.	 Callepiqa manan allintachu sientekurqani kayqa manaña kaypichu, nitaq kay hukninpas; hinaspa maymanmi chay huknin ripunqa?, nitaq wasipipas.
Durante dos noches seguidas hice un esfuerzo: ¿qué echo de menos en mi rincón?	 Iskay tuta qatiqninpi kallpanchakurqani: ¿imatam faltawan esquinaypi?
¿por qué me es tan molesto permanecer en él?	 ¿imaraykutaq chaypi qhipakuyqa anchata phiñachiwan?
Miraba perplejo las paredes verdes y mugrientas, el techo cubierto de telarañas que con gran éxito cultivaba Matryona; volvía a examinar todo mi mobiliario, a inspeccionar cada silla, pensando si no estaría ahí la clave de mi malestar (porque basta que una sola de mis sillas no esté en el mismo sitio que ayer para que ya no me sienta bien), miré por la ventana, y todo en vano. , no hallé alivio.	Payqa musphasqa qhawarisqa qhelli verde perqakunata, telaraña telawan qatasqa techota, chaytan Matryona ancha allinta tarpurqan; Llapan muebleykunata yapamanta qhawarirqani, sapa tiyanata qhawarispa, tapukurqani sichus mana allin kayniypa llaven mana kanmanchu (imaraykuchus suficiente kanman huknin sillay mana qayna p’unchay hina kaqllapi kasqan manaña allintachu sientekunaypaq), ñoqa ventanamanta qhawarisqa, llapantaq yanqapaq. Manam ima allinyachiytapas tarirqanichu.
Decidí incluso llamar a Matryona y reprenderla paternalmente por lo de las telarañas y, en general, por la falta de limpieza, pero ella se limitó a mirarme con asombro y me volvió la espalda sin decir palabra; así, pues, las telarañas siguen todavía felizmente en su sitio.	 Matryonatapas waqyaspaymi taytay hina qaqcharqani telarañamanta, qhelli kaynin generalmantawan, ichaqa admirasqalla qhawariwaspan mana imatapas rimaspa qhepanta kutirirqan; chaymi telarañakuna kunankamapas kusisqallaña maymi kananpi kachkan.
Por fin esta mañana logre averiguar de qué se trataba.	 Tukuyninpiqa kunan paqarin imamantachus kasqanmanta yachayta atirqani.
Pues nada, que todo el mundo estaba saliendo de estampía para el campo.	 Bueno, mana imapas, llapallanku chakraman llallinakuymanta lluqsichkasqaku.
Pido perdón por la frase vulgar, pero es que ahora no estoy para expresarme en estilo elevado . . porque, así como suena, todo lo que encierra Petersburgo se iba a pie o en vehículo al campo.	Disculpata mañakuni chay vulgar frasemanta, kunanmi ichaqa mana kaypichu kani alto estilowan rimanaypaq. . imaraykuchus, uyarikusqanman hina, Petersburgo llaqtapi tukuy imapas chakipi otaq carropi campoman riq.
Todo caballero de digno y próspero aspecto que tomaba un coche de alquiler se convertía al punto en mis ojos en un honrado padre de familia que, después de las consabidas labores de su cargo, se dirigía desembarazado de equipaje al seno de su familia en una casa de campo.	 Sapa allin qhawarisqa, qhapaq rikch’ayniyoq wiraqocha, alquilasqa carrota hap’iq, chay ratopachan, qhawarisqayman hina, huk familiaq honrado taytanman tukupurqan, oficinapi allin reqsisqa llank’asqan qhepamanmi, mana equipajewan huk wasipi ayllunpa sinqanman ripurqan panpa.
Cada transeúnte tomaba ahora un aire singular, como si quisiera decir a sus congéneres: «Nosotros, señores, estamos aquí sólo de paso.	 Sapa puriqmi kunanqa sapan wayrata hap’iykusqa, runamasinkunamanpas niyta munashanman hina: “Ñoqayku, wiraqochakuna, kaynintaraqmi pasashayku”, nispa.
Dentro de un par de horas nos vamos al campo.» Se abría una ventana, se oía primero el teclear de unos dedos finos y blancos como el azúcar, y asomaba la cabeza de una muchacha bonita que llamaba al vendedor ambulante de flores; al punto me figuraba yo que estas flores se compraban, no para disfrutar de ellas y de la primavera en el aire cargado de una habitación ciudadana, sino porque todos se iban pronto al campo y querían llevarse las flores consigo.	Iskay kimsa horamantam suyuman risaqku”, nispa. Huk ventana kicharikuq, ñawpaqtaqa uyarikuqmi llañu, azúcar yuraq dedokunapa takakuynin, hinaspa huk sumaq sipaspa umanpas qawapayakuq, wayta rantikuqta qaparispan; Chay ratopin yuyaykurqani kay t’ikakunata rantisqa kasqankuta, manan chaywan kusirikunaypaqchu, hinallataq llaqtaq cuartonpa wisq’asqa wayranpi primavera killapipas, aswanpas llapa runakuna temprano suyuman ripusqankurayku, t’ikakunata apayta munasqankurayku.
Pero hay más, y es que había adquirido ya tal destreza en este nuevo e insólito género de descubrimientos que podía, sin equivocarme, guiado sólo por el aspecto físico, determinar en qué tipo de casa de campo vivía cada cual.	 Ichaqa aswanmi kan, chaymi kay mosoq mana costumbre kaq género de descubrimientokunapiqa chayna yachayta tarirurqaniña, chaymi mana pantaspa, aycha rikchayllawan pusasqa, ima clase campo wasipi sapakama yachasqankuta tanteayta atirqani.
Los que las tenían en las islas Kamenny y Aptekarski o en el camino de Peterhof, se distinguían por la estudiada elegancia de sus modales, por su atildada indumentaria veraniega y por los soberbios carruajes en que venían a la ciudad.	 Kamenny, Aptekarski islakunapi otaq Peterhof ñanpi chaykunata hap’iqkunaqa sapaqchasqan karqanku costumbrenkumanta estudiasqa sumaq kayninkuwan, verano tiempopi sumaq p’achankuwan, llaqtaman hamusqanku sumaq carrokunawan ima.
Los que las tenían en Pargolov, o aún más lejos, impresionaban desde el primer momento por su prestancia y prudencia.	Pargolov llaqtapi, otaq aswan karullapiraq chaykunata hap’iqkunaqa, ñawpaq ratomantapachan admirachirqanku chaypi kasqankuwan, allin yuyaywan ruwasqankuwan ima.
Los de la isla Krestovski destacaban por su continente invariablemente alegre.	 Krestovsky islamanta kaqkunaqa mana cambiaspa kusisqa continente kasqankuraykun reqsisqa karqanku.
Sucedía que tropezaba a veces con una larga hilera de carreteros que con las riendas en la mano caminaban perezosamente junto a sus carromatos, cargados de verdaderas montañas de muebles de toda laya; mesas, sillas, divanes turcos y no turcos, y otros enseres domésticos; y encima de todo ello, en la cumbre misma de la montaña, iba a menudo sentada una macilenta cocinera, protectora de la hacienda de sus señores como si fuera oro en paño.	 Pasasqa, mayninpiqa huk hatun fila carritokunawan tupaq, paykunan riendas hap’ispa, qhella puriq carronkuq ladonpi, cheqaq orqokuna hunt’asqa tukuy rikch’aq mueblekunawan; Turkiyamanta, mana turkumanta mesakuna, tiyanakuna, divankuna, shuktak wasipi imakunapash; tukuy chaykunaq hawanpitaq, orqoq patanpi, sapa kuti tiyaq huk pisi kallpayasqa wayk’uq, patronninkunaq haciendantapas tela patapi qori hina hark’aq.
O veía pasar, cargadas hasta los topes de utensilios domésticos, barcas que se deslizaban por el Neva o la Fontanka hasta a río Chorny o las islas.	 Utaq rikuq botekunata pasashaqta, wasipi unukunawan hunt’asqata, Neva otaq Fontanka mayu urayta Chorny mayuman otaq islakunaman llimp’ispa.
Los carros y las barcas se multiplicaban por diez o por ciento a mis ojos.	 Carrokunapas, botekunapas ñawiypi chunka otaq pachakmanta mirarurqa.
Parecía que todo se levantaba y se iba, que todo se trasladaba al campo en caravanas enteras, que Petersburgo amenazaba con quedarse desierto y llegué al punto de tener vergüenza, de sentirme ofendido y triste.	Tukuy imapas hatarispa ripuchkanmanpas hinam karqa, tukuy imapas enteron caravanakunapim chakraman astakuchkanmanpas hina karqa, Petersburgo llaqtapas chunniq kananpaqmi amenazachkarqa, chaymi chayarurqani pinqayman, piñasqa hinaspa llakisqa kayman.
Yo no tenía adónde ir, ni por qué ir al campo, pero estaba dispuesto a irine con cualquier carromato, con cualquier caballero de aspecto respetable que alquilara un coche de punto.	 Manam maymanpas rinaypaq karqachu, nitaqmi imaraykupas chay suyuman rinaypaqpas karqachu, ichaqa listoñam karqani ima carrowanpas rinaypaq, mayqin respetasqa rikchayniyuq señorwanpas, payqa taxita alquilaq.
Nadie, sin embargo, absolutamente nadie me invitaba.	 Ichaqa manan pipas, manapuni pipas invitawarqanchu.
Era como si se hubieran olvidado de mí, como si efectivamente fuera un extraño para todos.	 Qunqapuwankuman hinan karqan, cheqaqtapuni llapa runaq mana reqsisqan hina.
Anduve mucho, largo tiempo, hasta que, como me ocurre a menudo, perdí la noción de dónde estaba, y cuando volví en mi acuerdo me hallé a las puertas de la ciudad.	 Unay, unayta purirqani, chaykama, sapa kuti pasawasqanman hina, maypi kasqayta manaña yacharqanichu, munasqayman hina kutimuspataq llaqtapa punkunkunapi tarikurqani.
De pronto me sentí contento, rebasé el puesto de peaje y me adentré por los sembrados y praderas sin parar mientes en el cansancio, sintiendo sólo con todo mi cuerpo que se me quitaba un peso del alma.	 Qunqayllamantam kusisqa tarikurqani, peajeta pasaspaymi chakrakunaman hinaspa praderakunaman yaykururqani sayk’usqaypi mana samaspa, tukuy cuerpoywanllam sienterqani almaymanta huk llasa hoqarisqa kasqanmanta.
Los transeúntes me miraban con tanta afabilidad que se diría que les faltaba poco para saludarme.	Chayninta pasaqkunaqa sumaq sonqowanmi qhawariwarqanku, chaymi napaykuwanankupaq hinaña karqanku.
No sé por qué todos estaban alegres, y todos, sin excepción, iban fumando cigarros.	 Mana yachanichu imaraykun llapa runa kusisqa kasharqanku, llapa runapas, mana t’aqakuspa, cigarrota pitasharqanku.
También yo estaba alegre, alegre como hasta entonces nunca lo había estado.	 Ñoqapas kusisqan karqani, mana hayk’aqpas hina kusisqa.
Era como si de pronto me encontrase en Italia tanto me afectaba la naturaleza, a mí, hombre de ciudad, medio enfermo, que casi comenzaba a asfixiarme entre los muros urbanos.	 Qunqayllamantapas Italiapi tarikurqani hinam karqa, naturalezaqa anchatam afectawarqa, ñuqa, llaqtapa runa, kuskan unqusqa, chaymi yaqa llaqtapa pirqankuna ukupi asfixiayta qallaykurqani.
Hay algo inefablemente conmovedor en nuestra naturaleza petersburguesa cuando, a la llegada de la primavera, despliega de pronto toda su pujanza, todas las fuerzas de que el cielo la ha dotado, cuando gallardea, se engalana y se tiñe con los mil matices de las flores.	 Petersburgo naturalezanchispiqa kanmi imapas mana rimay atina kuyuchiq, primavera chayamuqtin, qonqayllamanta llapa kallpanta, hanaq pacha qosqan llapa kallpakunata rikuchiqtin, pay kikinta qhawarikuspa, adornakuspa, waranqa waranqa t’ika llanthunkunawan teñikuspa ima [...].
Me recuerda a una de esas muchachas endebles y enfermizas a las que a veces se mira con lástima, a veces con una especie de afecto compasivo, y a veces, sencillamente, no se fija uno en ellas, pero que de pronto, en un abrir y cerrar de ojos, sin que se sepa cómo, se convierten en beldades singulares y prodigiosas.	Payqa yuyarichiwanmi huknin chay huch’uy, onqosqa sipaskunata, mayninpi khuyapayakuywan, mayninpitaq huk laya khuyapayakuq munakuywan qhawasqaykita, wakin kutitaq mana reparankichu, ichaqa qonqayllamanta, huk llimp’illapi, ñawi ch’ipiyllapi, mana yachaspa imaynatataq, sapallanku, admirakuypaq sumaq kaykunaman tukunku.
Y uno, asombrado, cautivado, se pregunta sin más: ¿qué impulso ha hecho brillar con tal fuego esos ojos tristes y pensativos?, ¿qué ha hecho volver la sangre a esas mejillas pálidas y sumidas?, ¿qué ha regado de pasión los rasgos de ese tierno rostro?, ¿de qué palpita ese pecho?, ¿qué ha traído de súbito vida, vigor y belleza al rostro de la pobre muchacha?, ¿qué la ha hecho iluminarse con tal sonrisa, animarse con esa risa cegadora y chispeante?	 Hinaspa huknin, admirasqa, hap’isqa, mana astawan rimaspa tapukun: ima impulsotaq chay llakisqa, yuyaymanaq ñawikunata chhayna ninawan k’ancharichirqan?, ¿imataq yawarta kutichipun chay q’illu, chinkasqa uyakunaman?, ¿imataq chaypa rasgonta pasiónwan qarparqan llampu uya?imawantaq chay sinqa kuyurichkan?chispi?
Mira uno en torno suyo buscando a alguien, sospechando algo.	 Muyuriqniykita qhawanki pitapas maskhaspa, imatapas sospechaspa.
Pero pasa ese momento y quizás al día siguiente encuentra uno la misma mirada vaga y pensativa de antes, el mismo rostro pálido, la misma humildad y timidez en los movimientos; y más aún: remordimiento, rastros de cierta torva melancolía y aun irritación ante el momentáneo enardecimiento.	Ichaqa chay rato pasapun hinaspa ichapas paqarin p’unchay tarin ñawpaq hina mana sut’i kaq, yuyayniyoq qhawariyta, kikin q’omer uyata, kikin huch’uyyaykukuyta, p’enqakuq kayta kuyuykunapi; hinaspa aswanraq: pesapakuy, rastrokuna huk cierta llakikuypaq melancolía nisqamanta hinallataq irritación nisqatapas chay inflamación ratollapi.
Y le apena a uno que esa instantánea belleza se haya marchitado de manera tan rápida e irrevocable, que haya brillado tan engañosa e ineficazmente ante uno; le apena el que ni siquiera hubiese tiempo bastante para enamorarse de ella.	 Hinaspapas llakichinmi chay ratolla sumaq kayqa usqhaylla mana kutichiy atina chinkapusqanmanta, hukpa ñawpaqenpi q’otukuspa mana ima ruway atiq k’ancharisqanmanta; llakikunmi mana tiemponpas kasqanmanta, paywan munakunanpaq.
Mi noche, sin embargo, fue mejor que el día.	 Tutaymi ichaqa p’unchaymantaqa aswan allin karqan.
He aquí lo que pasó:	 Kaypin rikusun imachus pasasqanmanta:
Regresé a la ciudad muy tarde y ya daban las diez cuando llegué cerca de casa.	 Ancha tardeñam llaqtaman kutirqani hinaspam chunka horañaña karqa wasiyman asuykuptiyqa.
Mi camino me llevaba por el muelle del canal, en el que a esa hora no encontré alma viviente, aunque verdad es que vivo en uno de los barrios más apartados de la ciudad.	 Ñan purisqaymi canal muelleninta pusawarqa, chaypim chay tiempopiqa mana kawsaq almata tarirqanichu, chiqapmi llaqtapa huknin karu barrionpi yachasqay kaptinpas.
Iba cantando porque cuando me siento feliz siempre tarareo algo entre dientes, como cualquier hombre feliz que carece de amigos o de buenos conocidos y que, cuando llega un momento alegre, no tiene con quien compartir su alegría.	Takichkarqanim kusisqa tarikuspayqa samayniypa ukunpi imatapas toqyachini, imaynam mayqin kusisqa runapas mana amistadniyuq utaq allin riqsisqayuq, kusisqa rato chayamuptin mana pipas kusikuyninta rakinanpaq kanchu.
De repente me sucedió la aventura mas inesperada.	 Qunqayllamantam aswan mana suyasqa aventura pasawarqa.
A unos pasos de mí, de codos en la barandilla del muelle, estaba una mujer que parecía observar con gran atención el agua turbia del canal.	 Ñoqamanta iskay kinsa pasollapi, muelleq barandillanpi codosnin, huk warmi kashasqa, payqa ancha allinta qhawarispa hinas karqan canalpa tutayaq ununta.
Vestía un chal negro muy coqueto y llevaba un bonito sombrero amarillo.	 Payqa ancha munay yana chalwan churasqa, sumaq q’illu sombrerowan churasqa.
«Es, sin duda, joven y morena», pensé.	 -Chiqamanta wayna, tutayaqmi, nispaymi yuyaykurqani.
Por lo visto no había oído mis pasos y ni siquiera se movió cuando, conteniendo el aliento y con el corazón a galope, pasé junto a ella.	 Yaqachus hina mana uyarisqachu chaki purisqayta, manataqmi kuyurisqachu, mana samayniyuq, sunqun kuyurispa, payta pasaqtiy.
«Es extraño me dije, algo la tiene muy abstraída.» De pronto me quedé clavado en el sitio.	" ""Extrañom ñuqa kikiypi nirqani, imapas payta ancha abstractoyuq"". Qunqayllamantam chaypi wichqasqa karqani."
Creí haber oído un sollozo ahogado.	 Yuyarqanim huk upallalla waqayta uyarisqayta.
Sí, no me había equivocado, porque momentos después oí otros sollozos.	 Arí, manan pantarqanichu, imaraykuchus huk ratokuna qhepamanmi huk waqaykunata uyarirqani.
¡Dios mío!	 ¡Diosniy!
Se me encogió el corazón.	 Sonqoymi chinkaykurqa.
Soy muy tímido con las mujeres, pero en esta ocasión giré sobre los talones, me acerqué a ella y le hubiera dicho «¡Señorita!» de no saber que esta exclamación ha sido pronunciada ya un millar de veces en novelas rusas que versan sobre la alta sociedad.	"Warmikunapa muyuriqninpim ancha pinqapakuq kani, ichaqa kay kutipiqa talonniypi kutirispan payman asuykurqani hinaspam niyman karqa ""Señorta!"" mana yachaspa kay exclamación waranqa kutitaña rimasqaña karqan rusa novelakunapi alto sociedadmanta."
Eso fue lo único que me contuvo.	 Chayllam harkawarqa.
Pero mientras buscaba otra palabra la muchacha recobró su compostura, miró en torno suyo, bajó los ojos y se deslizó junto a mí a lo largo del muelle.	 Ichaqa huk simita maskhashaqtiymi sipasqa thak kapurqan, muyuriqninta qhawarispa, ñawinta uraykachispa muellenta pasawarqan.
Al momento me puse a seguirla, pero ella, adivinándolo, se apartó del muelle, cruzó la calle y siguio caminando por la acera.	 Chay ratopin qatiyta qallarirqani, ichaqa payqa, adivinaspa, muellemanta karunchakuspa calleta chimpaspa aceraninta purishallarqan.
Yo no me atreví a cruzar la calle.	 Manam atrevikurqanichu chay calleta chimpayta.
El corazón me latía como el de un pajarillo que se tiene cogido en la mano.	 Sonqoyqa makipi hap’isqa p’isqo hinan t’oqyashasqa.
Inopinadamente la casualidad vino en mi ayuda.	 Qunqayllamantam casualidad yanapawarqa.
Por la acera, no lejos de mi desconocida, apareció de pronto un caballero vestido de frac, impresionante por los años, aunque no lo fuera por su manera de andar.	 Acerapi, mana karupichu mana riqsisqaymanta, qunqayllamanta huk wiraqocha chupawan pachasqa rikurirqa, watakunaña admirakuypaq, mana purisqanraykuchu.
Caminaba haciendo eses y apoyándose con tiento en la pared.	 Payqa purisqa eseses ruwaspa, cuidadowan perqaman k’umuykuspa.
La muchacha iba como una flecha, rauda y tímida, como van por lo común las mocitas que no quieren que se las acompañe a casa de noche, y, por supuesto, el caballero tambaleante no hubiera podido alcanzarla si mi suerte no le hubiera sugerido recurrir a una estratagema.	Chay sipasqa phawaylla phawarirqan, usqhaylla, manchali, imaynan sipaschakuna ruwanku hinata, pikunachus mana munankuchu tutapi wasinkuman pusasqa kayta, hinallataq sut’imanta, chay t’ukuchiq wiraqochaqa manan hap’iyta atinmanchu karqan, sichus suertey mana yuyaychanmanchu karqan chayman recurrinanpaq chayqa trampa.
Sin decir palabra, el caballero se arrancó de repente y se puso a galopar en persecución de mi desconocida.	 Mana imatapas rimarispanmi chay caballeroqa qonqayllamanta t’aqakuspa mana reqsisqa runayta qatipananpaq phawaylla phawarirqan.
Ella volaba, pero no obstante el caballero de los trompicones iba alcanzándola, la alcanzó por fin, la muchacha lanzó un grito.  y yo doy gracias al destino por el excelente bastón de nudos que mi mano derecha empuñaba en tal ocasión.	 Payqa phalashasqa, ichaqa chaywanpas urmaq caballeroqa hap’iykushasqa, qhepamanmi hap’iykusqa, nispas sipasqa qaparisqa. hinaspapas destinomanmi agradecekuni chayna ocasionpi paña makiypa allin nudoyuq kaspita hapisqanmanta.
En un abrir y cerrar de ojos me planté en la acera opuesta, el caballero importuno comprendió al instante de qué se trataba, tomó en consideración el argumento irresistible que yo blandía, calló, se desvió, y sólo cuando se halló bastante lejos protestó contra mí en términos bastante enérgicos, pero sus palabras apenas se percibían desde donde estábamos.	 Ñawipa llimp’inllapim chimpapuray acerapi kachkaptiy, chay llalliq wiraqochaqa chaylla entienderurqa imamanta rimasqanmanta, chaymi yuyaymanarqa mana harkay atina discutiyta, chaytam kuyurichirqani, upallaruspanmi huk lawman kutirirqa, hinaspam ancha karu kachkaptinraq protesta contra me.. aswan kallpawan rimaspa, ichaqa rimasqanqa pisillatan uyarikurqan maypichus sayasqaykumanta.
Deme usted la mano le dije a mi desconocida.	Makiykita qoway, nispaymi mana reqsisqa runayta nirqani.
Ese sujeto ya no se atreverá a acercarse.	 Chay temaqa manañan atrevikunqachu asuykuyta.
