español	quechua
Ansiábamos el rayo y la acción; de lo que siempre más alejados nos manteníamos era de la felicidad de los débiles, de la “resignación”.  Nuestro ambiente era tormentoso; la Naturaleza en que consistimos se oscurecía, pues no teníamos un camino.	 Llamayta, ruwayta ima anchata munarqayku; Imamantachus sapa kuti aswan karunchakurqayku chayqa, pisi kallpa runakunaq kusikuyninmi karqan, “renuncia” nisqamanta. Pachamamaykuqa wayra-parallañam karqa; chay Naturalezamanta ruwasqanchismi tutayachisqa karqan, mana ima ñanniyoq kasqaykurayku.
La fórmula de nuestra felicidad: un sí, un no, una recta, una meta.	 Kusikuyninchikpa fórmula: huk ari, huk mana, huk chiru, huk meta.
¿Qué es bueno?	 ¿Imataq allin?
Todo lo que acrecienta en el hombre el sentimiento de poder, la voluntad de poder, el poder mismo.	 Tukuy imapas runapi yapan atiypa sientekuynin, atiy munaynin, kikin atiy.
¿Qué es malo?	 ¿Imataq mana allin?
Todo lo que proviene de la debilidad.	 Tukuy imapas pisi kallpa kaymanta hamuq.
¿Qué es felicidad?	 ¿Imataq kusikuy?
La conciencia de que se acrecienta el poder; que queda superada una resistencia.	Atiy yapakusqanmanta musyakuy; huk hark’akuy atipasqa kasqanmanta.
No contento, sino aumento de poder; no paz, sino guerra; no virtud, sino aptitud (virtud al estilo renacentista, virtù, virtud carente de moralina).	 Mana contentochu, aswanpas atiy yapasqa; mana thak kaychu, aswanpas awqanakuymi; mana allin kaychu, aswanpas aptitud (virtud en estilo Renacimiento, virtù, virtud mana moralidadniyuq).
Los débiles y malogrados deben perecer; tal es el axioma capital de nuestro amor al hombre.	 Pisi kallpayoq, mana allin suerteyoq runakunaqa chinkanankun; Chaynam runa kuyakuyninchikpa capital axioma nisqa.
Y hasta se les debe ayudar a perecer.	 Hinaspapas paykunataqa yanapanaraqmi chinkanankupaq.
¿Qué es más perjudicial que cualquier vicio?	 ¿Imataq ima millay ruwaymantapas aswan mana allin?
La compasión activa con todos los débiles y malogrados; el cristianismo.	 Tukuy pisi kallpayuq, mana allin suerteyuq runakunawan kuska khuyapayakuy; cristiano religionmanta.
El problema que así planteo no es: qué ha de reemplazar a la humanidad en la sucesión de los seres (el hombre es un fin), sino qué tipo humano debe ser desarrollado, potenciado, entendido como tipo superior, más digno de vivir, más dueño de porvenir.	 Kay hinata churasqay sasachakuyqa manan: imachus runaq rantinpi kawsaqkunaq qatiqninpi (runaqa tukukuymi), aswanpas ima runaq rikch’aynintan wiñachina, kallpachasqa, aswan allin laya hina hamut’ana, aswan kawsanapaq hina, aswan hamuq pachaq dueñon
Este tipo humano superior se ha dado ya con harta frecuencia, pero como golpe de fortuna, excepción, nunca como algo pretendido.	 Kay aswan allin runa layaqa suficiente frecuenciawanmi ruwakurqaña, ichaqa huk golpe de fortuna hina, huk excepción hina, mana hayk’aqpas imapas yuyaykusqa hinachu.
Antes al contrario, precisamente el ha sido el mas temido, era casi la encarnación de lo terrible; y como producto de este temor ha sido pretendido, desarrollado y alcanzado el tipo opuesto: el animal doméstico, el hombrerebaño, el animal enfermo “hombre”; el cristiano.	"Aswanpas, precisamente paymi aswan manchasqa karqan, payqa yaqa manchaypa runayayninmi karqan; hinaspa kay manchakuypa rurun hina, chimpapuray laya maskasqa, wiñachisqa, aypasqa: wasi uywa, runa-rebaño, unqusqa uywa ""runa""; chay cristiano."
La humanidad no supone una evolución hacia un tipo mejor, más fuerte o más elevado, en la forma como se lo cree hoy día.	 Runakunaqa manan kunan tiempopi creesqankuman hinachu aswan allin, aswan kallpasapa otaq aswan hatun claseman tukupun.
El “progreso” no es más que una noción moderna, vale decir, una noción errónea.	" ""Ñawpaqman puriy"" nisqaqa manam imapaschu, kunan pacha yuyaylla, chaymi pantasqa yuyay."
El europeo de ahora es muy inferior al europeo del Renacimiento; la evolución no significa en modo alguno y necesariamente acrecentamiento, elevación, potenciación.	 Kunan pacha Europa runaqa aswan pisim Renacimiento pacha Europamanta; evolución nisqa mana imapipas niyta munanchu hinaspapas necesariamente yapay, altura, potenciación nisqa.
En un sentido distinto cuajan constantemente en los más diversos puntos del globo y en el seno de las más diversas culturas, casos particulares en los que se manifiesta en efecto un tipo superior: un ser que en comparación con la humanidad en su conjunto viene a ser algo así como un superhombre.	 Huk niraq yuyaypiqa, pachantinpi aswan imaymana cheqaskunapi, aswan imaymana culturakuna ukhupipas, casos particulares nisqakunan, maypichus huk tipo superior cheqaqtapuni rikuchikun, sapa kutilla formakun: huk ser, llapan runa kaywan tupachisqaqa imapas a hina kananpaqmi hamun superman.
Tales casos excepcionales siempre han sido posibles y acaso lo serán siempre.	Chayna casos excepcionales nisqakunaqa ñawpaqmantaraqmi atikuq, ichapas sapa kutipas atikunqa.
Y linajes, pueblos enteros pueden encarnar eventualmente tal golpe de fortuna.	 Hinaspa lineamientokuna, entero llaqtakunan qhepaman chay hina suerteta encarnayta atinku.
No es posible adornar y engalanar al cristianismo; ha librado una guerra a muerte contra este tipo humano superior, ha execrado todos los instintos básicos del mismo y extraído de dichos instintos el mal, al Maligno: al hombre pletórico domo el hombre típicamente reprobable, como el “réprobo”.	 Cristianismo nisqataqa manam atichwanchu sumaqchayta, sumaqchaytapas; payqa wañuykama maqanakuyta ruwarqan kay aswan hatun runaq contranpi, payqa llapa instintonkunatan k’amirqan, kay instintokunamantataqmi horqorqan millay kaqta, Saqra kaq: plétórico runaqa típicamente reprochable runa hina, “reprobado” hina.
El cristianismo ha encarnado, la defensa de todos los débiles, bajos y malogrados; ha hecho un ideal del repudio de los instintos de conservación de la vida pletórica; ha echado a perder hasta la razón inherente a los hombres intelectuales más potentes, enseñando a sentir los más altos valores de la espiritualidad como pecado, extravío y tentación.	 Cristianismoqa runamanmi tukupun, llapa pisi kallpayoq, pisi kallpayoq, mana allin suerteyoq runakunaq defiendekuynin; chaymi ruwarqan huk idealta, pletórico kawsaypa instintokuna kikinmanta waqaychaymanta repudiacionmanta; aswan atiyniyoq yuyaysapa runakunapi kaq razontapas waqllichirqan, yachachispa espiritualidadpa aswan hatun valorninkunata hucha, chinkachiy hinallataq tentacion hina sientenankupaq.
El ejemplo más deplorable es la ruina de Pascal; quien creía que su razón estaba corrompida por el pecado original, cuando en realidad estaba corrompida por el cristianismo.	 Aswan llakikuypaq ejemploqa Pascalpa thuñisqanmi; pichus creerqan razonnin qallariy huchawan waqllichisqa kasqanpi, cheqaqta rimaspataq cristiano religionwan waqllichisqa kasqanpi.
¡Espectáculo doloroso, pavoroso, el que se me ha revelado!	¡Nanaq, manchakuypaq espectáculo, chaymi rikuchiwarqan!
Descorrí el velo de la corrupción del hombre.	 Runapa waqllisqanpa velontam hoqarirqani.
Esta palabra, en mis labios, está por lo menos al abrigo de una sospecha: la de que comporte una acusación moral contra el hombre.	 Kay simiqa, simiypi, al menos hark’asqa kashan sospechamanta: runaq contranpi acusacion moralta apamusqanmanta.
Está entendida insisto en este tema -  carente de moralina; y esto hasta el punto que para mí esta corrupción se hace más patente precisamente allí donde en forma más consciente se ha aspirado a la “virtud” a la “divinidad”.	" Entendikunmi kay temapi insistisqayta - mana moralidadniyuq; kaytaq chaykama, ñoqapaqqa kay waqlliyqa aswan sut'i rikukun maypichus ""virtud"" otaq ""divinidad"" aswan conscientemente aspirasqa karqan chaypi."
Como se ve, yo entiendo la corrupción como décadence; sostengo que todos los valores en los que la humanidad sintetiza ahora su aspiración suprema son valores de la décadence.	 Rikusqaykichikman hinaqa, waqlliytaqa decadencia hinam entiendeni; Ñoqaqa rimani, kunan runa kay hatun munayninta sintetizasqan llapa valorkunan, decadenciaq valorninkunan.
Se me antoja corrupto el animal, la especie, el individuo que pierde sus instintos; que elige, prefiere, lo que no le conviene.	 Uywa, especie, sapan runa instintonta chinkachiqqa waqllichisqamanmi rikch’awan; pichus akllan, aswanta munan, imatachus mana payman hinachu.
La historia de los “sentimientos sublimes”, de los “ideales de la humanidad” y es posible que yo tenga que contarla sería, casi, también la explicación del porqué de la corrupción del hombre.	"""Sentido sublime"" nisqakunaq historian, ""runa kaypa idealninkunaq"" hinallataq atikunman willanay kasqanmanta yaqapas sut'inchanmanmi runaq waqlliyninpa razonninta."
La vida se me aparece como instinto de crecimiento, de supervivencia, de acumulación de fuerzas, de poder; donde falta la voluntad de poder, aparece la decadencia.	 Kawsayqa wiñananpaq, kawsanapaq, kallpakuna huñunapaq, atiypaq instinto hinam rikuriwan; maypichus atiy munay pisin chaypiqa decadencia nisqa rikhurin.
Afirmo que en todos los más altos valores de la humanidad falta esta voluntad; que bajo los nombres más sagrados imperan valores de la decadencia, valores nihilistas.	 Runa kaypa llapa hatun chaninchayninkunapim kay munayqa pisiyasqanmantam takyachini; aswan sagrado sutikunawanmi decadencia nisqa valorkuna, nihilista nisqa valorkuna kamachikusqanmanta.
Se llama al cristianismo la religión de la compasión.	 Cristianismotaqa khuyapayakuq religion nispam sutichanku.
La compasión es contraria a los efectos tónicos que acrecientan la energía del sentimiento vital; surte un efecto depresivo.	 Khuyapayayqa contranmi chay efectos tónicos nisqawan, chaykunan yapan kallpata chay vital sentimiento nisqapi; huk llakichiq efectota ruwan.
Quien se compadece pierde fuerza.	 Pichus khuyapayaqqa kallpanta chinkachin.
La compasión agrava y multiplica la pérdida de fuerza que el sufrimiento determina en la vida.	 Khuyapayakuyqa aswanta yapanmi, mirachintaqmi kallpa chinkachiyta, chaytan ñak’ariyqa kawsaypi kamachin.
El sufrimiento mismo se hace contagioso por obra de la compasión; ésta es susceptible de causar una pérdida total en vida y energía vital absurdamente desproporcionada a la cantidad de la causa (el caso de la muerte del Nazareno).	Kikin ñak’ariyqa khuyapayakuywanmi contagiosoman tukupun; kayqa yaqapaschá llapan kawsayta chinkachiyta hinallataq vital energía nisqatapas mana yuyayniyoq hina mana proporcionaltachu chay causaq hayk’a kasqanwan (nazareno wañusqanmanta caso).
Tal es el primer punto de vista; mas hay otro aún más importante.	 Chaynam punta kaq qawariyqa; ichaqa kanmi huk aswan importanteraq.
Si se juzga la compasión por el valor de las reacciones que suele provocar, se hace más evidente su carácter antivital.	 Sichus khuyapayakuyqa juzgakun chay reacciones nisqakunaq valorninwan, chaymi aswan sut’ita rikukun antivital nisqa carácternin.
Hablando en términos generales, la compasión atenta contra la ley de la evolución, que es la ley de la selección.	 Yaqa llapanpiqa khuyapayakuyqa evolución nisqa kamachikuypa contranpin rin, chay kamachikuyqa akllay kamachikuymi.
Preserva lo que debiera perecer; lucha en favor de los desheredados y condenados de la vida; por la multitud de lo malogrado de toda índole que retiene en la vida, da a la vida misma un aspecto sombrío y problemático.	 Imachus chinkanan kaqta waqaychay; mana herenciayoq, kawsaymanta huchachasqa runakunaq favorninpi maqanakuy; kawsaypi waqaychasqan imaymana mana allinkuna askha kasqanwanmi, kikin kawsaymanpas huk llakikuypaq, sasachakuyniyoq aspectota qon.
Se ha osado llamar a la compasión una virtud (en toda moral aritocrática se la tiene por una debilidad); se ha llegado hasta a hacer de ella la virtud, raíz y origen de toda virtud; claro quey he aquí una circunstancia que siempre debe tenerse presentedesde el punto de vista de una filosofía que era nihilista, cuyo lema era la negación de la vida.	Khuyapayakuytaqa allin kay nispa sutichayta atrevikurqa (llapa aritocrática moralidadpiqa pisi kallpa hinam qawasqa); tukuy allin kayninpa allin kaynin, saphin, paqarimuyninpas ruwasqaraqmi; Chiqapmi, kaypitaqmi kachkan huk circunstancia, chaytaqa sapa kutim yuyaypi hapinanchik, huk filosofía nihilistapa qawariyninmanta, chaypa lemanqa karqa kawsayta negaymi.
Schopenhauer tuvo en esto razón: por la compasión de la vida se niega, se hace más digna de ser negada; la compasión es la práctica del nihilismo.	 Schopenhauerqa allintan rimarqan kaymanta: kawsaypa khuyapayakuyninqa negakunmi, aswan negasqa kananpaqmi ruwan; khuyapayakuyqa nihilismo nisqa ruwaymi.
Este instinto depresivo y contagioso, repito, es contrario a los instintos tendentes a la preservación y la potenciación de la vida; es como multiplicador de la miseria y preservador de todo lo miserable, un instrumento principal para el acrecentamiento de la décadence; ¡la compasión seduce a la nada!.	 Kay llakichiq, contagioso instinto, yapamanta nini, contranpi kachkan instintokuna, kawsayta waqaychayman, aswan allinta wiñachiyman; llakikuy mirachiq hinallataq tukuy llakikuykunata waqaychaq hina, ismuy wiñananpaq hatun instrumento hina; ¡Khuyapayakuyqa manan imatapas seducinchu!
Claro que no se dice “la nada”, sino “más allá”, o “Dios”, o “la vida verdadera”, o “nirvana, redención, bienaventuranza”.	" Chiqapmi, pipas manam ""mana imatapas"" ninchu, aswanqa ""aswanmanta"", utaq ""Dios"", utaq ""chiqap kawsay"", utaq ""nirvana, kacharichiy, kusikuy""."
Esta retórica inocente del reino de la idiosincrasia religiosomoral aparece al momento mucho menos inocente si se comprende cuál es la tendencia que aquí se envuelve en el manto de las palabras sublimes: la tendencia antivital.	Kay mana huchayoq retórica, idiosincrasia religiosa-moral nisqamanta, kunan pachaqa aswan pisi mana huchayoqmi rikhurin, sichus entienden imachus kaypi sublime simikunaq p’achanwan p’istuykusqa tendencia: antivital tendencia.
Schopenhauer era un enemigo de la vida; por esto la compasión se le apareció como una virtud.  Aristóteles, como es sabido, definió la compasión como estado morboso y peligroso que convenía combatir de vez en cuando mediante una purga; entendió la tragedia como purgante.	 Schopenhauerqa kawsaypa awqanmi karqan; chayraykun khuyapayakuyqa allin ruway hina rikhurirqan. Aristóteles, allin reqsisqa hina, khuyapayakuytan sut’incharqan huk onqoyniyoq peligroso estado hina, chaytaqa sapa kutillanmi maqanakuna ch’uyanchanawan; payqa entienderqanmi llakikuytaqa purgativo hina.
Desde el punto de vista del instinto vital, debiera buscarse, en efecto, un medio para punzar tal acumulación morbosa y peligrosa de la compasión como la representa el caso Schopenhauer (y, desgraciadamente, toda nuestra décadence literaria y artística, desde San Petersburgo hasta París, desde Tolstoi hasta Wagner); para que reviente.	 Instinto vital nisqamanta qhawariypiqa, cheqaqtapunin maskhana huk mediota, chhayna morbida, peligroso acumulación de compasión nisqa punkinapaq, chaytan representan caso Schopenhauerpa (hinallataq, llakikuypaq, llapan decadencia literaria y artística nisqanchis, San Petersburgomanta Parískama) ., Tolstoymanta Wagnerkama); chaymi p’akikun
Nada hay tan malsano, en medio de nuestro modernismo malsano, como la compasión cristiana.	 Manan imapas kanchu chay hina mana qhali, mana qhali modernismonchis chawpipi, cristiano khuyapayakuy hina.
Ser en este caso médico, mostrarse implacable, empuñar el bisturí, es propio de nosotros; ¡tal es nuestro amor a los hombres, con esto somos nosotros filósofos, nosotros los hiperbóreos!	Kay casopiqa, doctor kay, mana khuyapayakuq kay, bisturíta hap’iy, ñuqanchikpaq típico; Chaynatam qari kuyayninchik, kaywanqa filósofo kanchik, Hiperbóreos!
Es necesario decir a quién consideramos nuestro antípoda: a los teólogos y todo aquel por cuyas venas corre sangre de teólogo; a toda nuestra filosofía.  Hay que haber visto de cerca la fatalidad, aún mejor, haberla experimentado en propia carne, haber estado en trance de sucumbir a ella, para dejarse de bromas en esta cuestión (el librepensamiento de nuestros señores naturalistas y fisiólogos es a mi entender una broma; les falta la pasión en estas cosas, no sufren por ellas).	 Ninanchismi pikunatachus antipodonchista qhawarinchis chayta: teólogos nisqakuna hinallataq llapa venanku teólogo yawar purichiqkunapas; tukuy filosofía nisqanchisman. Destinotaqa qayllamantaraqmi rikunayki, aswan allinraqmi, kikinmanta rikurqanki, chayman sucumbinaykipaq, kay asuntomanta manaña asikunaykipaq (señor naturalistanchiskunaq, fisiólogonchiskunaq libre yuyaykusqankuqa, yuyaykusqayman hinaqa, a asikuy;kaykunapiqa faltanmi pasión, manan chaykunarayku ñak’arinkuchu).
Ese emponzoñamiento va mucho más lejos de lo que se cree; he encontrado el instinto de teólogo de la “soberbia” en todas partes donde el hombre se siente hoy “idealista”, donde en virtud de un presunto origen superior se arroga el derecho de adoptar ante la realidad una actitud de superioridad y distanciamiento.	 Kay venenoqa aswan karumanmi rin creesqankumantaqa; Tarirqanim teólogopa instintonta “arrogancia” nisqa tukuy sitiokunapi, maypichus kunan pacha runaqa “idealista” nisqa sientekun, chaypim huk origen superior presunto nisqarayku derechonta reclaman derechota hapinanpaq actitud superioridad nisqamanta hinaspa realidadmanta karunchakusqanmanta manaraq realidad nisqamanta.
El idealista, como el sacerdote, tiene todos los grandes conceptos en la mano (¡y no solamente en la mano!)	Idealistaqa, sacerdote hina, llapa hatun hamut’aykunata makinpi hap’in (manataqmi makillapichu!) .
y con desprecio condescendiente los opone a la “razón”, los “sentidos”, los “honores”, el “bienestar” y la “ciencia”; todo esto lo considera inferior, como fuerzas perjudiciales y seductoras sobre las cuales flota el “espíritu” en estricta autonomía; como si la humildad, la castidad, la pobreza, en una palabra: la santidad, no hubiese causado hasta ahora a la vida un daño infinitamente más grande que cualquier cataclismo y vicio.	" hinaspapas pisichaspa pisichaspa ""razón"", ""sentido"", ""honores"", ""biestar"" hinaspa ""ciencia"" nisqakunaman churanakunku; tukuy kaykunatan aswan pisipaq qhawarin, mana allin ruwaq hinallataq seductora kallpakuna hina, chaykunapin ""espíritu"" phawaykachan autonomía estricta nisqapi; huch’uyyaykukuy, ch’uya kay, wakcha kay, huk simillapi: ch’uya kay, kunankamapas mana tukukuq aswan hatun dañota kawsayta ruwarqanchu hina, ima hatun llakimantapas, mana allin ruwaymantapas."
El espíritu puro es pura mentira.	 Ch’uya espirituqa ch’uya llullakuymi.
Mientras el sacerdote, este negador, detractor y envenenador profesional de la vida, sea tenido por un tipo humano superior, no hay respuesta a la pregunta ¿qué es verdad?	 Sacerdote, kay negador, detractor hinaspa profesional kawsay venenoyoq, aswan allin runa hina qhawarisqa kashaqtinqa, manan kutichiy kanchu kay tapukuyman: ¿imataq cheqaq?
Se ha puesto la verdad patas arriba si el abogado consciente de la nada y de la negación es tenido por el representante de la “verdad”.	" Chiqap kaqtam tikrarunku sichus abogado mana imapas kasqanmanta hinaspa negacionmanta yachaq ""chiqap"" nisqapa representante kananpaq hapiptinkuqa."
Yo combato este instinto de teólogo; he encontrado su rastro en todas partes.	Kay teólogo instintowanmi maqanakuni; Tukuy hinantinpim tariruni puriyninta.
Quien tiene en las venas sangre de teólogo adopta desde un principio una actitud torcida y mendaz ante todas las cosas.	 Pipas teólogopa yawarnin venanpi kaqqa qallariymantapachan tukuy imamanta q’ewisqa, llullakuq yuyayta hap’in.
El pathos derivado de ella se llama fe: cerrar los ojos de una vez por todas ante sí mismo, para no sufrir el aspecto de la falsía incurable.	 Chaymanta lluqsiq pathos nisqataqa iñiy nispam sutichanku: ñawinta huk kutilla wiñaypaq wichqay, mana hampiy atina llullakuypa aspectonta mana ñakarinanpaq.
Se hace una moral, una virtud, una santidad de esta óptica deficiente, relativa a todas las cosas; se vincula la conciencia tranquila con la perspectiva torcida; se exige que ninguna óptica diferente pueda tener ya valor, tras haber hecho sacrosanta la suya propia con los nombres de “Dios”, “redención” y “eterna bienaventuranza”.	 Huk moralidad, huk virtud, huk santidad ruwasqa kay pisi ópticamanta, tukuy imaman tupachisqa; chuya concienciaqa waqllisqa qhawariywanmi tupachisqa kashan; mañakun manaña hukniray óptica valorniyoq kayta atinanpaq, “Dios”, “kacharichiy” hinaspa “wiñay saminchay” sutikunawan kikin sagrado ruwasqan qhepaman.
He sacado a luz por doquier el instinto de teólogo; es la modalidad más difundida, la propiamente solapada, de la falsía.	 Tukuy hinantinpin k’anchayman horqomurqani teólogo runaq instintonta; Aswan mastarisqa modalidadmi, allinta tupanakuqmi, llullakuymanta.
Lo que un teólogo siente como verdadero no puede por menos de ser falso; casi pudiera decirse que se trata de un criterio de la verdad.	 Teólogo runaq cheqaq kananpaq yuyaykusqanqa manan yanapayta atinmanchu, manataqmi llullachu kanman; Yaqapaschá nisunman cheqaq kaqpa criterion kasqanmanta.
Su más soterrado instinto de conservación prohíbe que la realidad sea verdadera, ni siquiera pueda manifestarse, en punto alguno.	Aswan ukhun kikinmanta waqaychay instintonqa hark’anmi cheqaq kaqta cheqaq kananpaq, otaq rikuchikuyta atinanpaqpas, ima ratopipas.
Hasta donde alcanza la influencia de los teólogos está puesto al revés el juicio de valor, están invertidos, por fuerza, los conceptos “verdadero” y “falso”; lo más perjudicial para la vida se llama aquí “verdadero” y lo que eleva, acrecienta, afirma, justifica y exalta la vida se llama “falso”.  Dondequiera que veamos a teólogos extender la mano, a través de la “conciencia” de los príncipes (o de los pueblos), hacia el poder, no dudemos de que en definitiva es la voluntad antivital, la voluntad nihilista, la que aspira a dominar y la que se encuentra en juego.	" Teólogokunaq influencianqa chayasqanman hinan, valor juicioqa kutichisqa, ""cheqaq"" ""llulla"" nisqa hamut'aykunan invertisqa, kallpawan; imachus kawsaypaq aswan mana allin kaqta kaypiqa “cheqaq” nispa sutichanku, imachus kawsayta hoqarin, yapan, takyachin, chaninchan, hatunchan ima chayta “llulla” nispa sutichanku. Maypipas rikunchis teólogo runakuna makinkuta haywarisqankuta, kamachikuqkunaq (otaq llaqtakunaq) ""conciencianwan), atiyman, ama iskayrayasunchu, qhepamanmi anti-vital munay, nihilista munay, kamachiyta munaq., imapi kashasqanmantawan takarpu."
Entre alemanes se comprende en seguida si digo que la filosofía está corrompida por la sangre de teólogo.	 Aleman runakuna ukhupiqa chaylla entiendekunmi sichus nisaq filosofía teólogo yawarwan waqllichisqa kasqanmanta.
El pastor protestante es el abuelo de la filosofía alemana y el protestantismo mismo es su pecado original.	 Protestante pastorqa Alimanyap filosofía nisqap hatun taytanmi, kikin protestantetaq ñawpaq huchanmi.
Definición del protestantismo: la hemiplejía del cristianismo y de la razón.	Protestantismo nisqap sut'inchaynin: kristiyanu iñiypa, yuyaypa hemiplejía nisqa.
Basta pronunciar la palabra “Seminario de Tubinga” para comprender qué cosa es, en definitiva, la filosofía alemana: una teología pérfida.	 “Seminario de Tübingen” nisqa simita t’oqyayqa suficienten, Alemania nacionpa filosofía nisqa ima kasqanmanta entiendenapaq, pisi rimayllapi: huk perfidio teología.
El suabo es el mentiroso número uno en Alemania; miente con todo candor.  ¿Cuál es la causa del regocijo que el advenimiento de Kant provocó en el mundo de los eruditos alemanes, cuyas tres cuartas partes se componen de hijos de pastores y maestros?	 Suabia runaqa Alemaniapi huk yupay llullakuqmi; tukuy sut’i simiwan llullakun. ¿Imataq kantpa hamusqanwan Alemaniamanta yachaqkunapa kay pachapi kusikuyta hatarichisqanmanta, kimsa tawamanta hukninmi pastorkunapa hinaspa yachachiqkunapa wawankunamanta?
¿Cuál es la causa de la convicción alemana, que todavía halla eco, de que a partir de Kant las cosas andan mejor?	 ¿Imataq Alemaniamanta iñiypa kausaynin, kunankamapas ecota tariq, Kant qhipaman imapas aswan allin kasqanmanta?
El instinto de teólogo agazapado en el erudito alemán adivinó lo que volvía a ser posible.	 Alemaniamanta yachaq runapi pakasqa teólogo runaq instintonmi huk kutitawan imachus atikusqanmanta adivinarqan.
Estaba abierto un camino por donde retornar subrepticiamente al antiguo ideal; el concepto “mundo verdadero” y el concepto de la moral como esencia del mundo (¡los dos errores mas perniciosos que existen!	" Huk ñan kichasqa karqan, chaywanmi pakallapi ñawpaq idealman kutipurqanku; ""cheqaq pacha"" nisqa hamutay, hinallataq kay pachaq esencian hina moralidad nisqa hamut'ay (iskay aswan pernicioso pantaykuna kasqan!"
), gracias a un escepticismo listo y ladino volvían a ser, ya que no demostrables, sí irrefutables.	), huk yachaysapa hinaspa astuto iskayrayayman gracias huk kutitawan, mana qawachinapaq kaptinkuqa, arí mana iskayrayanapaqmi karqaku.
La razón, el derecho de la razón, había decretado Kant, no alcanza tan lejos.  Se había hecho de la realidad una “apariencia”; se había hecho de un mundo enteramente ficticio, el del Ser, la realidad.	 Razón, derecho de razon, Kant kamachisqa, manan chaykamachu chayan. Huk “rikuchiy” ruwasqa karqan cheqaq kaqmanta; chayqa llapanpi yanqa pachamanmi tukupusqa, chaymi Ser, realidad.
El éxito de Kant no es más que el éxito de un teólogo; Kant, como Lutero, como Leibniz, fue una cortapisa más de la probidad alemana, demasiado floja de suyo.	 Kantpa allin ruwasqanqa manan aswanchu teólogo runaq allin ruwasqanmanta; Kant, Lutero hina, Leibniz hina, huk hark'aqraqmi karqan Alemaniamanta chiqap kayninpaq, kikinmanta ancha pisi kallpayuq.
Diré aún dos palabras contra el moralista Kant.	 Iskay simikunatawanmi rimasaq moralista Kantpa contranpi.
Toda virtud debe ser la propia invención de uno, la íntima defensa y necesidad de uno; en cualquier otro sentido sólo es un peligro.	 Sapa allin ruwayqa kikinpa inventasqanmi kanan, ukunpi defiendekunanmi, necesidadninmi; ima yuyaypipas peligrollan.
Lo que no está condicionado por nuestra vida, la perjudica; cualquier virtud practicada nada más que por respeto al concepto “virtud”, como lo postulaba Kant, es perjudicial.	" Kawsayninchikwan mana condicionasqa kaqqa dañanmi; Ima allin ruwaypas mana imatapas ruwasqachu, aswanpas ""allin kay"" nisqa hamut'ayta respetaspa, Kantpa postulasqan hina, mana allinpaqmi."
