español	quechua
Indignado, Émile Zola, próximo a la izquierda radical y a grupos socialistas, entra en liza.	 Phiñasqa, Émile Zola, radical izquierda, socialista qutukunaman qaylla, chay maqanakuyman yaykun.
La campaña de Le Figaro rompe la conspiración de silencio.	 Le Figaro campaña nisqa ch’inlla kay conspiración nisqatan p’akin.
Zola, consciente de los riesgos que corre, plantea la cuestión ante la opinion pública en su célebre carta al presidente de la República, titulada «Yo acuso» y publicada el 13 de enero en L'Aurore.	"Zola, riesgokuna purichisqanmanta yachaspa, chay asuntota hatarichin llaqtapa yuyayninpa qayllanpi, Repúblicapa umalliqninman riqsisqa cartanpi, ""Acusani"" sutiyuq, 13 ñiqin tarpuy killapi L'Aurore llaqtapi lluqsichisqa."
Ese mismo día, la policía detiene al teniente coronel Picquart.	 Chay punchawllapitaqmi policiakuna hapirurqaku teniente coronel Picquart sutiyuq runata.
La polémica enardece al país y se desencadenan las hostilidades entre la derecha militarista y la izquierda socialista o radical, entre las corrientes nacionalistas antisemitas y los defensores del Derecho, entre el integrismo católico y los adalides del libre pensamiento.	 Chay ch'aqwayqa suyuta rawrachirqan, awqanakuykunam qallarirqan paña militaristawan socialista icha radical izquierdawan, antisemita nacionalista corrientekunawan Ley defiendeqkunawan, fundamentalismo católicowan libre yuyaypa yanapaqninkunawan.
Llueven insultos y críticas sobre Zola.	 Zolamanmi insultokuna, criticakuna paramun.
Del 7 al 23 de febrero de 1898, Zola, amenazado de muerte por los grupos de extrema derecha, comparece ante un tribunal, acusado de difamar a los oficiales y personalidades que había denunciado en su «Yo acuso».	"1898 watapi 7 p'unchay pawqar waray killamanta 23 p'unchaykama, Zola, sinchi paña t'aqakuna wañuchinanpaq amenazasqa, tribunalman rikhurirqan, ""huchani"" nisqa qelqanpi huchachasqa oficialkunata, personalidadkunatapas mana allinpaq qhawarisqanmanta huchachasqa."
Se le declara culpable y se le condena a un año de cárcel, a pagar tres mil francos de multa y se le despoja de la Legión de Honor.	 Huchayoqmi tarikun, hinaspan huk wata carcelpi wisq’asqa kan, kinsa waranqa franco multa pagananpaq, Legión de Honor nisqamantataq qechusqa.
Tras recurrir la sentencia, el tribunal de instancia vuelve a condenarle, esta vez, sin embargo, en rebeldía, pues Zola, temiendo por su vida, se ha exiliado en Inglaterra.	 Chay sentenciata apelasqan qhepamanmi tribunal de primera instancia hukmanta sentenciarqan, ichaqa kay kutipiqa mana kashaqtinmi, Zolaqa kawsayninta manchakuspan Inglaterra nacionman exilioman ripusqanrayku.
El Tribunal Supremo, que había empezado a revisar el expediente Dreyfus en junio, ordenó la revision del caso.	 Junio killapin Dreyfus sutiyoq runaq expediententa qhawayta qallarisqa Corte Suprema nisqa, chay juiciota qhawarinankupaq kamachirqan.
Zola, pese a la confirmación de la sentencia condenatoria, regresa de su exilio en junio de 1899; el Gobierno renuncia a tomar medidas contra él.	Zolaqa, huchachasqa kasqan takyachisqaña karqan chaypas, 1899 watapi junio killapin qarqosqa kasqanmanta kutimurqan; Gobiernoqa saqepunmi pay contra imatapas ruwayta.
Puesto en libertad, gran parte de la opinion pública considera que debe, además, reconocerse su inocencia.	 Kacharisqa, hatun parte llaqtaq yuyayninmi qhawarin mana huchayoq kaynintapas reqsikunanta.
Hasta el 12 de julio de 1906 no obtendrá Dreyfus la rehabilitación en el ejército.	 12 ñiqin inti raymi killapi 1906 watapi Dreyfusqa manam awqaq suyupi allinyachisqachu karqan.
Cuatro años antes, la noche del 28 al 29 de septiembre de 1902, de regreso a París tras sus vacaciones en Médan, Emilio Zola muere asfixiado en su casa, debido a las exhalaciones de una chimenea.	 Tawa wata ñawpaqta, 28-29 ñiqin tarpuy killapi 1902 watapi, Médan llaqtapi vacacionninmanta París llaqtaman kutispa, Emilio Zola wasinpi asfixiawan wañurqan, chimeneamanta samay lluqsisqanrayku.
Desde 1898, Zola había recibido numerosas amenazas de muerte, pero este «caso» nunca llegó a esclarecerse.	" 1898 watamanta pacha Zolaqa achka wañuymanta amenazasqa karqan, ichataq kay ""caso"" nisqa mana hayk'appas allichasqachu karqan."
Dreyfus, por su parte, falleció en 1935 ocupando un alto cargo oficial.	Dreyfustaq 1935 watapi wañupurqan, hatun oficialpi llank’ashaspa.
Quedaron dudas sobre su inocencia hasta la publicación de los Carnets de Schwartzkoppen en 1930: Dreyfus inocente, Esterhazy culpable.	 Mana huchayoq kasqanmanta iskayrayayqa karqan 1930 watapi Schwartzkoppen Carnets nisqa qelqa lloqsimunankama: Dreyfus mana huchayoq, Esterhazy huchayoq.
Yo Acuso.	 Huchachani.
La Verdad en marcha	 Kuyuypi Chiqap kaq
Prólogo	 Ñawpaq rimay
He juzgado necesario recoger en este volumen los artículos que fui publicando sobre el caso Dreyfus durante un periodo de tres años, de diciembre de 1897 a diciembre de 1900, a medida que se desarrollaban los acontecimientos.	 Kay tomopi huñunaypaqmi qawarqani, kimsa watakunapi, 1897 watapi diciembre killamanta 1900 watapi diciembre killakama, imapas pasasqanman hina, Dreyfus asuntomanta qillqasqaykunata.
Un escritor que ha emitido juicios y ha tomado responsabilidades en un caso de tanta gravedad y tanto alcance tiene el deber de poner a la vista del público el conjunto de su actuación, los documentos auténticos, los únicos que podrán servir para juzgarle.	 Qelqaqmi sentenciakunata horqospa, chay hina gravedad hinallataq alcance casopi responsabilidadta hap’iq, deberniyoqmi llapa ruwasqankunata, auténtico documentokunata, chaykunalla juzgananpaq.
Y si ese escritor no fuese tratado hoy con justicia, podrá entonces esperar en paz, pues el porvenir dispondrá de toda la información que deberá bastar algún día para sacar a la luz la verdad.	 Hinaspapas sichus chay qelqaqtaqa kunan p’unchay mana allintachu qhawarirqanku chayqa, thak-kaypin suyakunman, hamuq tiempopiqa llapa willakuyniyoqmi kanqa, chaykunan huk p’unchay aypanqa cheqaq kaqta k’anchayman horqonanpaq.
No obstante, no me he apresurado a publicar este volumen.	Ichaqa manan usqhayllachu kay tomota horqomurqani.
Quería, en primer lugar, que el expediente buera completo, que hubiese concluido un periodo concreto del caso; he tenido que esperar, pues, que la ley de amnistía concluyera un periodo que puede considerarse, al menos por el momento, como final.	 Ñawpaqtaqa, payqa munarqanmi expediente hunt’asqa kananta, huk periodo específico caso tukusqa kananpaq; Chayraykun suyanay karqan amnistía nisqa kamachikuy tukunanta, chaytan qhawarikunman, kunankamapas, qhepa kaq hina.
En segundo lugar, me repugnaba enormemente la idea de que se pudiera creer que buscaba publicidad o que me movía el afán de lucro en una cuestión de lucha social de la que el profesional de las letras no quería en absoluto beneficiarse.	 Iskay kaqpiqa, sinchitan repulsasqa karqani, creenapaq hina publicidadta maskhasqayta otaq gananciata munasqaywan kallpachasqa kasqayta, huk asunto de lucha social nisqapi, chaymantan profesional qelqaq mana imapipas beneficiakuyta munarqanchu.
He rechazado todas las ofertas, no he escrito sobre ello ni novelas ni obras de teatro.	 Llapan ofrecimientokunatan mana chaskirqanichu, manan chaymantaqa qelqarqanichu, ni novelakunatapas nitaq peliculakunatapas.
Tal vez así logre que por lo menos no me acusen de haber sacado dinero de esta historia tan desgarradora que ha trastornado a toda la humanidad.	 Ichapas kayhinata al menos mana huchachasqachu kasaq kay sunqu nanachiq willakuymanta qullqita ganasqaymanta, chaymi llapa runa kayta llakichirqa.
Pretendo utilizar más tarde, en dos obras, las notas que tomé.	 Qhipaman, iskay llamk’aykunapi, chay qillqasqaykunata apaykachayta yuyaykuni.
En una, con el título de «Impresiones de audiencias», quisiera contar los juicios a los que se me sometió, decir todas las cosas monstruosas y describir los extraños personajes que desfilaron ante mí, en París y en Versalles.	"Hukninpi, ""Impresiones de audiencias"" sutiyuq, willayta munani ima pruebakunapichus tarikusqayta, willayta munani tukuy monstruoso kaqkunata, hinallataq willayta munani chay mana riqsisqa personajekunata, paykunan desfilarqanku ñawpaqniypi, París llaqtapi hinallataq Versalles llaqtapi."
Pero no son más que deseos, proyectos, y no me extrañaría que las circunstancias y la vida me impidiesen llevarlos a cabo.	 Ichaqa manan imapaschu aswanpas munaylla, proyectokunallan, manan admirakuymanchu sichus circunstanciakuna kawsaypas hark’awanman chaykunata hunt’anaypaq.
Por otra parte, eso no sería una historia del caso Dreyfus, porque tengo el convencimiento de que ahora, en medio de las pasiones desatadas, sin los documentos que todavía faltan, no se puede escribir esa historia.	 Huk ladumantaq, chayqa manan kanmanchu Dreyfus casoq historian, imaraykuchus convencisqa kashani kunan, kacharisqa pasiones chawpipi, mana documentokuna faltaqraq kaqtin, chay historiaqa manan qelqakunmanchu.
Habrá que dejar pasar el tiempo, habrá que realizar primero un estudio imparcial de los documentos que formarán parte del inmenso expediente.	Tiempo pasananta saqina kanqa, ñawpaqtaqa chay hatun expediente nisqapi kaq documentokunamanta mana pimanpas sayapakuspa estudiota ruwana kanqa.
Y yo sólo quiero aportar mi contribución a ese expediente, decir lo que supe, lo que vi y oí en la parte del caso en que tuve ocasión de participar.	 Hinaspa chay expedienteman contribucionniyllata churayta munani, niyta ima yachasqayta, ima rikusqayta hinaspa uyarisqayta chay partepi chay casopi maypichus participanaypaq oportunidadta tarirqani.
Por el momento, me contento con reunir en este volumen los articulos ya publicados.	 Kunankamaqa, kay tomopi huñuspaymi kusisqa kachkani, chay qillqasqakunaña lluqsisqaña.
Por supuesto, no he cambiado ni una sola palabra, los he dejado con sus repeticiones, con esa forma áspera y descuidada propia de las páginas escritas las más de las veces aprisa y corriendo, en momentos de pasión.	 Ciertamente, manan huk simillatapas cambiarqanichu, saqerqanin kuti-kutirisqankuwan, chay askha formawan, mana cuidadowan, típica p’anqakunapi, aswan askha kutipi usqhaylla, phawaylla, pasión nisqapi qelqasqa p’anqakunapi.
Sin embargo, he considerado necesario acompañarlos de falsos títulos y de pequeños comentarios en los que doy algunas explicaciones imprescindibles para dar cierta coherencia al conjunto, remitiendo los articulos a las circunstancias que me llevaron a escribirlos.	 Ichaqa, allinpaqmi qhawarirqani llulla titulokunawan, huch’uy rimaykunawan ima, chaypin wakin explicacionkuna esencialkunata qoni, llapanta huk coherenciata qonaypaq, chay qelqakunatan referenciani circunstanciakunaman, chaykunan pusawarqan chaykunata qelqanaypaq.
De este modo, queda establecido el orden cronológico; cada articulo ocupa su lugar en las grandes convulsiones del caso, y el conjunto, en su lógica interna, cobra coherencia, a pesar de los prolongados silencios en que me sumí.	Chay hinapin, orden cronológico nisqa churasqa kashan; sapa qillqasqaqa chay casopa hatun convulsionesninpim tiyananta hapin, llapantaqmi, lógica interna nisqapi, hukllawakun, unayña upallalla kachkaptiypas, chaymanmi chinkaykurqani.
Repito, pues, que estos artículos no son sino una contribución al expediente sobre el caso Dreyfus, algunos de los documentos de mi acción personal cuya recopilación quiero dedicar a la Historia, a la justicia de mañana.	 Hinaptinqa, yapamanta nini, kay qillqasqakunaqa manam imapaschu aswanqa Dreyfus casomanta expedienteman yanapakuymi, wakin documentokuna acción personalniymanta, chaypa compilacionnintam Historiaman dedicayta munani, paqarin punchaw justiciaman.
Emilio Zola	Emilio Zola sutiyuq runa
París, 1 de febrero de 1901	 Paris, 1 ñiqin pawqar waray killapi 1901 watapi
Monsieur ScheurerKestner	 Monsieur Scheurer Kestner sutiyuq runam
Este artículo apareció en Le Figaro el 25 de noviembre de 1897.	 Kay qillqasqaqa Le Figaro nisqapi 25 ñiqin inti raymi killapi 1897 watapi lluqsirqan.
En 1894, en el momento en que se inició el caso Dreyfus, yo estaba en Roma, y no regresé a Francia hasta el 15 de diciembre de ese año.	 1894 watapi, Dreyfus asunto qallarisqan pacha, Roma llaqtapi karqani, chay watapi 15 diciembre killakama Franciaman mana kutirqanichu.
Como es natural, apenas leía periódicos franceses.	 Arí, francés simipi periodicokunataqa pisillatan leeq kani.
Eso explica mi ignorancia y cierta indiferencia que durante mucho tiempo me inspiró este caso.	 Chayqa sut’inchawanchismi mana yachayniyoq kasqayta, huk cierta indiferenciatawan, kay casoqa unayñan inspirawarqan.
Se observará, no obstante, que, en primer lugar, el profesional, el novelista, se sintió sobre todo seducido, exaltado, por el drama.	 Ichaqa qhawarikunqa, ñawpaqtaqa, profesional, novelista, dramawan seducisqa, hatunchasqa, llapanmanta aswantaqa sientekusqanmanta.
Y que la piedad, la fe, el anhelo de verdad y de justicia, vinieron después.	 Hinaspa chay khuyapayakuy, iñiy, cheqaq kay munay, chanin kay, qhepaman hamurqan.
  El proyecto de Monsieur ScheurerKestner, al tiempo que cumplía su misión, era desaparecer.	 Monsieur Scheurer Kestnerpa proyectonqa, misionninta hunt’ashaspapas, chinkapunanmi karqan.
Había resuelto decir al Gobierno: «Esto es lo que hay.	 Payqa decidisqañan Gobiernoman ninanpaq: «Kaymi.
Tomen cartas en el asunto, atribúyanse el mérito de ser justos enmendando un error.	 Imatapas makiykiman hap’iy, mana allin kaqta allichaspa chanin kasqaykimanta yupaychay.
Todo acto de justicia conlleva al final un triunfo».	 Sapa chanin ruwaymi tukukuypiqa atipayman apawanchis.
Ciertas circunstancias, a las que no quiero referirme, hicieron que no se le escuchase.	 Wakin circunstanciakuna, chaymanta mana rimayta munani, niyta munarqa mana uyarisqa kasqanmanta.
A partir de ese momento, comenzó para él el calvario que padece desde hace semanas.	 Chay ratomantapachan semanakunaña ñak’arisqan sasachakuy qallarirqan.
Imagino que en el altivo silencio de Monsieur ScheurerKestner subyace también el deseo de confiar en que cada cual hará su examen de conciencia antes de actuar.	Yuyaykuni Monsieur Scheurer-Kestnerpa hatunchakuq ch’inlla kayninpiqa kantaqmi llapa runa manaraq ruwashaspa alma maskhayninta ruwanankupi confiayta munay.
Cuando habló de ese deber que, incluso al ver arruinadas su elevada posición, su fortuna y su felicidad, le exigia hacer resplandecer la verdad tan pronto la supo, pronunció esta admirable frase: «Si no, no hubiera podido vivir».	" Chay debermanta rimaspan, hatun posiciónnin, fortunan, kusikuyninpas waqllichisqaña kashaqtinpas, yachasqanman hina cheqaq kaqta k’ancharichinanpaq kamachirqan, chaymi kay admirable rimayta rimarirqan: “Mana chayqa, manan atiymanchu”, nispa kawsarqan""."
Pues bien, eso han de decirse todas las personas honradas que se han visto involucradas en este caso: que no podrían vivir si no hicieran justicia.	 Bueno, chaytan willananku llapa honrado runakuna kay casopi involucrasqakuna: manan kawsankumanchu mana justiciata ruwaqtinkuqa.
Y si las razones políticas provocaran un retraso de la justicia, sería un nuevo error que no haría más que entorpecer el inevitable desenlace, agravándolo aún más.	 Hinaspapas sichus razones políticas nisqakuna justiciata tardachinman chayqa, mosoq pantaymi kanman, chaymi hark’anman mana qispiy atina ruwayta, aswan mana allintaraqmi ruwanman.
La verdad está en marcha y nada la detendrá.	 Chiqapqa puriypim kachkan manataqmi imapas harkanqachu.
La cofradía	 wawqimasikuna
Las siguientes páginas vieron la luz en Le Figaro el 1 de diciembre de 1897.	 Kay qatiq p'anqakunaqa Le Figaro nisqapi 1 ñiqin disimri killapi 1897 watapi lluqsirqan.
Tenía ya entonces la intención de publicar en ese periódico una serie de artículos sobre el caso Dreyfus, toda una campaña, a medida que se desarrollaran los acontecimientos.	Chaymantañam chay periodicopi Dreyfus casomanta huk serie qillqasqakunata hurquyta munarqa, tukuy campaña, imapas pasakusqanman hina.
Durante un paseo, me encontré por casualidad con el director de ese periódico, Monsieur Fernand de Rodays.	 Purichkaspaymi chay periodicopa editornin Monsieur Fernand de Rodays sutiyuq runawan tuparurqani.
Estuvimos hablando, con cierta pasión, en plena calle, y eso me decidió de pronto a ofrecerle algunos artículos, pues advertí que comulgaba con mis ideas.	 Rimachkarqayku, huk pasiónwan, chawpi callepi, chaymi qunqayllamanta tantearurqani wakin qillqasqakunata payman ofrecenaypaq, imaraykuchus repararqanim yuyayniywan acuerdopi kasqanmanta.
Así, sin premeditación alguna, me comprometí.	 Chaynapim mana ima ñawpaqmantaraq yuyaymanaspay comprometekurqani.
Añado, por otra parte, que iba a ponerme a hablar en cualquier momento, porque me resultaba imposible callar.	 Yapaykunitaqmi ichaqa ima ratopas rimayta qallarinay karqan, mana ch’inlla kayta atisqayrayku.
Y no debe olvidarse el vigor con que Le Figaro comenzo y, sobre todo, acabó encauzando la lucha que convenía entablar.	 Hinaspapas manan qonqananchischu kallpawan Le Figaro qallarisqanmanta, llapanmanta aswantaqa, qallarisqa maqanakuyta kanalizaspa tukusqanmanta.
Todos conocemos su origen.	 Llapanchismi yachanchis maymanta hamusqanmanta.
Es de una bajeza y una necedad simplista dignas de quienes concibieron su existencia.	 Chayqa huk pisichasqa hinallataq huk simplista sonso kaymi, chaymi digno pikunachus yuyaykurqanku chayta.
Un consejo de guerra condena al capitán Dreyfus por delito de traición.	 Huk guerramanta consejo capitán Dreyfusta huchachan traición huchamanta.
A partir de ahí, éste se convierte en un traidor; ya no es un hombre, sino una abstracción que encarna la idea de la patria degollada, entregada al enemigo vencedor.	Chaypimantataq traidorman tukupun; Payqa manañan runachu, aswanpas abstracción nisqa, chaymi llaqtata wañuchisqa, atipaq awqaman apachisqa yuyayta hunt’achin.
No sólo representa la traición presente y futura, sino también la traición pasada, y le endosan la vieja derrota, porque están obsesionados con la idea de que sólo la traición pudo hacer que nos vencieran.	 Manam kunan pachallachu, hamuq pacha traicionllatachu representan, aswanqa ñawpaq traiciontapas, chaymanmi ñawpaq atipayta hich’anku, traicionlla atipawasunman karqan nispa yuyaywan obsesionasqa kasqankurayku.
Ya tenemos al hombre perverso, la figura abominable, la vergüenza del ejército, el malvado que vende a sus hermanos igual que Judas vendió a su Dios.	 Ñam kapuwanchikña millay runa, millakuypaq runa, ejercitopa pinqaynin, millay runa wawqinkunata rantikuq imaynam Judas Diosninta rantikurqa hinata.
Entonces se crea una cofradia.	 Chaymantataq huk wawqe-panantin kay kamakun.
Analicemos esta cofradía.	 Kay wawqi-paninchikta t'aqwirisunchik.
Los judíos han hecho fortuna y pagan el honor de los cómplices desde una ventanilla de pagos.	Judiokunaqa qhapaq kayninkuta ruwarqanku, hinaspan huk pagay ventanamantapacha compañeronkuq honorninta paganku.
¡Dios mío!, no sé cuánto deben de haber gastado ya.	 Diosniy, manan yachanichu hayk'atachá gastarqankuña.
Pero aunque no hayan llegado ni a diez millones, comprendo que los hayan dado.	 Ichaqa manaña chunka millónmanpas chayarqankuchu chaypas, entiendenin qosqankuta.
Ahí tenemos a ciudadanos franceses, nuestros iguales y nuestros hermanos, diariamente arrastrados por el fango a causa de este estúpido antisemitismo.	 Kaypiqa Francia llaqtayuqmi kanchik, igualninchikkuna hinaspa wawqinchikkuna, sapa punchawmi kay sonso antisemitismo nisqarayku pantamanta aysasqa.
Se les ha pretendido aplastar junto con el capitán Dreyfus, se ha intentado convertir el crimen de uno de ellos en el crimen de la raza entera.	 Capitán Dreyfuswan kuska paykunata ñut’uyta munarqanku, hukninpa huchanta tukuy irqi huchaman tukuchiyta munarqanku.
Todos son traidores, todos vendidos, todos condenados.	 Llapallankum traicionaqkuna, llapanku vendesqa, llapanku condenasqa.
¡Cómo no va a protestar con furia esa gente, cómo no va a tratar de rebelarse, de devolver golpe por golpe en esta guerra de exterminio de que son víctima!	 ¡Imaynataq kay runakunaqa mana phiñasqa protestankumanchu, imaynataq mana rebeldeyta munankumanchu, kay exterminación guerrapi kutichiyta atinkuman, chaypa víctimas kasqankupi!
Es comprensible que anhelen apasionadamente ver cómo resplandece la inocencia de su correligionario; y si creen que pueden lograr la rehabilitación de Dreyfus, ¡ah, con qué ánimo deben perseguirla!	 Entendikunmi, paykunaqa anchatan munanku religionninkupi mana huchayoq kayninta k’ancharinanta; hinaspataq yuyaykunku Dreyfuspa rehabilitación nisqaman chayayta atisqankuta chayqa, ¡ay, ima espirituwanmi chayta qatipananku!
Lo extraordinario es que toda esa gente que, según dicen, han comprado los judíos goce precisamente de una reputación de sólida integridad.	Extraordinario kaqmi, llapa kay runakuna judiokunaq rantisqankuta ninku, allin hunt’aq sonqo kasqankuraykun allin reqsisqa kanku.
Tal vez los judíos le echen coquetería a la cosa y no quieran tener más que mercancía rara pagándola a su precio.	 Ichapas judiokunaqa chay imaman coquetismota yapanku, manataqmi munankuchu mana ancha rikusqa qhatuykunamanta aswanta chaypa chaninpi paganankuta.
Pero dudo mucho que exista una ventanilla de pagos, aunque me sentiría dispuesto a disculparles si, acosados como están, se defendiesen con sus millones.	 Ichaqa anchatan iskayrayani kan huk ventana de pago, aunque sientekuyman disculpayta sichus, acosochasqa kaspankupas, millonnintin qolqenkuwan defiendekuqtinku.
En las matanzas, cada uno se defiende con lo que tiene.	 Wañuchiykunapiqa sapakamam imapas kapuqninwan defiendekun.
Y hablo de ellos con mucha serenidad, pues ni los quiero ni los odio.	 Ancha thakmi paykunamanta rimani, mana munakusqayrayku, manataq cheqnikusqayrayku.
No tengo entre ellos a ningún amigo íntimo.	 Paykuna ukhupiqa manan allin amigoypas kanchu.
Para mí son hombres, y eso basta.	 Ñoqapaqqa qharikunan kanku, chaytaqmi suficiente.
  Y espero que, desde que escribí mi primer artículo, también yo forme parte de esa camarilla.	 Hinaspa suyachkani, punta kaq qillqasqayta qillqasqaymantapacha, ñuqapas chay cliquemanta kasaq.
Todos, fatalmente, se han encontrado, brazo con brazo, en esa encrucijada de la verdad, en esa cita fatal de la justicia.	 Llapallankum, wañuypaq hina, tarikurqaku, makipura, chay chiqappa chimpanpi, chay wañuypaq nombramiento de justicia nisqapi.
Como veis, sois vosotros quienes ahora los reunís, les obligáis a cerrar filas, a trabajar como uno solo en pro de la salvación y la honestidad, mientras los cubrís de insultos, los acusáis del más perverso complot, pese a que ellos sólo aspiraban a reparar una gravísima injusticia.	 Rikusqayki hina, qanmi kunan huñunki, obliganki filakuna wisq’anankupaq, huk hina llank’anankupaq qespikuypaq hinallataq honradezpaq, hinallataq insultokunawan tapanki, aswan millay tramamanta huchachanki, chaypas paykunaqa hatun mana chanin ruwayta allichayllatan munarqanku.
  Por lo tanto, ya no es la misma Francia, si se la puede engañar hasta ese punto, soliviantaría contra un miserable que lleva tres años expiando, en atroces condiciones, un crimen que no ha cometido.	 Chayraykun manaña Francia kaqllañachu, chaykama engañasqa kanman chayqa, huk llakisqa runaq contranpin ch’aqwayta ruwanman, paymi kinsa wataña hucha pampachashan, millay condicionkunapi, mana ruwasqan huchamanta.
Si, allá, en un islote perdido, bajo un sol abrasador, hay un ser aislado de los demás hombres.	Arí, chaypi, chinkasqa islapi, ruphaq intiq uranpi, huk qharikunamanta t’aqasqa runa kashan.
No solo lo aisla el ancho mar, sino once guardianes que lo tienen encerrado día y noche formando una muralla viviente.	 Mana ancho lamar qochallachu sapaqchan, aswanpas chunka hukniyoq guardiakunan tuta p’unchay wisq’asqata waqaychanku, kawsaq perqata ruwaspa.
Han inmovilizado a once hombres para custodiar a uno solo.	 Chunka hukniyuq qarikunatam mana kuyuchirqakuchu hukllata waqaychanankupaq.
Jamás asesino alguno, jamás loco furioso alguno ha sido encerrado con tal saña.	 Mana hayk’aqpas runa wañuchiq, mana hayk’aqpas phiñasqa loco runaqa chhayna millay ruwaywan wisq’asqachu.
¡Y ese eterno silencio, esa lenta agonía, bajo la execración de todo un pueblo!	 Hinaspa chay wiñaypaq ch’in kay, chay pisi pisimanta ñak’ariy, huk entero llaqtaq k’amisqa kayninpi!
Sí, pertenezco a esa cofradía, y espero que todos los franceses decentes quieran pertenecer a ella.	 Arí, chay wawqe-panantinmanmi perteneceni, suyakunin llapa allin francés runakuna chayman perteneceyta munanankuta.
El juicio	 chay juicio nisqa
Este artículo apareció en Le Figaro el 5 de diciembre de 1897.	 Kay qillqasqaqa Le Figaro nisqapi 5 ñiqin disimri killapi 1897 watapi lluqsirqan.
