español	quechua
El general que siga mi consejo, es seguro que vencerá.	 Consejoyta kasukuq generalqa seguro gananqa.
Ese general ha de ser mantenido al mando.	 Chay generaltaqa kamachikuqmi kanan.
Aquel que ignore mi consejo, ciertamente será derrotado.	 Pikunachus mana uyarinkuchu yuyaychasqayta, chiqamanta atipasqa kanqanku.
Ese debe ser destituido.	Chaytaqa hurqunapunim.
Tras prestar atención a mi consejo y planes, el general debe crear una situación que contribuya a su cumplimiento.	 Consejoykunata, planniykunata uyarispanmi, generalqa huk situacionta paqarichinan, chaymi yanapanqa cumplikunanpaq.
Por situación quiero decir que debe tomar en consideración la situación del campo, y actuar de acuerdo con lo que le es ventajoso.	 Situacion nispaqa niyta munani, canchapi situacionta qhawarinayki, hinaspa imachus allinniykipaq kasqanman hina ruwanayki.
El arte de la guerra se basa en el engaño.	 Guerra ruway arteqa engañaypi sayasqa.
Por lo tanto, cuando es capaz de atacar, ha de aparentar incapacidad; cuando las tropas se mueven, aparentar inactividad.	 Chayrayku, atacayta atispaqa mana atiq hina rikhurinan; tropakuna kuyuptinkuqa mana llamkaqmi rikurinku.
Si está cerca del enemigo, ha de hacerle creer que está lejos; si está lejos, aparentar que se está cerca.	 Awqanwan qayllallapi kashan chayqa, karupi kashasqanpin creechinan; karu kaptinqa, hichpallapi kachkaq hina ruway.
Poner cebos para atraer al enemigo.	 Awqata aysanapaq cebota churay.
Golpear al enemigo cuando está desordenado.	 Awqata chaqrusqa kaptin maqay.
Prepararse contra él cuando está seguro en todas partes.	 Tukuy hinantinpi mana imamanta manchakuspa kashaqtinmi paypa contranpi preparakuy.
Evitarle durante un tiempo cuando es más fuerte.	 Aswan kallpasapa kasqan tiempopi ama ruwaychu.
Si tu oponente tiene un temperamento colérico, intenta irritarle.	 Contrarioyki colérico phiñasqa kaptinqa kallpachakuy phiñachiyta.
Si es arrogante, trata de fomentar su egoísmo.	 Hatunchakuq kaptinqa kallpanchakuy kikillankupaq munaq kanankupaq.
Si las tropas enemigas se hallan bien preparadas tras una reorganización, intenta desordenarlas.	Sichus awqa tropakuna allin preparasqa kashanku huk mosoqmanta organizakusqanku qhepaman chayqa, kallpachakuy ch’aqwayman wikch’uyta.
Si están unidas, siembra la disensión entre sus filas.	 Sichus hukllachasqa kanku chayqa, filanku ukhupi ch’aqwayta tarpuspa.
Ataca al enemigo cuando no está preparado, y aparece cuando no te espera.	 Awqata mana wakichisqa kachkaptin ataca, mana suyachkaptiykitaq rikurin.
Estas son las claves de la victoria para el estratega.	 Kaykunan estrategapaq atipanapaq llavekuna.
Ahora, si las estimaciones realizadas antes de la batalla indican victoria, es porque los cálculos cuidadosamente realizados muestran que tus condiciones son más favorables que las condiciones del enemigo; si indican derrota, es porque muestran que las condiciones favorables para la batalla son menores.	 Kunanqa, sichus manaraq maqanakuy kashaqtin estimaciones ruwasqakuna atipayta rikuchin chayqa, allin qhawarisqa yupaykuna rikuchisqanraykun, awqaq condicionninmantaqa aswan allin condicionniykikuna kasqanmanta; atipasqa kasqankuta qawachiptinkuqa, maqanakuypaq allin condicionkuna pisilla kasqanmanta qawachisqankuraykum.
Con una evaluación cuidadosa, uno puede vencer; sin ella, no puede.	 Allinta chaninchaspaqa atipanmanmi; mana chaywanqa manam atiwaqchu.
Muchas menos oportunidades de victoria tendrá aquel que no realiza cálculos en absoluto.	 Aswan pisi chansakuna atipanapaq kanqa huk mana yupaykunata ruwaq llapanpi.
Gracias a este método, se puede examinar la situación, y el resultado aparece claramente.	 Kay método nisqawanmi imapas pasakusqanqa qawarikunman, chaymi sutillata rikurin.
Sobre la iniciación de las acciones	 Ruwaykuna qallariymanta
Una vez comenzada la batalla, aunque estés ganando, de continuar por mucho tiempo, desanimará a tus tropas y embotará tu espada.	Maqanakuy qallariptinñam atipachkanki chaypas, llumpay unayta hinalla kaptinqa tropaykikunata hukmanyachinqa, espadaykitapas qaqchachinqa.
Si estás sitiando una ciudad, agotarás tus fuerzas.	 Sichus huk llaqtata muyuykushanki chayqa, kallpaykitan tukupunki.
Si mantienes a tu ejército durante mucho tiempo en campaña, tus suministros se agotarán.	 Unay tiempota ejercitoykita campañapi waqaychanki chayqa, imapas necesitasqaykiqa tukupunqan.
Las armas son instrumentos de mala suerte; emplearlas por mucho tiempo producirá calamidades.	 Armakunaqa mana allin suertepaqmi; unayta chaykunata utilizaspaqa desgraciakunan kanqa.
"Como se ha dicho: ""Los que a hierro matan, a hierro mueren."""	" Nisqa hina: ""Fierrowan wañuchiqkunaqa fierrowanmi wañunku""."
Cuando tus tropas están desanimadas, tu espada embotada, agotadas tus fuerzas y tus suministros son escasos, hasta los tuyos se aprovecharán de tu debilidad para sublevarse.	 Tropaykikuna hukmanyasqa kaptin, espadayki qapariptin, kallpayki pisiyaptin, imapas necesitasqaykipas pisiyaptinqa, llaqtaykipas pisi kallpa kasqaykimanta aprovechakuspam hatarinqa.
Entonces, aunque tengas consejeros sabios, al final no podrás hacer que las cosas salgan bien.	 Chaymi allin yuyayniyoq consejeroyoqña kanki chaypas, tukukuypiqa manan allintachu ruwayta atiwaqchu.
Por esta causa, he oído hablar de operaciones militares que han sido torpes y repentinas, pero nunca he visto a ningún experto en el arte de la guerra que mantuviese la campaña por mucho tiempo.	 Chay raykun uyarirqani operaciones militares nisqakuna torpe hinallataq qonqaylla kasqanmanta, ichaqa manan hayk’aqpas rikurqanichu mayqen yachaqtapas arte de guerra nisqamanta unay tiempo campañata ruwashaqta.
Nunca es beneficioso para un país dejar que una operación militar se prolongue por mucho tiempo.	Manan hayk’aqpas allinchu huk suyupaq huk operación militar unayta aysayta saqeyqa.
Como se dice comúnmente, sé rápido como el trueno que retumba antes de que hayas podido taparte los oídos, veloz como el relámpago que relumbra antes de haber podido pestañear.	 Sapa kuti nisqankuman hina, manaraq rinriykita sayachishaspa rollo hina t’oqyay hina usqhaylla ruway, manaraq ñawi ch’ipiy atishaspa llimp’i llimp’i hina usqhaylla ruway.
Por lo tanto, los que no son totalmente conscientes de la desventaja de servirse de las armas no pueden ser totalmente conscientes de las ventajas de utilizarlas.	 Chayrayku, mana allintachu yachanku armakunata apaykachaspa mana allin kasqanmanta, mana allintachu yachankuman armakunata apaykachaspa allin kasqanmanta.
Los que utilizan los medios militares con pericia no activan a sus tropas dos veces, ni proporcionan alimentos en tres ocasiones, con un mismo objetivo.	 Yachaywan medios militares nisqawan yanapachikuqkunaqa manan iskay kutitachu tropankuta activanku, nitaqmi kinsa kutitachu mikhunata qonku, huk ruwayllapaq.
Esto quiere decir que no se debe movilizar al pueblo más de una vez por campaña, y que inmediatamente después de alcanzar la victoria no se debe regresar al propio país para hacer una segunda movilización.	 Kaymi niyta munan, sapa campañapiqa manam huk kutimanta aswantachu llaqta runakunaqa movilizana, chaynallataqmi llalliyta aypasqanku qipallaqa mana kikin llaqtankuman kutinankuchu iskay kaq movilizacionta ruwanankupaq.
Al principio esto significa proporcionar alimentos (para las propias tropas), pero después se quitan los alimentos al enemigo.	 Qallariypiqa kayqa mikhunata quymi (kikin tropakunapaq), ichataq awqamanta mikhunata qichunku.
Si tomas los suministros de armas de tu propio país, pero quitas los alimentos al enemigo, puedes estar bien abastecido de armamento y de provisiones.	Sichus llaqtaykiq armakunaq suministronta hap’inki, ichaqa awqamanta mikhunata qechunki chayqa, allintan armakuna, suministrokuna ima hunt’aykuwaq.
Cuando un país se empobrece a causa de las operaciones militares, se debe al transporte de provisiones desde un lugar distante.	 Huk suyu awqaq suyu llamk'ayninwan wakchayaptinqa, karu llaqtamanta imapas apaykachanakuna apasqa kasqanraykum.
Si las transportas desde un lugar distante, el pueblo se empobrecerá.	 Karu llaqtamanta apawaqtiykiqa, llaqtachaqa wakchañam kanqa.
Los que habitan cerca de donde está el ejército pueden vender sus cosechas a precios elevados, pero se acaba de este modo el bienestar de la mayoría de la población.	 Maypichus ejercito kasqan qayllapi tiyaqkunan tarpusqankuta hatun chaninpi qhatuyta atinku, ichaqa chhaynapin aswan askha runakunaq allin kawsaynin pisiyapun.
Cuando se transportan las provisiones muy lejos, la gente se arruina a causa del alto costo.	 Mikhuykunata ancha karuman apaptinkuqa, achka qullqita qusqankuraykum runakunaqa waqllipunku.
En los mercados cercanos al ejército, los precios de las mercancías se aumentan.	 Ejercitopa hichpanpi kaq qhatukunapiqa, imakunapa chaninmi yapakun.
Por lo tanto, las largas campañas militares constituyen una lacra para el país.	 Chayraykum unayta awqaq pusaq campañakuna suyupaq muchuy hina.
Cuando se agotan los recursos, los impuestos se recaudan bajo presión.	 Recursokuna pisiyaptinqa, impuestokunatam huñunku hikutasqa.
Cuando el poder y los recursos se han agotado, se arruina el propio país.	 Atiypas, kapuqkunapas tukusqaña kaptinqa, kikin suyum waqllipun.
Se priva al pueblo de gran parte de su presupuesto, mientras que los gastos del gobierno para armamentos se elevan.	Llaqta runakunaqa askha qolqetan qechunku, gobiernoq gastontaqmi armamentokunapi yapakun.
Los habitantes constituyen la base de un país, los alimentos son la felicidad del pueblo.	 Chay llaqtapi tiyaqkunan huk suyuq basen, mikhuyqa llaqtaq kusikuyninmi.
El príncipe debe respetar este hecho y ser sobrio y austero en sus gastos públicos.	 Principeqa kayta respetanan, hinaspapas allin yuyayniyoqmi kanan, manataqmi sinchitachu gastanan gasto público nisqapi.
En consecuencia, un general inteligente lucha por desproveer al enemigo de sus alimentos.	 Chayraykun yuyaysapa generalqa kallpachakun awqanpa mikhunanta qechunanpaq.
Cada porción de alimentos tomados al enemigo equivale a veinte que te suministras a ti mismo.	 Awqamanta sapa mikhuy hap’isqaqa iskay chunkawanmi tupan, chaykunatan qan kikiyki suministranki.
Así pues, lo que arrasa al enemigo es la imprudencia, y la motivación de los tuyos en asumir los beneficios de los adversarios.	 Chay hinaqa, awqata thuñichiqmi mana yuyayniyoq kay, hinallataq awqakunaq allinninkunata hap’inaykipaq kallpachayniyki.
Cuando recompenses a tus hombres con los beneficios que ostentaban los adversarios los harás luchar por propia iniciativa, y así podrás tomar el poder y la influencia que tenía el enemigo.	 Runaykikunata contrariokunaq allinninkunawan premiaspaykiqa, paykunaq munayninkumantan maqanakunankupaq tanqanki, chhaynapin awqaq atiyninta, influenciatapas hap’iwaq.
Es por esto par lo que se dice que donde hay grandes recompensas hay hombres valientes.	 Kayraykum ninku maypichus hatun premiokuna kan chaypiqa kanmi valorniyuq runakuna.
Por consiguiente, en una batalla de carros, recompensa primero al que tome al menos diez carros.	Chayrayku, carretawan maqanakuypiqa, chunka carretallatapas ñawpaqta apakuqman premiay.
Si recompensas a todo el mundo, no habrá suficiente para todos, así pues, ofrece una recompensa a un soldado para animar a todos los demás.	 Llapa runaman premianki chayqa, manan llapa runapaqchu kanqa, chaymi huk soldadoman premiota qoy llapa runakunata kusichinaykipaq.
Cambia sus colores (de los soldados enemigos hechos prisioneros), utilízalos mezclados con los tuyos.	 Colorninkuta cambiay (awqa soldadokuna presochasqa kasqankumanta), qanpa colorniykiwan chaqrusqata utilizay.
Trata bien a los soldados y préstales atención.	 Soldadokunata allinta trataspa cuiday.
Los soldados prisioneros deben ser bien tratados, para conseguir que en el futuro luchen para ti.	 Carcelpi wisq’asqa soldadokunataqa allintan qhawarina, hamuq tiempopi qanrayku maqanakunankupaq.
A esto se llama vencer al adversario e incrementar por añadidura tus propias fuerzas.	 Kaytan sutichanku awqata atipay hinaspa kikiykiq kallpaykita yapay hinallataq.
Si utilizas al enemigo para derrotar al enemigo, serás poderoso en cualquier lugar a donde vayas.	 Awqawan awqata atipanki chayqa, maymanpas rispaykiqa atiyniyuqmi kanki.
Así pues, lo más importante en una operación militar es la victoria y no la persistencia.	 Chay hinaqa, operación militar nisqapi aswan importanteqa atipaymi, manan mana saqespa ruwaychu.
Esta última no es beneficiosa.	 Kay qhipa kaqtaq mana allinchu.
Un ejército es como el fuego: si no lo apagas, se consumirá por sí mismo.	 Ejercitoqa nina hinam, mana wañuchiptikiqa kikinmi ruparunqa.
Por lo tanto, sabemos que el que está a la cabeza del ejército está a cargo de las vidas de los habitantes y de la seguridad de la nación.	Chayraykum yachanchik, chay ejercitopa umalliqninmi chaypi yachaqkunapa kawsayninmanta hinaspa llaqtapa seguridadninmanta encargakusqanmanta.
Sobre las proposiciones de la victoria y la derrota	 Ganaymanta, atipasqamanta proposicionkunamanta
Como regla general, es mejor conservar a un enemigo intacto que destruirlo.	 Regla generalman hinaqa, aswan allinmi enemigota mana imapas pasananta waqaychay, chinkachinamantaqa.
Capturar a sus soldados para conquistarlos y dominas a sus jefes.	 Soldadonkuta hap’iy paykunata atipanankupaq, jefenkutapas kamachinankupaq.
"Un General decía: ""Practica las artes marciales, calcula la fuerza de tus adversarios, haz que pierdan su ánimo y dirección, de manera que aunque el ejército enemigo esté intacto sea inservible: esto es ganar sin violencia."	 Huk Generalmi nirqan: “Arte marcialta ruway, awqaykikunaq kallpanta yupay, espiritunkuta, direccionninta ima chinkachiy, chhaynapi awqa ejercito mana imapas pasaqtinpas mana imapaqpas valenchu: kayqa mana maqanakuywan atipaymi”, nispa.
"Si destruyes al ejército enemigo y matas a sus generales, asaltas sus defensas disparando, reúnes a una muchedumbre y usurpas un territorio, todo esto es ganar por la fuerza."""	 Awqa ejercitota thuñispa generalninkunata wañuchispa, defensakunata disparaspa atacaspa, askha runakunata huñuspa, territoriota usurpaspaqa, tukuy kaykunaqa kallpawanmi atipashanki”, nispa.
Por esto, los que ganan todas las batallas no son realmente profesionales; los que consiguen que se rindan impotentes los ejércitos ajenos sin luchar son los mejores maestros del Arte de la Guerra.	 Chay raykun llapa maqanakuykunapi atipaqkunaqa manan cheqaqtachu profesionalkuna kanku; Hukkunapa ejercitonkunata mana maqanakuspa mana atiyniyuqman tukuchiqkunam Arte de Guerra nisqapi aswan allin maestrokuna kanku.
Los guerreros superiores atacan mientras los enemigos están proyectando sus planes.	Aswan allin maqanakuqkunaqa awqakuna yuyaykusqankuta yuyaykushaqtinkun atacanku.
Luego deshacen sus alianzas.	 Chaymantataq alianzankuta chinkachinku.
"Por eso, un gran emperador decía: ""El que lucha por la victoria frente a espadas desnudas no es un buen general."""	 Chayraykun huk hatun emperador nirqan: “Pipas horqosqa espadakunawan atipanapaq maqanakuqqa manan allin generalchu”, nispa.
La peor táctica es atacar a una ciudad.	 Aswan mana allin taktikaqa huk llaqtata atacaymi.
Asediar, acorralar a una ciudad sólo se lleva a cabo como último recurso.	 Muyuy, llaqtata k’uchuman churayqa qhepa ruway hinallan ruwakun.
Emplea no menos de tres meses en preparar tus artefactos y otros tres para coordinar los recursos para tu asedio.	 Mana pisichu kimsa killa artefactoykikunata wakichinaykipaq, kimsa killatawantaq muyuriqniykipaq recursokunata kuskanchanaykipaq.
Nunca se debe atacar por cólera y con prisas.	 Manan hayk’aqpas phiñakuspa apurayllachu atacanayki.
Es aconsejable tomarse tiempo en la planificación y coordinación del plan.	 Allinmi kanman chay planpa planificacionninpi hinaspa coordinacionpi tiempota hapiyqa.
Por lo tanto, un verdadero maestro de las artes marciales vence a otras fuerzas enemigas sin batalla, conquista otras ciudades sin asediarlas y destruye a otros ejércitos sin emplear mucho tiempo.	 Chayraykum chiqap maqanakuypi yachaq runaqa huk awqa awqaqkunata mana maqanakuypi atipan, huk llaqtakunata mana muyuykuspan atipan, huk awqaqkunatataq mana ancha pachata pasaspa chinkachin.
Un maestro experto en las artes marciales deshace los planes de los enemigos, estropea sus relaciones y alianzas, le corta los suministros o bloquea su camino, venciendo mediante estas tácticas sin necesidad de luchar.	Yachaysapa artes marciales nisqapi yachaq runaqa awqakunapa plannintam chinkachin, relacionninkuta hinaspa alianzankutapas waqllichin, suministronkuta kuchun utaq ñanninkuta harkan, chay taktikakunawanmi atipan mana maqanakuspa.
Es imprescindible luchar contra todas las facciones enemigas para obtener una victoria completa, de manera que su ejército no quede acuartelado y el beneficio sea total.	 Tukuy awqa t’aqakunawan maqanakuyqa ancha allinmi hunt’asqa atipayta tarinaykipaq, chhaynapin ejercitoyki mana guarnicionasqachu kanqa, allinninpas llapanmi kanqa.
