español	quechua
Ya no bastaba tampoco la manufactura.	Chay ruwayqa manañam suficienteñachu karqa.
El vapor y la maquinaria revolucionaron entonces la producción industrial.	 Chaymantaqa vaporwan maquinariawanmi industriakuna ruwaypi huk cambiota ruwarqan.
La gran industria moderna sustituyó a la manufactura; el lugar del estamento medio industrial vinieron a ocuparlo los industriales millonarios  — jefes de verdaderos ejércitos industriales — , los burgueses modernos.	 Hatun kunan pacha industriaqa fabricacionpa rantinpim karqa; Industrial chawpi kaqpa rantintaqa industrial millonariokunam — chiqap industrial ejercitokunapa umalliqninkuna — kunan pacha burgués nisqakunam hapirqaku.
La gran industria ha creado el mercado mundial, ya preparado por el descubrimiento de América.	 Hatun industriaqa pachantinpi qhatuta paqarichirqan, América llaqtaq tarisqanwan wakichisqaña.
El mercado mundial aceleró  prodigiosamente el desarrollo del comercio, de la navegación y de los medios de transporte por tierra.	 Kay pachantinpi qhatuqa admirakuypaqmi qhatuy, puriy, allpapi apaykachana ima wiñayninta usqhaylla ruwarqan.
Este desarrollo influyó, a su vez, en el auge de la industria, y a medida que se iban extendiendo la industria, el comercio, la navegación y los ferrocarriles, desarrollábase la burguesía, multiplicando sus capitales y relegando a segundo término a todas las clases legadas por la Edad Media.	 Kay wiñariymi, industriapa hatariyninta, industria, qhatuy, buquekuna, ferrocarril nisqakuna mastarikusqanman hina, burguesia wiñarqan, capitalninta mirachispa, llapa herenciasqa clasekunata qhepaman.. Chawpi pachakama.
La burguesía moderna, como vemos, es ya de por sí fruto de un largo proceso de desarrollo, de una serie de revoluciones en el modo de producción y de cambio.	Kunan pacha burguesiaqa, rikusqanchis hina, kikinpiqa unay wiñariypa rurunmi, huk serie revolucionkunaq modo de producción y intercambio nisqapi.
Cada etapa de la evolución recorrida por la burguesía ha ido acompañada del correspondiente progreso político.	 Sapa etapa evolución nisqa burguesia purisqanqa, chayman hina progreso político nisqawanmi kuskachasqa karqan.
El gobierno del Estado moderno no es más que una junta que administra los negocios comunes de toda la clase burguesa.	 Kunan pacha Estadoq kamachikuyninqa manan imapaschu, aswanpas huk junta directivallan, llapan clase burguesaq asuntos comunes nisqakunata kamachin.
La burguesía ha desempeñado en la historia un papel altamente revolucionario.	Burguesia nisqa ancha revolucionario nisqa ruwaytan ruwarqan historiapi.
Dondequiera que ha conquistado el poder, la burguesía ha destruido las relaciones feudales, patriarcales, idílicas.	 Maypipas atiyta atiparqan, burguesiaqa feudal, patriarcal, idílico nisqa rimanakuykunatan thuñichirqan.
Las abigarradas ligaduras feudales que ataban al hombre a sus “superiores naturales” las ha desgarrado sin piedad para no dejar subsistir otro vínculo entre los hombres que el frío interés, el cruel “pago al contado”.	" Runata ""superiores naturales"" nisqakunaman wataq variegado lazo feudal nisqakunaqa mana khuyapayakuspan llik'isqa karqan, mana huk lazo qharikuna ukhupi kawsananpaq, chiri interesmanta, millay ""efectivo pagay"" nisqamanta."
Ha ahogado el sagrado éxtasis del fervor religioso, el entusiasmo caballeresco y el sentimentalismo del pequeño burgués en las aguas heladas del cálculo egoísta.	 Religioso fervor, caballeroso entusiasmo, pequeña burguesa sentimentalidad nisqa ch’uya éxtasis nisqatan egoísta cálculo nisqa chiri unukunapi unuwan chinkachirqan.
Ha hecho de la dignidad personal un simple valor de cambio.	 Dignidad personal nisqataqa huk valor de intercambio simple nisqamanmi tukuchirqan.
Ha sustituido las numerosas libertades escrituradas y adquiridas por la única y desalmada libertad de comercio.	 Askha escriturakunata, libertades adquiridas nisqakunatan sustituykurqan, chay sapaq hinallataq mana almayoq libre qhatuypa rantinpi.
En una palabra, en lugar de la explotación velada por ilusiones religiosas y políticas, ha establecido una explotación abierta, descarada, directa y brutal.	 Huk rimayllapi, explotación religiosa, política ilusioneswan velosqa kananmantaqa, kichasqa, mana p’enqay, directa, brutal explotación nisqatan sayarichin.
La burguesía ha despojado de su aureola a todas las profesiones que hasta entonces se tenían por venerables y dignas de piadoso respeto.	Burguesiaqa auranta qichurun llapa profesionkunata, chaykamaqa venerable hinaspa piadoso respetopaq hina qawasqa karqa.
Al médico, al jurisconsulto, al sacerdote, al poeta, al hombre de ciencia, los ha convertido en sus servidores asalariados.	 Doctorta, abogadota, curata, harawiqtapas, cienciamanta runatapas sueldoyuq kamachinkunamanmi tikrarun.
La burguesía ha desgarrado el velo de emotivo sentimentalismo que encubría las relaciones familiares, y las ha reducido a simples relaciones de dinero.	 Burguesiaqa ayllupi rimanakuykunata qatakuq sentimentalidad emocionalpa velontam llikirurqa, hinaspam pisiyachirqa sasan qullqiwan rimanakuyman.
La burguesía ha revelado que la brutal manifestación de fuerza en la Edad Media, tan admirada por la reacción, tenía su complemento natural en la más relajada holgazanería.	 Burguesia nisqa, Edad Media nisqapi kallpata brutal rikuchiyqa, reacción nisqawan ancha admirasqa, aswan samasqa ocio nisqapi complemento natural nisqa kasqanmanta.
Ha sido ella la primera en demostrar qué puede realizar la actividad humana; ha creado maravillas muy distintas de las pirámides de Egipto, de los acueductos romanos y de las catedrales góticas, y ha realizado campañas muy distintas de las migraciones de los pueblos y de las Cruzadas.	 Paymi ñawpaqta rikuchirqan runaq ruwaynin ima ruway atisqanmanta; chaymi Egiptopi pirámidekunamanta, romano acueductokunamanta, gótico catedralkunamantapas ancha hukniray admirakuypaq kaqkunata paqarichirqan, hinallataqmi campañakunata ruwarqan llaqtakunaq astakuyninmanta, Cruzadakunamantapas.
La burguesía no puede existir sino a condición de revolucionar incesantemente los instrumentos de producción, y con ello todas las relaciones sociales.	Burguesiaqa kanmanmi mana samaspa ruway instrumentukunata revolucionaspalla, chaywantaqmi llapan relaciones sociales nisqakunatapas.
La conservación del antiguo modo de producción era, por el contrario, la primera condición de existencia de todas las clases industriales precedentes.	 Ñawpa ruwaypa waqaychasqa kayninmi, aswanpas, llapa ñawpaq kaq clase industrialkunaq ñawpaq kaq condicionninmi karqan.
Una revolución continua en la producción, una incesante conmoción de todas las condiciones sociales, una inquietud y un movimiento constantes distinguen la época burguesa de todas las anteriores.	 Producción nisqapi sapa kuti revolución nisqa, llapa condiciones sociales nisqakunaq mana sayaq ch’aqway, sapa kuti mana samayniyoq kay, kuyuy ima, epoca burguesa nisqataqa llapa ñawpaqkunamantan t’aqanku.
Quedan rotas todas las relaciones estancadas y enmohecidas  — con su cortejo de creencias y de ideas veneradas durante siglos — ; hácense añejas las nuevas antes de llegar a osificarse.	 Llapan sayasqa, moho hina rimanakuykunan p’akisqa kashan — pachak watakuna yupaychasqa iñiykunawan, yuyaykunawan ima riqsinakusqankuwan —; mosoq kaqkunaqa manaraq tulluyachisqa kashaqtinkun machuyapunku.
Todo lo estamental y estancado de esfuma; todo lo sagrado es profanado, y los hombres, al fin, se ven forzados a considerar serenamente sus condiciones de existencia y sus relaciones recíprocas.	 Tukuy imapas claseyuq, sayasqa kaqpas chinkapunmi; tukuy imapas sagrado kaqmi qhellichasqa, runakunataqmi qhepaman obligasqa kanku thaklla qhawarinankupaq imayna kawsasqankuta, hinallataq paykunapura rimanakuyninkutapas.
Espoleada por la necesidad de dar a sus productos una salida cada vez mayor, la burguesía recorre el mundo entero.	Rurusqankuman aswan hatun lluqsiyta qunankumanta kallpanchasqa, burguesiaqa enteron pachatam purin.
Necesita anidar en todas partes, establecerse en todas partes, crear vínculos en todas partes.	 Tukuy hinantinpi q’esachakunan, tukuy hinantinpi takyakunan, tukuy hinantinpin hukllachakunan.
Mediante la explotación del mercado mundial, la burguesía ha dado un carácter cosmopolita a la producción y al consumo de todos los países.	 Kay pachantinpi qhatuta aprovechaspanmi burguesia nisqa llapa suyukunapi ruruchiyman, mikhuymanpas cosmopolita nisqa kayninta qorqan.
Con gran sentimiento de los reaccionarios, ha quitado a la industria su base nacional.	 Anchatan reaccionarios nisqakunaq sentimientonpaq, payqa industriamanta base nacionalninta qechurun.
Las antiguas industrias nacionales han sido destruidas y están destruyéndose continuamente.	 Ñawpa industrias nacionales nisqakunaqa thuñisqañam, sapa kutim chinkachisqa kachkanku.
En lugar de las antiguas necesidades, satisfechas con productos nacionales, surgen necesidades nuevas, que reclaman para su satisfacción productos de los países más apartados y de los climas más diversos.	Ñawpa necesidadkunapa rantinpi, suyu rurukunawan huntasqa, musuq necesidadkunam rikurimun, chaykunam aswan karu suyukunamanta, aswan imaymana pachakunamantapas satisfacción nisqa rurunkunata mañakunku.
En lugar del antiguo aislamiento y la autarquía de las regiones y naciones, se establece un intercambio universal, una interdependencia universal de las naciones.	 Ñawpaq sapanchasqa kay, suyukunaq autarquía nisqa kayninmantaqa, huk universal intercambio, huk universal interdependencia de naciones nisqa sayarichisqa.
Y esto se refiere tanto a la producción material, como a la intelectual.	 Hinaspa kayqa riman producción materialmanta hinallataq intelectualmanta.
La producción intelectual de una nación se convierte en patrimonio común de todas.	 Huk suyuq yuyay ruruchiyqa llapanpa comun patrimonionmanmi tukupun.
La estrechez y el exclusivismo nacionales resultan de día en día más imposibles; de las numerosas literaturas nacionales y locales se forma una literatura universal.	 Llaqta k’iski kaypas, exclusivismo nisqapas p’unchaymanta p’unchaymi aswan mana atikuq; achka literatura nacional y local nisqamantam huk literatura universal nisqa paqarin.
Merced al rápido perfeccionamiento de los instrumentos de producción y al constante progreso de los medios de comunicación, la burguesía arrastra a la corriente de la civilización a todas las naciones, hasta las más bárbaras.	 Ruwaypa instrumentokuna usqhaylla allinchakusqanrayku, hinallataq willanakuy mediokunaq sapa kuti ñawpaqman purisqanraykun burguesiaqa llapa suyukunata, aswan barbarokunatapas, civilización nisqa corrienteman aysan.
Los bajos precios de sus mercancías constituyen la artillería pesada que derrumba todas las murallas chinas y hace capitular a los bárbaros más fanáticamente hostiles a los extranjeros.	Chay qhatuyninku pisi chaninmi llasa artillería nisqa, chaymi llapa Chinaq perqankunata thuñichin, chaymi barbarokunata aswan fanaticamente awqakunata ruwan hawa llaqtayoq runakunawan capitulanankupaq.
Obliga a todas las naciones, si no quieren sucumbir, a adoptar el modo burgués de producción, las constriñe a introducir la llamada civilización, es decir, a hacerse burgueses.	 Llapan suyukunatan tanqan, mana atipayta munaspaqa, burguesa nisqa ruruchiyta hap’inankupaq, obligan civilización nisqata riqsichinankupaq, chaymi burgués kanankupaq.
En una palabra: se forja un mundo a su imagen y semejanza.	 Huk rimayllapi: huk pachaqa payman rikch’ayninpi, rikch’ayninpi ima ruwasqa kashan.
La burguesía ha sometido el campo al dominio de la ciudad.	 Burguesia nisqataqmi chakra llaqtata llaqtapa kamachikuyninman churarun.
Ha creado urbes inmensas; ha aumentado enormemente la población de las ciudades en comparación con las del campo, sustrayendo una gran parte de la población al idiotismo de la vida rural.	 Hatun llaqtakunatan kamarqan; llaqtakunapi runaqa anchatan yapakurqan campokunapi tiyaq runakunawan tupachispa, chaymi askha runakunata horqorqanku chakra kawsaypa idiocia nisqamanta.
Del mismo modo que ha subordinado el campo a la ciudad, ha subordinado los países bárbaros o semibárbaros a los países civilizados, los pueblos campesinos a los pueblos burgueses, el Oriente al Occidente.	 Imaynan campokunata llaqtaman kamachirqan, chay hinallataqmi barbaro otaq yaqa barbaro suyukunata civilizado suyukunaman, chakra llank’aq llaqtakunata burgues llaqtakunaman, Inti lloqsimuy ladota Occidenteman.
La burguesía suprime cada vez más el fraccionamiento de los medios de producción, de la propiedad y de la población.	Burguesia nisqa aswanta chinkachin ruruchinapaq kaqninkunata, kaqninkunata, llaqta runakunapa rakiyninta.
Ha aglomerado la población, centralizado los medios de producción y concentrado la propiedad en manos de unos pocos.	 Población nisqatam aglomerarqa, medios de producción nisqakunatam centralizarun hinaspa propiedad concentrarqa pisi runakunapa makinpi.
La consecuencia obligada de ello ha sido la centralización política.	 Chaypa obligasqa consecuencianqa centralización política nisqa karqan.
La burguesía, a lo largo de su dominio de clase, que cuenta apenas con un siglo de existencia, ha creado fuerzas productivas más abundantes y más grandiosas que todas las generaciones pasadas juntas.	 Burguesiaqa, tukuy clase kamachikuyninpi, pachak watallapiña kashaqtin, aswan askha, aswan hatun ruruchiq kallpakunatan paqarichirqan, llapa ñawpaq miraykunamanta huñusqamantaqa.
¿Cuál de los siglos pasados pudo sospechar siquiera que semejantes fuerzas productivas dormitasen en el seno del trabajo social?	 ¿Pitaq kay pasaq pachak watakunapi sospechanmanraq chayna ruruchiq kallpakuna llamkay socialpa sinqanpi puñusqankuta?
Hemos visto, pues, que los medios de producción y de cambio, sobre cuya base se ha formado la burguesía, fueron creados en la sociedad feudal.	 Hinaptinqa, qawarqanchikmi, chay medios de producción y intercambio nisqakuna, chaypa hawanpi burguesia nisqa paqarimusqan, sociedad feudal nisqapi kamasqa kasqanmanta.
Frenaban la producción en lugar de impulsarla.	 Paykunaqa pisiyachirqankun ruruchiyta kallpachanankumantaqa.
Transformáronse en otras tantas trabas.	 Chaykunaqa askha hark’akuykunamanmi tukupurqanku.
Era preciso romper esas trabas, y se rompieron.	 Chay hark’aykunata p’akinanmi karqan, chaymi p’akisqa karqan.
En su lugar se estableció la libre concurrencia, con una constitución social y política adecuada a ella y con la dominación económica y política de la clase burguesa.	 Chaypa rantinpim libre competencia nisqa sayarichisqa karqa, chayman hinam constitución social y política nisqa churasqa karqa, chaynallataqmi clase burguesa nisqapa dominación económica y política nisqawan.
Ante nuestros ojos se está produciendo un movimiento análogo.	 Chayman rikchakuq kuyuymi ñawinchikpa ñawpaqninpi ruwakuchkan.
Desde hace algunas décadas, las historia de la industria y del comercio no es más que la historia de la rebelión de las fuerzas productivas modernas contra las actuales relaciones de producción, contra las relaciones de propiedad que condicionan la existencia de la burguesía y su dominación.	 Kunanqa wakin chunka watakunañan industria, comercio nisqakunaq historianqa manan imapaschu, aswanpas kunan pacha ruruchiq kallpakunaq kunan pacha ruruchiypa rimanakuyninkunaq contranpi hatarisqankuq willakuyninmi, chaykunan condicionan burguesiaq kayninta, kamachikuyninpa kaynintapas.
Basta mencionar las crisis comerciales que, con su retorno periódico, plantean, en forma cada vez más amenazante, la cuestión de la existencia de toda la sociedad burguesa.	 Basta rimananchismi crisis comerciales nisqamanta, chaykunan sapa kutilla kutimusqankuwan, aswan manchachikuq hina, llapan sociedad burguesa nisqapa kasqanmanta tapukuyta hatarichin.
Durante cada crisis comercial se destruye sistemáticamente, no sólo una parte considerable de productos elaborados, sino incluso de las mismas fuerzas productivas ya creadas.	 Sapa qhatuy sasachakuypiqa manan askha ruwasqa rurukunallachu sistematicamente chinkachisqa kan, aswanpas ancha ruruchiq kallpakuna kamasqaña kaqkunapas.
Durante las crisis, una epidemia social, que en cualquier época anterior hubiera parecido absurda, se extiende sobre la sociedad: la epidemia de la superproducción.	Sasachakuykunapiqa, huk epidemia social, mayqin ñawpaq pachapas mana yuyayniyuq hina rikchakunman karqa, sociedadman mastarikun: epidemia de sobreproducción.
La sociedad se encuentra súbitamente retrotraída a un estado de barbarie momentánea: diríase que el hambre, que una guerra devastadora mundial la han privado de todos sus medios de subsistencia; la industria y el comercio parecen aniquilados.	 Sociedadqa tarikunmi qonqayllamanta kutirimusqa huk estado de barbarismo ratollaman: nisunmanmi yarqay, huk thuñichiq hatun maqanakuymi llapa kawsayninta qechurun; industriapas, comerciopas chinkachisqa hinam kachkan.
Y todo eso, ¿por qué?	 Hinaspa tukuy chaykunata, ¿imarayku?
Porque la sociedad posee demasiada civilización, demasiados medios de vida, demasiada industria, demasiado comercio.	 Imaraykuchus sociedadqa nishuta civilización nisqayoq, askha kawsayniyoq, askha industriayoq, nishuta comercioyoq kasqanrayku.
Las relaciones burguesas resultan demasiado estrechas para contener las riquezas creadas en su seno.	Burgues nisqakunaq rimanakuyninkunaqa ancha qayllallapin kashan, chaymi mana paykuna ukhupi kamasqa qhapaq kayta hap’iyta atinkuchu.
¿Cómo vence esta crisis la burguesía?	 ¿Imaynatataq burguesia kay sasachakuyta atipan?
De una parte, por la destrucción obligada de una masa de fuerzas productivas; de la otra, por la conquista de nuevos mercados y la explotación más intensa de los antiguos.	 Hukninpiqa, achka ruruchiq kallpakunata kallpawan chinkachispa; hukninpitaqmi mosoq qhatukunata atipaspa, ñawpaq qhatukunata aswan sinchita explotaspa.
¿De qué modo lo hace, pues?	 Chhaynaqa, ¿imaynatan ruwan?
Preparando crisis más extensas y más violentas y disminuyendo los medios de prevenirlas.	 Aswan hatun, aswan maqanakuy sasachakuykunapaq wakichispa, chaykunata hark’anapaq imakunata pisiyachispa.
Las armas de que se sirvió la burguesía para derribar al feudalismo se vuelven ahora contra la propia burguesía.	 Burguesia feudalismota urmachinapaq armakuna kunanqa kikin burguesiapa contranpim tikrasqa kachkan.
Pero la burguesía no ha forjado solamente las armas que deben darle muerte; ha producido también a los hombres que empuñarán esas armas: los obreros modernos, los proletarios.	 Ichaqa burguesiaqa manan wañuchinan armakunallatachu forjarqan; chay armakunata hap’iq qharikunatapas paqarichimurqanmi: kunan pacha llank’aqkunata, proletariokunata.
En la misma proporción en que se desarrolla la burguesía, es decir, el capital, desarróllase también el proletariado, la clase de los obreros modernos, que no viven sino a condición de encontrar trabajo, y lo encuentran únicamente mientras su trabajo acrecienta el capital.	Burguesia, chaymi capital, wiñasqanman hina, proletariadopas wiñan, kunan pacha llank’aqkunapa clasen, paykunaqa llank’ayta tarisqankuwanlla kawsanku, llank’ayninku capitalta yapaqtinllan tarinku.
Estos obreros, obligados a venderse al detalle, son una mercancía como cualquier otro artículo de comercio, sujeta, por tanto, a todas las vicisitudes de la competencia, a todas las fluctuaciones del mercado.	 Kay llank’aqkuna, detalladamente vendenankupaq obligasqa, huk mercancía kanku ima artículo de comercio hina, sujeto, chayrayku, llapan vicisitudes de competencia nisqaman, llapan fluctuaciones de mercado nisqaman.
El creciente empleo de las máquinas y la división del trabajo quitan al trabajo del proletariado todo carácter propio y le hacen perder con ello todo atractivo para el obrero.	 Maquinakuna astawan llamk’achisqanku, llamk’ay rakiy ima, proletariado llamk’ayninta tukuy ima caracterninta qichuchin, chaywantaq llamk’aqpaq tukuy munayninta chinkachin.
Este se convierte en un simple apéndice de la máquina, y sólo se le exigen las operaciones más sencillas, más monótonas y de más fácil aprendizaje.	 Kayqa makinapa huk sanu apéndice nisqamanmi tukun, chaymantaqa aswan sasan, aswan monotono hinaspa aswan facil yachay operacionkunallatam mañakunku.
Por tanto, lo que cuesta hoy día el obrero se reduce poco más o menos a los medios de subsistencia indispensables para vivir y para perpetuar su linaje.	 Chayraykun kunan tiempopi llank’aqpa gastasqanqa aswan pisi pisiyapun, kawsananpaq, lineamientonta wiñaypaq kawsananpaqpas.
Pero el precio de todo trabajo, como el de toda mercancía, es igual a los gastos de producción.	Ichaqa llapa llank’aypa chaninmi, llapa qhatuypa chanin hina, ruruchiypa chaninwan kaqlla.
Por consiguiente, cuanto más fastidioso resulta el trabajo, más bajan los salarios.	 Chayraykun llank’ay aswan sayk’uchikuqman tukupuqtinqa pisi qolqeta paganku.
Más aún, cuanto más se desarrollan la maquinaria y la división del trabajo, más aumenta la cantidad de trabajo, ya sea mediante la prolongación de la jornada, ya sea por el aumento del trabajo exigido en un tiempo dado, la aceleración del movimiento de las máquinas, etc.	 Hinaspapas, aswan maquinariakuna, llank’ay rakiypas wiñachisqa kaqtinqa, aswan askha llank’aymi yapakun, llank’ana p’unchay unayta ruwaspa, otaq huk tiempopi mañasqa llank’ay yapakusqanwan, usqhaylla puririynin makinakuna etc
La industria moderna ha transformado el pequeño taller del maestro patriarcal en la gran fábrica del capitalista industrial.	 Kunan pacha industriaqa patriarcal maestroq huch’uy tallernintan t’ikrarqan capitalista industrialpa hatun fabricanman.
Masas de obreros, hacinados en la fábrica, son organizados en forma militar.	 Askha llank’aqkuna, fabrica ukhupi hunt’aykusqa, militar hina organizasqa kanku.
Como soldados rasos de la industria, están colocados bajo la vigilancia de una jerarquía de oficiales y suboficiales.	 Industria chaki soldadokuna hina, churasqa kanku qhawaq ñawinwan huk jerarquía oficialkuna hinallataq mana comisionado oficialkuna.
No son solamente esclavos de la clase burguesa, del Estado burgués, sino diariamente, a todas horas, esclavos de la máquina, del capataz y, sobre todo, del burgués individual, patrón de la fábrica.	Paykunaqa manan clase burguesa nisqallachu, estado burgués nisqallachu, aswanpas sapa p’unchaymi, tukuy horapi, makinaq, capatazpa, llapanmanta aswantaqa sapan burguesaq, fabricaq jefenpa esclavon kanku.
Y este despotismo es tanto más mezquino, odioso y exasperante, cuanto mayor es la franqueza con que proclama que no tiene otro fin que el lucro.	 Hinaspa kay despotismoqa aswan huch’uylla, chiqnikuq, phiñachiq, aswan hatun franco nisqawanmi willakun mana huk tukukuyniyoq kasqanmanta, aswanpas gananciallamanta.
Cuanto menos habilidad y fuerza requiere el trabajo manual, es decir, cuanto mayor es el desarrollo de la industria moderna, mayor es la proporción en que el trabajo de los hombres es suplantado por el de las mujeres y los niños.	 Aswan pisi yachayniyuq, kallpayuq makiwan llamk’ayqa, chaymi, kunan pacha industria aswan hatun wiñariy kaptinqa, aswan achkam qarikunapa llamkaynin warmikunapa, warmakunapa llamkayninwan tikrasqa kanqa.
Por lo que respecta a la clase obrera, las diferencias de edad y sexo pierden toda significación social.	 Llank’aq runakunamanta rimaspaqa, edadwan qhari warmi kayninkumanta t’aqanakuyqa llapan significación socialta chinkachin.
No hay más que instrumentos de trabajo, cuyo coste varía según la edad y el sexo.	 Llamkanapaq instrumentukunallam kan, chaypa chaninmi edadman hina hinaspa qari warmi kayninman hina hukniray.
Una vez que el obrero ha sufrido la explotación del fabricante y ha recibido su salario en metálico, se convierte en víctima de otros elementos de la burguesía: el casero, el tendero, el prestamista, etc.	 Llank’aq runaqa fabricaqpa explotasqan qhepaman, qolqewan qolqe chaskisqan qhepamanmi, burguesia nisqapi huk elementokunaq viktiman tukupun: wasiyoq, tiendayoq, qolqe prestaq, hukkunapas.
De tal suerte, el proletariado se recluta entre todas las clases de la población.	 Chaynapim proletariado nisqataqa llapallan clase de población nisqamanta reclutanku.
El proletariado pasa por diferentes etapas de desarrollo.	 Proletariadoqa imaymana wiñariy etapakunatan pasashan.
Su lucha contra la burguesía comienza con su surgimiento.	 Burguesiawan maqanakuyninqa qallarikunmi hatariyninwan.
