español	quechua
Y mil años después volví a escalar la sagrada montaña, y volví a invocar a Dios, diciéndole:	Waranqa wata qhepamantaq yapamanta ch’uya orqoman seqarqani, hukmantataq Diosta waqyarqani:
¡Dios mío!, mi supremo anhelo y mi plenitud, soy tu ayer y eres mi mañana.	¡Diosniy!, hatun munayniypas hunt’akusqaypas, qayna p’unchayniykin kani qantaq paqarin p’unchayniy.
Soy tu raíz en la tierra y tú eres mi flor en el cielo; junto creceremos ante la faz del sol.	Kay pachapi saphiyki kani, hanaq pachapi t’ikaymi kanki; Kuska wiñarisunchikmi manaraq intipa uyanta.
Y Dios se inclinó hacia mí, y me susurró al oído dulces palabras.	Hinan Diosqa ñoqaman k’umuykuspa, ninriypi misk’i simikunata susurquwarqan.
Y como el mar, que abraza al arroyo que corre hasta él, Dios me abrazó.	Hinaspapas lamar-qocha hina, chayman phawaykachaq mayuta abrazaq hina, Diosmi abrazawarqan.
Y cuando bajé a las planicies, y a los valles vi que Dios también estaba allí.	Hinan pampakunaman, wayq'okunaman uraykuspaymi rikurqani Diospas chaypi kashaqta.
AMIGO MÍO	MASIY
Amigo mío.  yo no soy lo que parezco.	Masiy. Manam rikchakusqayman hinachu kani.
Mi aspecto exterior no es sino un traje que llevo puesto; un traje hecho cuidadosamente, que me protege de tus preguntas, y a ti, de mi	Hawa rikchayniyqa huk trajellan, chaytan churakuni; allin ruwasqa traje, chaymi tapukuynikikunamanta harkawan, qamtapas, ñuqamanta
negligencia.	negligencia nisqa.
"El ""yo"" que hay en mí, amigo mío, mora en la casa del silencio, y allí permanecerá para siempre, inadvertido, inabordable."	"Ñoqapi kaq ""Ñoqaqa"" amigoy, ch'in kay wasipi tiyan, chaypitaq wiñaypaq qhepakunqa, mana reparasqa, mana asuykuy atina."
No quisiera que creyeras en lo que digo ni que confiaras en lo que hago, pues mis palabras no son otra cosa que tus propios pensamientos, hechos sonido, y mis hechos son tus propias esperanzas en acción.	Manan munanichu rimasqaypi creenaykita nitaq ruwasqaypi confianaykitapas, rimasqayqa manan imapaschu, aswanpas yuyaykusqaykillan, allin ruwasqa, ruwasqaykunapas ruwasqaykipi suyakuyniykikunan.
"Cuando dices: ""El viento sopla hacia el oriente"", digo: ""Sí, siempre sopla hacia el oriente""; pues no quiero que sepas entonces que mi mente no mora en el viento, sino en el mar."	": ""Inti lluqsimuy ladoman wayra wayramun"" niptiykiqa: ""Arí, inti lluqsimuy ladoman wayramunpuni""; Bueno, manan munanichu chaypacha yachanaykita, yuyayniyqa manan wayrapichu tiyashan, aswanpas lamar-qochapin."
No puedes comprender mis navegantes pensamientos, ni me interesa que los comprendas.	Manan entiendewaqchu navegador yuyayniykunata, nitaqmi imananpaschu entiendesqaykipas.
Prefiero estar a solar en el mar.	Lamar quchapi intimanta llamk’aytam aswan allinta munani.
Cuando tú subes a tu Cielo yo desciendo a mi infierno.	Hanaq pachaykiman wichariptiykiqa infiernoyman uraykamuni.
"Y aún entonces me llamas a través del golfo infranqueable que nos separa: "" ¡Compañero!"	Hinaspa chaypachapas t’aqawaqninchis mana pasay atina golfo chimpapi waqyawankichis: “¡Compañero!
"¡Camarada!"""	"¡Compañero!"""
Y te contesto:	Hinaspa kutichiyki:
 ¡Compañero!	Compañero!
¡Camarada!, porque no quiero que veas mi Infierno.	 Compañero!, imaraykuchus manan munanichu Infiernoyta rikunaykita.
Las llamas te cegarían, y el humo te ahogaría.	 Nina rawray ñawsayachisunkiman, q'osñitaq asnachisunkiman.
Y me gusta mi Infierno; lo amo al grado de no dejar que lo visites.	 Hinaspa Infiernoy gustan; Payta munakuni mana watukunaykitakama.
Prefiero estar solo en mi Infierno.	 Aswan allinmi kanman sapallay Infiernoypi kay.
Tu amas la Verdad, la Belleza y lo Justo, y yo, por complacerte, digo que está bien, y simulo amar estas cosas.	 Cheqaq kayta, Sumaq kayta, Chaninchayta munakunki, ñoqataq, kusichinaypaq, allinmi nispa nini, hinaspa kaykunata munakuq hina ruwani .
Pero en el fondo de mi corazón me río de tu amor por estas entidades.	 Ichaqa sonqoy ukhupi asikuni kay entidadkunata munakusqaykimanta.
Sin embargo, no te dejo ver mi risa: prefiero reír a solas.	 Ichaqa manan saqeykichu asikuyniyta rikunaykita: aswan allinmi sapallay asikuyta.
Amigo mío, eres bueno, discreto y sensato; es más: eres perfecto.	 Amigoy, allin, discreto, yuyayniyoqmi kanki; Aswanmi: perfecto kanki.
Y yo, a mi vez, hablo contigo con sensatez y discreción, pero.  estoy loco.	 Hinaspa ñuqa, kutinpi, rimapayayki sensato hinaspa discreto, ichaqa. Loco kani.
Sólo que enmascaro mi locura.	 locurayta mascaranilla.
Prefiero estar loco, a solas.	 Aswan allinmi kanman loco kay, sapallay.
Amigo mío, tú no eres mi amigo.	 Amigoy, manan amigoychu kanki.
Pero, ¿cómo hacer que lo comprendas?	 Ichaqa imaynatataq entiendechisqayki?
Mi senda no es tu senda y, sin embargo, caminamos juntos, tomados de la mano.	 Ñanmi mana ñanniykichu, chaywanpas kuska puriyku, makipura makimanta.
EL ESPANTAPÁJAROS	 MANCHACHIQ
Debes de estar cansado de permanecer inmóvil en este solitario campo -  dije en día a un espantapájaros.	 Sayk'usqachá kashanki kay sapallan chakrapi mana kuyurispa qhepakuymanta - huk kutinmi huk manchachikuqman nirqani.
La dicha de asustar es profunda y duradera; nunca me cansa -  me dijo.	 Manchakuy kusikuyqa ukhu, wiñaypaqmi; Manam haykapipas sayk'unichu - niwarqa.
Tras un minuto de reflexión, le dije:	 Huk minuto yuyaymanaspaymi nirqani:
Es verdad; pues yo también he conocido esa dicha.	 Chiqapmi; imaraykuchus ñuqapas chay kusikuytaqa yacharqanim.
Sólo quienes están rellenos de paja pueden conocerla  - me dijo.	 Pajawan huntasqakunallam yachanmanku - niwarqa.
Entonces, me alejé del espantapájaros, sin saber si me había elogiado o minimizado.	 Chaymi, manchachikuqmanta karunchakurqani, mana yachaspay alabawasqanmanta utaq pisiyachisqanmanta.
Transcurrió un año, durante el cual el espantapájaros se convirtió en filósofo.	 Huk wata pasarqa, kachkaptin chay manchachikuqmi tukupurqan filósofoman tukurqani.
Y cuando volví a pasar junto a él, vi que dos cuervos habían anidado bajo su sombrero.	 Hinaspa hukmanta pasaspaymi rikurqani iskay cuervokuna sombreronpa uranpi quchachakusqankuta.
LAS SONÁMBULAS	 PuñuqKUNA
En mi ciudad natal vivían una mujer y sus hija, que caminaban dormidas.	 Llaqtaypi tiyasqaku huk warmi ususinwan, paykunaqa puñusqa purichkasqaku.
Una noche, mientras el silencio envolvía al mundo, la mujer y su hija caminaron dormidas hasta que se reunieron en el jardín envuelto en un velo de niebla.	 Huk tuta , upallalla kay pachata qataykuchkaptin, warmi ususinwan puñuywan puririrqanku, huk phuyu velowan qatasqa huertapi tupanankukama.
Y la madre habló primero:	 Hinaspa mamaqa ñawpaqta rimarirqa:
¡Al fin!	 Tukuyninpi!
dijo - .	 nispas nisqa - .
¡Al fin puedo decírtelo, mi enemiga!	 Tukuyninpiqa niyta atiykiman, awqay!
¡A ti, que destrozaste mi juventud, y que has vivido edificando tu vida en las ruinas de la mía!	 Qanman, wayna kayniyta chinkachiq, hinallataq kawsaq kawsayniykita ñoqaq thuñisqakunapi hatarichispa!
¡Tengo deseos de matarte!	 Wañuchiyta munayki!
Luego, la hija habló, en estos términos:	 Chaymanta, ususi rimarqan, kay simikunawan:
¡Oh mujer odiosa, egoísta .y vieja!	 Ay chiqnikuq, kikillanpaq munaq warmi . y machu!
¡Te interpones entre mi libérrimo ego y yo!	 ¡Qanqa sayanki ñoqawan libre egoywan chawpinpi!
¡Quisieras que mi vida fuera un eco de tu propia vida marchita!	 ¡Munawaqchu kawsayniy kikiykiq ch’akisqa kawsayniykiq eco kananta!
¡Desearías que estuvieras muerta!	 ¡Wañusqa kayta munanki!
En aquel instante cantó el gallo, y ambas mujeres despertaron.	 Chay ratopin gallo waqarqan, iskaynin warmikunataq rikch’arirqanku.
¿Eres tú, tesoro?	 Is chay qam, kuyasqay?
dijo la madre amablemente.	 nispas mamaqa sumaqllata nirqa.
Sí; soy yo, madre querida  - respondió la hija con la misma amabilidad.	 Arí; Ñuqa kani, kuyasqay mama - kutichisqa ususipas chayna sumaq sunquwan.
EL PERRO SABIO	 YACHAY ALLQA
Un día, un perro sabio pasó cerca de un grupo de gatos.	 Huk punchaw, huk yachaysapa allqu huk qutu misikunapa hichpanta pasarqa.
Y viendo el perro que los gatos parecían estar absortos, hablando entre sí, y que no advertían su presencia, se detuvo a escuchar lo que decían.	 Hinaspa chay allquta rikuspa chay misikuna chulluchisqa hina kasqankuta, rimanakuspa, hinaspa mana paypa kayninta reparasqankuta, sayarirqa uyarinanpaq ima nisqankuta.
Se levantó entonces, grave y circunspecto, un gran gato, observó a sus compañeros.	 Hatarirqa chaymanta, serio hinaspa circunspecto, hatun misi, compañeronkunata qawarqa.
Hermanos  - dijo - , orad; y cuando hayáis orado una y otra vez, y vuelto a orar, sin duda alguna lloverán ratones del cielo.	 Wawqikuna - nisqa -, mañakuy; hinaspa sapa kuti mañakuspayki, hinaspa yapamanta mañakuspaykiqa, mana iskayrayaspa hanaq pachamanta chupakunata paramunqa.
Al oírlo, el perro rió para sus adentros, y se alejó de los gatos, diciendo:	 Chayta uyarispan allquqa sunqullanpi asikuspa misikunamanta karunchakusqa, kaynata nispa:
¡Ciegos e insensatos felinos!	 Qam ñawsa, mana yuyayniyuq misikuna!
¿No está escrito, y no lo he sabido siempre, y mis padres antes que yo que lo que llueve cuando elevamos al Cielo súplicas y plegarias son huesos, y no ratones?	 Manachu qillqasqa, manataq sapa kutichu yacharqani, tayta mamaypas ñawpaqniypi, Hanaq pachaman mañakuykunata, mañakuykunata hoqariptinchik ima parapas tullukuna, manataq chupakunachu?
LOS DOS ERMITAÑOS	 ISKAY ERMITO
En una lejana montaña vivían dos ermitaños que rendían culto a Dios y que se amaban uno al otro.	 Karu urqupi kawsarqanku iskay ermitañokuna Diosta yupaychaspa munanakusqankuta.
Los dos ermitaños poseían una escudilla de barro que constituía su única posesión.	 Iskay ermitañokuna t’uru mankayuq karqanku, chay mankaqa paykunaq sapallan kapuqninku karqan.
Un día, un espíritu malo entró en el corazón del ermitaño más viejo, el cual fue a ver al más joven.	 Huk p’unchawmi, huk millay espiritu kuraq ermitañoq sonqonman haykurqan, sullk’ata qhawaq rirqan. 
Hace ya mucho tiempo que hemos vivido juntos  - le dijo - .	 Unayñan kuska tiyayku - payta nisqa - .
Ha llegado la hora de separarnos.	 T'aqanakuy pacha chayamun.
Por tanto, dividamos nuestras posesiones.	 Chayrayku, kapuqniykuta rakinakusun.
Al oírlo, el ermitaño más joven se entristeció.	 Kayta uyarispa sullk'a ermitaño llakisqa.
Hermano mío  - dijo - , me causa pesar que tengas que dejarme.	 Wawqey - nisqa - . , chaymi ruwawan Aunque dejar no dejar.
Pero si es necesario que te marches, que así sea.	 Ichaqa sichus necesario kanman ripunaykipaq chayqa, chhayna kachun.
Y fue por la escudilla de barro, y se la dio a su compañero, diciéndole	 Hinaspa t’uru manka maskhaq rirqan, hinaspan compañeronman qorqan, nispa
No podemos repartirla, hermano; que sea para ti.	 Mana atisunmanchu rakiy, wawqi; qampaq kachun.
No acepto tu caridad  - replicó el otro - .	 Manam chaskinichu yanapakuyniykita - kutichirqa huknin - .
No tomaré sino lo que me pertenece.	 Manam imatapas hapisaqchu aswanqa ñuqapa kaqta.
Debemos partirla.	 P'akinanchikmi.
El joven razonó:	 Chay waynaqa yuyaymanarqa:
Si rompemos la escudilla, ¿de qué nos servirá a ti o a mí?	 Si pakisun chay manka, imapaqtaq qampaq utaq ñuqapaqpas kanqa 
Si te parece, propongo que la juguemos a suerte.	 Munaspaqa, casualmente pukllananchikpaqmi proponeni.
Pero el ermitaño persistió en su empeño.	 Ichaqa ermitañoqa kallpanchakusqanpim persistirqa.
Sólo tomaré lo que en justicia me corresponde, y no confiaré la escudilla ni mis derechos a la suerte.	 Justiciapi debesqayllatam hapisaq, hinaspam hapisaq mana mankatapas nitaq derechuytapas suerteman encargakuychu.
Debe partirse la escudilla.	 Mankaqa p'akisqa kanan.
El ermitaño más joven, viendo que no salían razones, dijo:	 Sullk'a ermitañoqa, mana imaraykupas kashaqta rikuspa, nisqa:
Está bien: si tal es tu deseo, y si te niegas a aceptar la escudilla, rompámosla y repartámosla.	 Allinmi: chay munasqayki kaqtinqa, manataq chay mankata chaskiyta munaspaqa, hakusun pakispa rakiy.
Y entonces el rostro del ermitaño más viejo se descompuso de ira, y gritó:	 Hinaspa chaymanta kuraq ermitaño uyanqa phiñakuymanta pukayasqa, hinaspa qaparirqa:
¡Ah, maldito_ cobarde!	 Ah, qamqa millay_ manchali!
no te atreves a pelear, ¿eh?	 mana maqanakuyta atrevikunkichu, eh?
DEL DAR Y EL RECIBIR	 QUYPAQ CHAKIPAQ
Había una vez un hombre que poseía todo un valle lleno de agujas.	 Huk kutinmi karqan huk runa, aguja hunt’a wayq’oyoq.
Y un día, la madre de Jesús acudió a aquel hombre y le dijo:	 Hinaspa huk p’unchay, Jesuspa maman chay runaman hamuspa nirqan:
Amigo mío, la túnica de mi hijo se rasgó, y tengo que remendársela antes de que salga para el templo.	 Amiguy, wawaypa tunikanqa llik’isqañan kashan, chaymi allichanay manaraq yupaychana wasiman ripushaqtin. 
¿Quieres darme una de tus agujas?	 ¿Huknin agujaykitachu qowanki?
Pero, en vez de darle la aguja, aquel hombre pronunció un erudito discurso acerca Del dar y del recibir, para que María se lo repitiera a su Hijo antes de que éste saliera para el templo.	 Ichaqa, agujata qonamantaqa, chay runaqa erudito discursotan qorqan Qoymanta, chaskiymantawan, chhaynapi Maria manaraq yupaychana wasiman ripushaspa Churinman yapamanta rimananpaq.
LOS SIETE EGOS	 QANCHINKUNA EGOs
En la hora más silente de la noche, mientras estaba yo acostado y dormitando, mis siete egos sentáronse en rueda a conversar en susurros, en estos términos:	 Tuta aswan ch’in horapi, puñushaqtiy puñushaqtiy , qanchis egosniymi huk muyupi tiyaykurqan susurquspa rimanaypaq, kay simikunawan:
Primer Ego:  - He vivido aquí, en este loco, todos estos años, y no he hecho otra cosa que renovar sus penas de día y reavivar su tristeza de noche.	 Ñawpaq Ego: - Kaypin kawsarqani, kay locopi, tukuy kay watakuna , manataqmi imatapas ruwarqanichu, aswanpas p’unchaypi llakikuyninkuta mosoqyachispa tutapi llakikuyninkuta wakmanta rawrachiy.
No puedo soportar más mi destino, y me rebelo.	 Manañan destinoyta aguantayta atinichu, hinaspan rebeldeni.
Segundo Ego:  - Hermano, es mejor tu destino que el mío, pues me ha tocado ser el ego alegre de este loco.	 Iskay kaq Ego: - Wawqe, destinoykiqa aswan allinmi ñoqaqmantaqa, imaraykuchus I have had to be the happy ego of this loco.
Río cuando está alegre y canto sus horas de dicha, y con pies alados danzo sus más alegres pensamientos.	 Asikuni kusisqa kaptin hinaspa kusikuy horasninta takini, hinaspa raprayuq chakikunawan tusuni aswan kusisqa yuyayninkuta.
Soy yo quien se rebela contra tan fatigante existencia.	 Ñuqam kani chayna sayk'uchikuq kawsaymanta hatariq. 
Tercer Ego:  -  ¿Y de mi qué decís, el ego aguijoneado por el amor, la tea llameante de salvaje pasión y fantásticos deseos?	 Kimsa kaq Ego: - Hinaspa imatataq niwanki ñuqamanta, munakuywan picasqa ego, sallqa pasión hinaspa fantastico munaykunapa nina rawraq antorchan?
Es el ego enfermo de amor el que debe rebelarse contra este loco.	 ¿Munakuywan unquq egochu kay locomanta hatarinan.
Cuarto Ego:  - El más miserable de todos vosotros soy yo, pues sólo me tocó en suerte el odio y las ansias destructivas.	 Tawa kaq Ego: - Llapaykichismanta aswan llakikuypaqmi ñoqa, cheqnikuylla, thuñichiq munaylla llamiykusqanrayku.
Yo, el ego tormentoso, el que nació en las negras cuevas del infierno, soy el que tiene más derecho a protestar por servir a este loco.	 Ñoqa, ego wayra-parayoq, infiernoq yana machaykunapi naceq, ñoqan aswan derechoyoq kani protestanaypaq kay locota servispa.
Quinto Ego:  - No; yo soy, el ego pensante, el ego de la imaginación, el que sufre hambre y sed, el condenado a vagar sin descanso en busca de lo desconocido y de lo increado.  soy yo, y no vosotros, quien tiene más derecho a rebelarse.	 Pichqa kaq Ego: - Mana; Ñoqan kani yuyayniyoq ego, imaginacionpa ego, yarqaymanta ch’akiymanta ñak’ariq, mana samaspa mana reqsisqakunata mana kamasqakunata maskhaspa purinaypaq huchachasqa. Ñuqam, manam qamchu, aswan derechoyuqmi rebeldenaypaq.
Séptimo Ego:  -  ¡Qué extraño que todos os rebeléis contra este hombre por tener a cada uno de vosotros una misión prescrita de antemano!	 Qanchis kaq Ego: - Mayna admirakuypaqmi llapallaykichik kay runapa contranpi hatarisqaykichik sapakama huk misionta ñawpaqmantaraq kamachisqa kasqaykichikmanta!
¡Ah!	 Ah!
¡Cómo quisiera ser uno de vosotros, un ego con un propósito y un destino marcado!	 Imayna Munaymanmi huknin qankunamanta kayta, huk ego huk propósitoyuq hinaspa huk destino marcadoyuq!
Pero no; no tengo un propósito fijo: soy el ego que no hace nada; el que se sienta en el mudo y vacío espacio que no es espacio y en el tiempo que no es tiempo, mientras vosotros os afanáis recreándoos en la vida.	 Ichaqa manam; Manam huk takyasqa propósitoyuqchu kani: ñuqam kani mana imatapas ruwaq ego; chay tiyaq ch’in ch’usaq espaciopi mana espaciopi hinallataq tiempopi mana tiempopi, qantaq llank’ashankichis kawsaypi wakmanta paqarichispa.
Decidme, vecinos, ¿quién debe rebelarse: vosotros o yo?	 Niwaychis, vecinokuna, pitaq rebelanan: qankuna icha ñoqachu?
Al terminar de hablar el Séptimo Ego, los otros seis lo miraron con lástima, pero no dijeron nada más; y al hacerse la noche más profunda, uno tras otro se fueron a dormir, llenos de una nueva y feliz resignación.	 Tukuyninpi Qanchis kaq Ego rimasqa, wakin soqtataq khuyapayakuywan qhawarirqanku, ichaqa manan imatapas astawanqa nirqankuchu; tuta ukhunchakusqanman hinataq, hukmanta hukmanta puñuq rirqanku, mosoq kusisqa renunciawan hunt’asqa.
Sólo el Séptimo Ego permaneció despierto, mirando y atisbando a la Nada, que está detrás de todas las cosas.	 Qanchis kaq Egollan rikch’asqa qheparqan, mana imatapas qhawaspa, qhawaspa ima, chaymi tukuy ima qhepapi kashan.
LA GUERRA	 GUERRA
Una noche, hubo fiesta en palacio, y un hombre llegó a postrarse ante el príncipe; todos los invitados se quedaron mirando al recién llegado, y vieron que le faltaba un ojo, y que la cuenca vacía sangraba.	 Huk tuta, palaciopi huk fiesta karqan, huk runataq hamurqan kamachikuqpa ñawpaqenpi qonqorikunanpaq; llapan invitasqakuna chayraq hamuqta qhawapayarqanku, hinaspa rikurqanku huk ñawi faltashaqta, ch'usaq socketpas yawarchakushaqta.
Y el príncipe le preguntó a aquel hombre:	 Hinaspa kamachikuq chay runata tapusqa:
¿Qué te ha sucedido?	 ¿Imataq pasasunki?
¡Oh príncipe!	 Ay principe!
Y ahora, ¡oh príncipe!	 Hinaspa kunanqa, ay kamachikuq!
suplico justicia contra el tejedor.	 awaqpa contranpi justiciata mañakuni.
El príncipe mandó traer al tejedor y, al llegar éste al palacio, el soberano decretó que le vaciaran un ojo.	 Kamachiqmi awaqta pusamunankupaq kamachirqa hinaspa, palacioman chayaruptin , el soberano decreado que uno de su ojo se vací .
¡Oh príncipe!	 oh príncipe!
dijo el tejedor - , el decreto es justo.	 el tejer -, el decreto es justo.
No me quejo de que me hayan sacado un ojo.	 no estoy quejando que ponían apagado mi ojo.
Sin embargo, ¡ay de mí!, necesitaba yo los dos ojos para ver los dos lados de la tela que hago.	, alas! iskaynin ñawiwan iskaynin ladonta qhawanaypaqmi chay p'achata ruwani.
Pero tengo un vecino de oficio zapatero, que tiene los dos ojos sanos, y en su trabajo no necesita los dos ojos.	 Ichaqa huk vecinoymi kan zapato ruwaq, iskaynin qhali ñawiyoq, llank'ayninpipas manan necesitanchu iskaynin ñawinta.
El príncipe entonces, envió por el zapatero.	 Hinaqtinmi kamachikuq kacharqan zapato ruwaqta.
Y éste acudió, y le sacaron un ojo.	 Hinaspa rirqa, hinaspa huk ñawita hapirurqaku.
¡Y se hizo justicia!	 Hinaspa justicia ruwasqaña!
LA ZORRA	 ATUQ
Al amanecer, una zorra miró su sombra, y se dijo:	 Achikyamuptin, huk atuq llantunta qawarispa, sunqunpi nisqa:
Hoy almorzaré un camello.	 Kunan punchawmi almuerzopaq camellota mikusaq.
Y pasó toda la mañana buscando camellos.	 Hinaspa pasarqa chay tukuy tutamantan camellokunata maskhaspa.
Pero al mediodía volvió a mirar su sombra, y se dijo:  - Bueno.  me conformaré con un ratón.	 Ichaqa chawpi p'unchawta hukmanta llanthunta qhawarispa, nirqanku: - Allinmi. Huk sisiwan tiyaykusaq.
EL REY SABIO	 YACHAY REY
Había una vez, en la lejana ciudad de Wirani, un rey que gobernaba a sus súbditos con tanto poder como sabiduría.	 Ñawpa pacha, karu Wirani llaqtapi, huk rey kasqa, paymi kamachisqankunata kamachirqan atiywan, yachaywan ima.
Y le temían por su poder, y lo amaban por su sabiduría.	 Hinaspataq payta manchakurqanku atiyninrayku, munakurqankutaq yachayninrayku.
Había también un el corazón de esa ciudad un pozo de agua fresca y cristalina, del que bebían todos los habitantes; incluso el rey y sus cortesanos, pues era el único pozo de la ciudad.	 Chay llaqtapa sunqunpipas kasqataqmi miski, cristal hina yaku pukyu, chaymantam llapallan yachaq runakunaqa upyarqaku; reypas, cortepi kamachiqninkunapas, llaqtapi sapallan pukyu kasqanrayku.
Una noche, cuando todo estaba en calma, una bruja entró en la ciudad y vertió siete gotas de un misterioso líquido en el pozo, al tiempo que decía:	 Huk tuta, tukuy imapas thak kaptin, huk layqa llaqtaman yaykuspan, qanchis gota misterioso liquido pukyuman hich’aykusqa, nispa:
Desde este momento, quien beba de esta agua se volverá loco.	 Kay ratomantapacha , pipas kay yakuta upyaqmi locoyapunqa.
A la mañana siguiente, todos los habitantes del reino, excepto el rey y su gran chambelán, bebieron del pozo y enloquecieron, tal como había predicho la bruja.	 Paqaristinmi, llapa reinopi tiyaqkuna, reywan alto camarerontawan, pukyumanta ukyaspa locoyarqanku, imaynan layqa willasqa hina.
Y aquel día, en las callejuelas y en el mercado, la gente no hacía sino cuchichear:	 Hinaspa chay p’unchay , in callejónkunapi, qhatupipas, runakunaqa manan imatapas ruwarqankuchu aswanpas susurqurqanku:
El rey está loco.	 Reyqa loco.
Nuestro rey y su gran chambelán perdieron la razón.	 Reyninchispas hatun camareronpas razonninkuta chinkachirqanku.
No podemos permitir que nos gobierne un rey loco; debemos destronarlo.	 Manan saqesunmanchu huk loco rey kamachiwananchista; paytaqa kamachikuyninmanta qarqonanchismi.
Aquella noche, el rey ordenó que llenaran con agua del pozo una gran copa de oro.	 Chay tutan reyqa kamachirqan huk hatun qori vasota pukyumanta unuwan hunt’achinankupaq.
Y cuando se la llevaron, el soberano ávidamente bebió y pasó la copa a su gran chambelán, para que también bebiera.	 Hinaspa chayta apaqtinku, kamachikuq runaqa munapayakuspa chay copata ukyaspa hatun camareronman pasachirqan, chaymi paypas upyanman.
