español	quechua
Llegó el alba, y la doncella se rindió al Sueño, esperando hallar sueños más dulces y placenteros que los que había hallado en la vigilia.	 Achikyamusqa, sipasqa Musquyman qukurqa, rikch’asqa kachkaspa tarisqanmanta aswan misk’i, aswan sumaq musquykunata tariyta suyaspa.
COMPATRIOTAS	 COMPATRIOTAKUNA
¿Qué buscáis, Compatriotas?	 ¿Imatataq maskachkankichik, Llaqtamasikuna?
¿Deseáis acaso que construya para	 ¿Munankichu chaypaq hatarichinaypaq
Vuestros gloriosos palacios, decorados	 Sumaqchasqa palacioykikuna, sumaqchasqa
Con palabras vacías de sentido, o	 Mana imapaq valeq simikunawan, otaq
Para vuestros templos techados con sueños?	 ¿Musquykunawan qatasqa yupaychana wasiykichikpaqchu?
¿O me ordenáis que destruya aquello	 Icha, chayta chinkachinaypaqchu kamachiwanki
Que los mentirosos y tiranos han construido?	 ¿Imakunatan hatarichirqanku llullakuna, tiranokuna?
¿Debo desarraigar con mis manos	 Makiywanchu saphichanay
Aquello que los hipócritas y los malvados	 Ima iskay uyakuna, millay runakuna ima
Han implantado?	 ¿Imlantarunkuchu?
¡Decid cuál es vuestro insensato	 Mayqenchus mana yuyayniyoq kayniyki kasqanmanta decidiy
Deseo!	 Munay!
¿Qué querríais que hiciera,	 ¿Imatataq ruranayta munankiman?
Compatriotas?	 Llaqta llaqtamasikuna?
Debo ronronear como	 Ich so purr like
Un gatito para satisfaceros, o debo rugir	Huk misicha satisfacesunaykipaq, icha qaparinaymi
Como un león para complacerme?	 ¿Leon hina kusichiwananpaq?
Cantado para vosotros, pero vosotros no habéis	 Qankunapaq takirqan, ichaqa manan takirqankichu
Danzado; ante vosotros he llorado, pero	 Tususqa; ñawpaqeykipin waqarqani, ichaqa
No habéis sollozado.	 Manam waqarqankichu.
¿Debo acaso cantar	 takinachu tiyan
Y llorar al mismo tiempo?	 Hinaspa waqay chay pachallapi?
Vuestras almas sufren los tormentos	 Almaykichismi ñak’ariykunata muchun
Del hambre, y sin embargo el fruto del	 Yarqaymanta, chaywanpas rurunmanta
Conocimiento es más feraz que	 Yachayqa aswan puquyniyuqmi
Las piedras de los valles.	 Wayq’ukunapi rumikuna.
Vuestros corazones se marchitan de	 sonqoykichispas ch’akipunmi
Sed, y sin embargo las fuentes de la	 Ch’akiy, chaywanpas pukyukuna
Vida manan junto a vuestros	 Kawsayqa qanpa ladonpin purin
Hogares.	 wasikuna.
¿Por qué no bebéis?	 ¿Imanasqataq mana upyankichu?
Tiene el mar sus flujos y reflujos,	 Lamar qochaqa pisi kallpayoqmi, .
La Luna, crecientes y menguantes	 Killa, cera, pisiyachkaq
Fases, y las Épocas sus	 Fases, y los Epocas su
Inviernos y veranos, y todas las	 Inviernokuna, veranokuna, tukuy ima
Cosas varían como la sombra	 Llantuy hinam imapas hukniray
De un Dios futuro oscilando entre	 Huk hamuq Diospa chawpinpi kuyuriqmanta
La tierra y el sol, pero la Verdad no	 Pachamamapas intipas, ichaqa manan Cheqaq kaqchu
Puede cambiarse, ni tampoco disiparse;	 Chaytaqa t’ikrakunmanmi, nitaqmi ch’usaqyachisqapas kanmanchu;
¿Por qué, entonces, intentáis	 Hinaptinqa, ¿imanasqataq kallpanchakunki
Desfigurar su semblante?	 ¿Uyanta mana allintachu qhawarichin?
Os he llamado en el silencio	 Upallallam qayarqayki
De la noche para mostraros la	Tutamanta rikuchinaykipaq chay
Gloria de la luna y la dignidad	 killa gloria y dignidad
De las estrellas, pero habéis salido,	 Quyllurkunamanta, ichaqa lloqsimurqankichis,
Sobresaltados, de vuestro letargo y cogiendo	 Musphasqa, letargoykimanta hinaspa hap’isqaykimanta
Con temor vuestras espadas, habéis gritado:	 Manchakuywanmi espadaykichista qaparirqankichis.
"¿Dónde está el enemigo?_x000D_
¡A él debemos matar_x000D_
Primero!"	 Maypitaq awqa kachkan?_x000D_ ¡Ñawpaqtaqa wañuchinanchikmi_x000D_!
Al alba, cuando	 achikyaypi, maypacha
El enemigo llegó, os volví a llamar,	 Awqa chayamurqa, wakmanta waqyamurqayki, .
Pero no salisteis esta vez	 Ichaqa manan kay kutipiqa lloqsirqankichu
De vuestro letargo, porque estabais	 Letargoykimanta, kasqaykirayku
Encerrados en el miedo, luchando contra	 Manchakuypi wichqasqa, maqanakuspa
Las procesiones de espectros de	 Chay procesiones de espectros de...
Vuestros sueños.	 musquyniykikuna
"Y os dije: ""Trepemos a"	 Hinaspa nirqayki: “Huk wichayman wicharisun”, nispa
La cima de la montaña y veamos la	 Urqupa puntan hinaspa qawasun chay
"Belleza del mundo."""	" Kay pachaq sumaq kaynin""."
Y me	 Hinaspa ñuqa
"Respondisteis diciendo: ""En las profundidades"	 Qantaq kutichirqanki: “Ukhu ukhupi”, nispa
De ese valle vivieron nuestros padres,	 Taytanchikkunaqa chay wayqupim yacharqaku,
Y a su sombra vivieron, y en	 Paypa llanthunpitaq kawsarqanku, chaypitaq
Sus grutas fueron sepultados.	 Grutankuta p’amparqanku.
¿Cómo podríamos	 imaynatataq atisunman
Abandonar este lugar por otro	 Kay sitiota hukpaq saqiy
Que ellos no honraron?	 ¿Imatan mana respetarqankuchu?
"Y os dije: ""Vayamos a la"	 Hinaspa nirqayki: “Risunchis chayman”, nispa
Llanura cuya magnificencia llega hasta	 Llanura piqpa hatun kayninqa chayan chaykama
"El mar."""	 Lamar qocha.
Y tímidamente me hablasteis,	Manchakuspataq rimapayawarqanki,
"Diciendo: ""El rugido del abismo"	 Kayta nispa: “Ukhu uchku qapariynin”.
Atemorizaría nuestros espíritus, y el	 Espiritunchismanmi chayanman, hinaspan...
Terror a las profundidades consumiría	 Ukhukama manchakuyqa tukuchinmanmi
"Nuestros cuerpos."""	" Cuerponchiskuna""."
Os he amado, Compatriotas, pero	 Munakurqanim, Llaqta runakuna, ichaqa
Mi amor por vosotros es doloroso para mí	 Qankunata munakusqayqa nanaymi ñoqapaq
E inútil para vosotros; y hoy os	 Hinaspapas mana imapaq valeqmi qankunapaq; kunan p’unchaytaq qan
Odio, y el odio es un diluvio	 Cheqnikuypas, cheqnikuypas unu hunt'aymi
Que arrasa con las hojas secas	 chaymi ch’aki raphikunata thuñichin
Y las temblequeantes casas.	 Hinallataq khatatatasqa wasikunapas.
He tenido lástima de vuestra debilidad,	 Pisi kallpa kasqaykimantam khuyapayarqani,
Compatriotas, pero mi lástima sólo ha servido	 Llaqta llaqtamasiykuna, ichaqa khuyapayakuyniyqa servisqallan
Para aumentar vuestras flaquezas, exaltando	 Pisi kallpaykikunata yapanaykipaq, hatunchaspa
Y nutriendo la pereza, que	 Hinaspa qella kayta uywaspa, mayqen
Es inútil a la Vida.	 Kawsaypaq mana imapaqpas valenchu.
Y veo hoy	 hinaspa kunan punchaw rikuni
Vuestra enfermedad, a la que mi alma aborrece	 Unquyniyki, almaypa chiqnisqan
Y teme.	 Hinaspa manchakuy.
He llorado por vuestra humillación	 Humichasqa kasqaykimantam waqarqani
Y sumisión; y aunque manaron mis lágrimas	 Hinaspa kasukuy; hinaspa waqayña mayu hinaña chaypas
Cristalinas, no pudieron encrespar	 Cristal hina chuya, mana k’uyukuyta atisqachu
Las turbias aguas de vuestra debilidad;	 Pisi kallpa kasqaykipa tutayaq yaku;
Quitaron, sin embargo, el velo de mis ojos.	 Ichaqa ñawiymanta velota horqorqanku.
Mis lágrimas nunca han llegado a	 Waqayniyqa manam haykapipas chayarqachu
Vuestros petrificados corazones, pero	Rumiyasqa sonqoykichiskuna, ichaqa
Han disipado la oscuridad dentro de mí.	 Ukhuypi tutayaqtam qarqurunku.
Me burlo hoy de vuestro sufrimiento	 Kunan punchawmi ñakarisqaykimanta asikuni
Pues la risa es como el airado trueno que	 Imaraykuchus asikuyqa phiña t’oqyay hinan chay
Precede a la tempestad, y que nunca ruge	 Chayqa ñawpaqmi wayra-paramanta, chaytaqmi mana hayk’aqpas qaparinchu
Cuando la tempestad ha pasado.	 Chay wayra-para pasaruptin.
¿Qué deseáis, Compatriotas?	 ¿Imatataq munankichik llaqtamasikuna?
¿Queréis que os muestre	 Munankichu qawachinayta
El espectro de vuestro semblante sobre	 Uyaykipa espectro nisqa hawanpi
El rostro de las quietas aguas?	 ¿Ch’inlla yakukunapa uyanqa?
¡Venid,	 Hamuy,
Ahora y ved cuán horrible sois!	 Kunanqa hinaspa qawaykuy imayna manchakuypaq kasqaykita!
¡Mirad y meditad!	 ¡Qhawariy hinaspa yuyaymanay!
El miedo	 Chay manchakuy
Ha tornado vuestros cabellos grises como las	 Payqa chukchaykita yuraqman tukuchirqan chay hina
Cenizas, y la disipación ha marcado	 Ushpha, hinaspa disipación nisqa marcasqa
Vuestros ojos convirtiéndolos en	 Ñawiykikuna chaykunata tikraspa
Negros agujeros, y la cobardía	 yana uchkukuna, manchakuypas
Ha tocado vuestras mejillas que parecen	 Payqa chayman rikchakuq uyaykikunatam llachparurqa
Ahora tenebrosos despeñaderos del	 Kunanqa llakisqa qaqakuna chay
Valle, y la Muerte ha besado	 Valle, hinaspa Wañuy much’aykusqa
Vuestros labios, dejándolos amarillos	 Simiykikuna, q’illuta saqispa
¿Qué buscáis, Compatriotas?	 ¿Imatataq maskachkankichik, Llaqtamasikuna?
¿Qué pedís de la Vida a quien ya no os	 Imatataq mañakunki Kawsaymanta pimantachus manaña
Cuenta más entre sus hijos?	 ¿Aswanchu wawaykikuna ukhupi yupanki?
Vuestras almas se hielan en las	 Almaykichisqa chiripunmi chay
Garras de los sacerdotes y	 Sacerdotekunapa uñankuna hinaspa
Hechiceros, y tiemblan vuestros	Layqakuna, hinaspa qampaq
Cuerpos ante las zarpas de los	 Cuerpokuna ñawpaq uñankuna chay
Déspotas y los derramadores de	 Despotas y derrameros de
Sangre, y vuestro país se estremece	 Yawar, llaqtaykipas khatatatan
Bajo las botas en marcha del	 Chay phawaq botaspa uranpi
Enemigo conquistador; ¿qué podéis, entonces,	 Awqa atipaq; imatataq chaymantaqa atiwaq
Esperar, aunque estéis orgullosamente erguidos	 Suyay, orgulloso sayashaspapas
Ante el rostro del sol?	 Intipa uyanpi?
Vuestras espadas se	 espadaykikunam kanqa
Herrumbran en sus vainas, y están rotas	 Vainankupi oxidakunku, hinaspa p’akisqa kanku
Vuestras lanzas, y resquebrajados	 lanzaykikuna, hinaspa raqrasqa
Vuestros escudos; ¿por qué, entonces,	 escudoykikuna; imaraykutaq chaymanta
Permanecéis en el campo de batalla?	 ¿Maqanakuy pampapichu qhepakunki?
La hipocresía es vuestra religión, y la	 Iskay uya kayqa religionniyki, hinaspa
Falsedad vuestra vida, y la	 llullakuy kawsayniyki, hinaspa
Nada vuestro fin; ¿por qué vivís,	 Mana imapas tukukuyniyki; imaraykutaq kawsanki
Entonces?	 Chaynaqa?
¿No es acaso la	 Manachu chay
Muerte el único solaz	 Wañuylla consuelo
Para los miserables?	 ¿Llakisqa runakunapaqchu?
La vida es la determinación que	 Kawsayqa determinacionmi
Acompaña a la juventud, y la diligencia	 Wayna-sipas kayta compañay, hinallataq diligencia
Que sucede a la madurez, y la	 Imataq puqusqa kachkaspa pasakun, hinaspa...
Sabiduría que persigue a la senilidad; pero	 Senilidadta qatiq yachay; ichaqa
Vosotros, Compatriotas, habéis nacido viejos	 Qamkuna, Llaqta Runakuna, machuña nacerqankichik
Y débiles.	 Hinaspa pisi kallpa.
Y se marchitó vuestra piel	 qaraykitaq ch’akipurqan
Y se consumió vuestro cráneo, y luego os	Uma tulluykitaq tukusqa karqan, chaymantataq qanpas
Convertisteis en niños, que juegan	 Wawakunamanmi tikrakurqanki, pukllaqkuna
En el fango y se arrojan piedras	 T’urupi, rumikunatapas wikch’unku
Unos a otros.	 sapakama.
El conocimiento es una luz que enriquece	 Yachayqa qhapaqyachiq k’anchaymi
El calor de la vida, y todos los que la buscan	 Kawsaypa q’uñi kaynin, llapan maskhaqkunapas
Pueden ser parte de ella; pero vosotros,	 Paykunaqa chaypa partenmi kankuman; ichaqa qankuna,
Compatriotas, perseguís la oscuridad	 Llaqta runakuna, tutayaqta qatinkichis
Y evitáis la luz, esperando que el agua	 Hinaspa k’anchaymanta karunchakunki, suyaspa chay unu
Mane de las rocas, y la	 Allinmi qaqakunamanta, hinaspa chay
Miseria de vuestra nación es	 llaqtaykiq llakikuyninmi
Vuestro crimen.	 Hucha ruwasqayki.
No perdono	 Manam pampachanichu
Vuestros pecados, porque vosotros sabéis	 Huchaykikuna, yachasqaykirayku
Lo que hacéis.	 imatataq ruranki
La humanidad es un río brillante	 Runa kayqa llimp’iyuq mayu
Que canta en su cauce, llevando	 Chayqa takikunmi puñunanpi, apaspa
Los secretos de la montaña hasta	 Urqu patamanta pakasqakuna
El corazón del mar; pero vosotros,	 Lamar qochapa sunqun; ichaqa qankuna,
Compatriotas, sois turbios	 Llaqta llaqtamasikuna, llantuyniyuqmi kankichik
Pantanos infectados de insectos	 Kurukuna Infestado Pantanos
Y serpientes.	 Hinaspa mach’aqwaykunapas.
El Espíritu es una sagrada antorcha	 Espirituqa ch'uya antorcha
Azul, que quema y devora las	 Azul, chaymi ruphachin hinaspa mikhun chay
Plantas mustias, que crece en	 Ch’akisqa yurakuna, wiñaq in
La tormenta e ilumina	 Chay wayra-parawan k’anchaywan
Los rostros de las diosa'!	 ¡Diosakunapa uyanku'!
; pero	 ; ichaqa
Vosotros, Compatriotas.  vuestras almas	Qamkuna llaqtamasikuna. almaykichista
Son como cenizas que el viento	 Wayrapa uspha hinam
Dispersa en la nieve, y que	 Ritipi ch’eqesqa, chaytaq
Las tempestades esparcen para siempre	 Chay wayra-parakunaqa wiñaypaqmi mastarikurqa
Sobre los valles.	 Wayq’ukunamanta
No temáis al fantasma de la Muerte,	 Ama Wañuypa fantasman manchakuychu,
Compatriotas, pues su grandeza	 Llaqta llaqtamasikuna, hatun kayniykichisrayku
Y piedad se negarán a acercarse	 Hinaspa khuyapayakuy mana munanqakuchu asuykamuyta
A vuestra pequeñez; no os atemoricéis	 Huch’uy kayniykiman; ama manchakuychu
Ante la Daga, porque rehusará	 Puñalpa ñawpaqninpi, mana munasqanrayku
Alojarse en vuestros huecos corazones.	 Ch’usaq sonqoykichispi qhepakuychis.
Os odio, Compatriotas, porque	 Chiqnikuni, llaqtamasiykuna, imaraykuchus
Vosotros odiáis la gloria y la grandeza.	 Qankunaqa cheqnikunkichismi hatunchasqa kayta, hatun kaytapas.
Os desprecio porque vosotros os despreciáis.	 Qankuna kikiykichis pisichakusqaykichisraykun pisichaykichis.
Soy vuestro enemigo, porque os negáis	 Awqaykim kani, mana munasqaykirayku
A daros cuenta de que sois	 kasqaykita reparanaykipaq
Los enemigos de las diosas.	 Diosakunapa awqankuna.
LA ENCANTADORA HURÍ	 EL ENCANTO HOURI
¿Hacia dónde me llevan, Oh Encantadora	 Maymantaq pusawanku, ay Munay
Hurí, y cuánto más debo seguirte	 Huri, hinaspa maytaraqmi qatipanayki
Por este ríspido camino sembrado de	 Kay q’ara ñanninta ch’eqesqawan
Espinas?	 ¿Kichkakuna?
¿Por cuánto tiempo nuestras almas	 Hayka unaytaq almanchik
Ascenderán y descenderán penosamente por este sinuoso	 Kay k’ikllumanqa nanaywan wicharinqaku, uraykamunqaku ima
Sendero rocoso?	 qaqa purina ñan?
Como un niño que sigue a su madre, así	 Imaynan wawa mamanta qatikun, chay hina
Te sigo, asido a tus ropas	Qatiykim, pachaykiman hapipakuspay
Olvidando mis sueños y	 Musquyniykunata qunqaspa hinaspa
Admirando tu belleza; mis ojos,	 Sumaq kasqaykita admiraspa; ñawiykuna, .
Presa de tu hechizo, están ciegos a la	 Hechizoykiwan hap’isqa, ñawsa kanku chay
