español	quechua
¿Te lo puedes creer? Ella es todavía más vaga que yo.	 ¿Creeyta atiwaqchu? Payqa ñuqamanta aswan qillaraqmi.
¿Puede usted describir exactamente lo que pasó?	 ¿Atiwaqchu sut’ita willawaq imachus pasasqanmanta?
¿Puedes ver ese edificio grande y blanco de allí?	 ¿Qhawankichu chay hatun yuraq wasita chay chimpapi?
El queso y la mantequilla son productos lácteos.	 Quesowan mantequillawanqa lechemanta ruwasqakunam.
Los niños no siempre escuchan a sus padres.	 Wawakunaqa manan sapa kutichu tayta-mamankuta uyarinku.
Las computadoras son mejores que nosotros en el ajedrez.	 Computadorakunaqa ajedrezpi ñuqanchikmanta aswan allinmi.
Convencer a Tom de hacer lo correcto fue difícil.	 Tom-ta allin kaqta ruwananpaq convencechiyqa sasam karqa.
¿Me podría indicar cómo llegar a la estación de Osaka?	 ¿Willawankimanchu imaynatas Osaka estacionman chayana?
Croacia está en el sudeste de Europa.	 Kroasiyaqa Iwrupap uralan inti lluqsimuy ladupim kachkan.
La caspa se forma con pequeñas escamas de piel muerta.	 Caspaqa wañusqa qaramanta huch’uy k’aspikunamantan ruwasqa.
A pesar de su poca edad, hizo un buen trabajo.	Huch’uyllaraqña kashaspapas allintan llank’aran.
¿Tom te explicó lo que va a pasar?	 ¿Tom sut’incharqasunkichu imachus pasananta?
¿Te dio el médico algo para el dolor?	 ¿Doctor imatapas qusurqanki chay nanaymanta?
¿Has descubierto a qué hora empieza la reunión?	 ¿Piensarqankichu hayka horapi huñunakuy qallarinanta?
¿Perdiste el conocimiento después del accidente?	 ¿Accidente qhepatachu manaña yuyayniyoqchu karqanki?
¿Te pusieron vacunas de niño?	 ¿Warma kachkaspa vacunasqachu karqanki?
¿Viste la película de vaqueros anoche en televisión?	 ¿Qayna tutachu TVpi vaquero peliculata rikurqanki?
¿Ayer hablaste con tus nuevos compañeros de clase?	 ¿Qayna punchawchu musuq yachaqmasiykikunawan rimarqanki?
¿Entendiste lo que Tom trataba de decir?	 ¿Entienderqankichu Tompa niyta munasqanmanta?
¿No has recibido ningún regalo de tus padres?	 ¿Manachu tayta-mamaykimanta ima regalotapas chaskirqanki?
Los dinosaurios se extinguieron hace mucho tiempo.	 Unayñan dinosauriokuna chinkapun.
¿Siempre tomas café con el desayuno?	 ¿Desayunowan kuskachu kukata upyanki?
¿Siempre bebes café en el desayuno?	 ¿Sapa kutichu desayunanaykipaq kukata upyanki?
¿Tienes un número para poder contactarte?	 ¿Kanchu numeroyki rimanaykipaq?
¿Tienes planes para las vacaciones de verano?	 ¿Kanchu planniykikuna verano vacacionespaq?
¿Tiene algo bueno para la tos?	¿Kanchu imapas allin tospaq?
¿Sabes a qué hora se acuesta Tom normalmente?	 ¿Yachankichu ima horapi Tom puñuq risqanmanta?
¿Sabes cuándo consiguió Tom su licencia de conducir?	 ¿Yachankichu haykapi Tom licenciata chaskisqanmanta?
¿Sabes dónde compró Tom su computador nuevo?	 ¿Yachankichu maymantam Tom musuq computadoranta rantirurqa?
¿Sabes en qué sala será la reunión?	 ¿Yachankichu may cuartopin huñunakuy kananta?
¿Conoces la sala de la reunión?	 ¿Reqsinkichu huñunakuy wasita?
¿Sabes cuál es la sala de la reunión?	 ¿Yachankichu mayqan huñunakuna wasi kasqanmanta?
¿Le agrada la colocación de los muebles?	 ¿Qanman gustanchu mueblekuna imayna churasqa kasqan?
¿Te apetece unirte a nosotros para tomar algo después?	 ¿Munawaqchu chaymanta huk upyanapaq ñuqaykuwan kuska kayta?
¿En serio crees que hacer eso sería una mala idea?	 ¿Seriochu piensanki chayta ruway mana allin kananpaq?
¿Te acuerdas de dónde nos vimos por primera vez?	 ¿Yuyarinkichu maypi ñawpaqta riqsinakusqaykumanta?
¿Recuerdas dónde nos encontramos la primera vez?	 ¿Yuyarinkichu maypi ñawpaq kutipi tupasqaykumanta?
¿Todavía querés que te cuidemos al perro?	 ¿Munawaqchu allquta cuidanaykuta?
¿Crees que puedo usar el móvil mientras me ducho?	¿Qanpa yuyayniykipiqa duchashaspa celularta utilizayman?
¿Quieres que te ayude con tus deberes?	 ¿Munawaqchu tareaykipi yanapanayta?
¿Quieres que te ayude con tus tareas?	 ¿Munawaqchu tareaykipi yanapanayta?
¿Quieres pasar por todo este dolor de nuevo?	 ¿Hukmantachu kay tukuy nanaykunata pasayta munanki?
¿Quieres que te llevemos de vuelta a tu casa?	 ¿Munawaqchu wasiykiman kutichipunaykuta?
¿Acaso te importa lo que otra gente piense?	 ¿Qanpa interesakunchu huk runakunapa piensasqanku?
¿Ella todavía quiere participar en la fiesta?	 ¿Hinallachu munan chay fiestapi participayta?
No creas todo lo que oyes en las noticias.	 Ama noticiakunapi tukuy uyarisqaykikunataqa creeychu.
No te culpes por lo que le pasó a Tom.	 Ama huchachakuychu Tomwan imachus pasasqanmanta.
Nunca compares a tu esposa con otra mujer.	 Amapuni warmiykita huk warmiwan tupachiychu.
No dejes que este libro de claves caiga en manos enemigas.	 Ama kay llave librota awqaq makinman urmachiychu.
No me hagas sentir mal por hacer lo que hice.	 Ama llakichiwaychu chay ruwasqayta ruwasqaymanta.
No te fíes de todo lo que te digan.	 Ama tukuy nisusqaykipi confiaychu.
No pongas la cartera encima del calentador.	Ama billeteraykita churaychu calentadorpa hawanman.
No le hables al conductor mientras está conduciendo.	 Ama carrota manejashaqtinqa choferwan rimaychu.
¡No te metas en lo que no te concierne!	 ¡Ama mana llakichisusqaykimanqa chaqrukuychu!
La educación pretende desarrollar habilidades en potencia.	 Yachayqa atiyniyuq yachaykunata wiñachinapaqmi.
O te quedas aquí solo, o te vienes con nosotros.	 Icha kaypi sapallayki qhepakunki, otaq ñoqaykuwan hamunki.
Partiré mañana aún si lloviera.	 Paqarinmi paramuptinpas ripusaq.
Incluso la gente lista se despista algunas veces.	 Yachaysapa runakunapas mayninpiqa chinkapunkun.
Finalmente sus derechos tuvieron que ser reconocidos.	 Tukuyninpiqa derechonkuta riqsisqa kanan karqa.
Al final se tuvieron que reconocer sus derechos.	 Tukuyninpiqa, derechonkuta riqsikunan karqa.
Siempre que veo a Tom lleva gafas de sol.	 Sapa kuti Tomta rikuspayqa inti lenteswanmi churakun.
Todos en el edificio sintieron el terremoto.	 Chay wasipi llapallankum chay pacha kuyuytaqa sienterqaku.
Todos en el edificio sintieron el temblor.	 Chay wasipi llapallankum chay khatatata sienterqaku.
Todos pensaban que Tom era de Australia.	 Lliwmi piensarqaku Tomqa Australia nacionmanta kasqanmanta.
Todo el mundo dice que la vista desde aquí es preciosa.	 Lliwmi ninku kaymanta qawayqa sumaqmi nispa.
Todo lo que podía salir mal ha salido mal.	 Tukuy imapas mana allinman riqmi mana allintachu pasarun.
Todo lo que podría ir mal fue mal.	 Tukuy imapas mana allinman riqmi mana allintachu rirqa.
Disculpe, necesito bajar en la siguiente estación.	 Disculpaykuway, qatiqnin estacionpi uraykunaymi.
Permiso, tengo que bajarme en la siguiente parada.	 Disculpaykuway, qatiqnin paradapi uraykunaymi.
"Pocos saben qué significa la palabra ""hipster""."	" Pisillaraqmi yachanku ""hipster"" simi ima ninan kasqanmanta."
La figura siete muestra todas las partes del motor.	 Qanchis siqipiqa rikukunmi motorpa llapallan partenkuna.
Encuentra a Tom y dile que venga aquí inmediatamente.	 Tomta maskhaspa niy chaylla kayman hamunanpaq.
Cinco mil dólares es una gran suma de dinero.	 Pichqa waranqa qullqiqa achka qullqim.
Dobla la toalla y ponla en el toallero.	 Toallata doblaspa toallakuna churanaman churay.
Por unos momentos, hubo completo silencio.	 Iskay kinsa ratullapaqmi ch’inlla karqan.
Por un momento yo pensé que él se había vuelto loco.	 Huk ratullapaqmi piensarqani loco kasqanpi.
Por alguna razón está enfadada conmigo.	 Imaraykupas payqa phiñakuwashanmi.
Olvídalo. No tiene caso darle consejo.	 Qunqaychik. Payman yuyaychayqa manan imapaqpas valenchu.
Sinceramente, no estoy muy impresionado por su idea.	 Honestamente, manan anchatachu admirakuni yuyaykusqaykiwan.
De aquí en adelante debemos ir con precaución.	 Kunanmanta pachaqa allinta qhawarikuspa puririnanchik.
A partir de aquí debemos ir con precaución.	 Kaymantaqa allintam purinanchik.
Por lo que dice, no creo que debamos ir.	 Nisqaykimantaqa, manam rinanchiktachu yuyani.
Levantate ya o vas a perder el colectivo de las siete.	 Kunan hatariy mana chayqa qanchis horas autobusta faltanki.
Levántate quince minutos más temprano en la mañana.	Chunka pichqayuq minutu ñawpaqtaraq tutamanta hatariy.
Ve a traer una silla de la otra habitación, por favor.	 Riy huknin cuartomanta huk tiyanata apamuy, ama hina kaspa.
Ni pensar en salir en esta lluvia.	 Ama kay parapi lluqsiytapas yuyaykuychu.
La mitad de las bananas en la cesta estaban podridas.	 Chay canastapi kaq plátanokunapa kuskanninmi ismusqa kasqa.
Ten un poco de respeto por las opiniones de otras personas.	 Huk runakunapa yuyaykusqankuta huk chhikanta respetay.
¿Has decidido a quién vas a votar?	 ¿Decidirqankichu piman votanaykipaq?
¿Alguna vez has soñado con ser otra persona?	 ¿Hayk’aqllapas musqukurqankichu huk runa kayta?
¿Alguna vez has revuelto tu café con un tenedor?	 ¿Hayk’aqllapas kukata tenedorwan kuyurirqankichu?
¿Le has mencionado a alguien acerca de la fiesta sorpresa?	 ¿Pimanpas rimarqankichu chay sorpresa fiestamanta?
¿Has intentado hacerlo de la forma que te sugerí?	 ¿Problemarqankichu yuyaychasqayman hina ruwayta?
Él accidentalmente se golpeó en el pulgar con el martillo.	 Mana yuyaypichu hatun dedonta martillowan takaykusqa.
Él respondió que podía nadar bien.	Paytaq kutichisqa allinta nadayta atisqayta.
Se habituó a trabajar en la oficina.	 Oficinapi llamkaymanmi yachasqa karqa.
Él proclamó que había descubierto un nuevo cometa.	 Paymi willakurqa huk musuq quyllur tarirusqanmanta.
A causa de la fuerte lluvia, no pudo salir.	 Llumpay paramusqanraykum manaña lluqsiyta atirqachu.
Él recortó el anuncio del periódico.	 Chay anunciotan periodicomanta horqorqan.
Él me reveló que había estado en prisión.	 Paymi willawarqa carcelpi kasqanmanta.
Él todavía no lo sabe, pero ya está muerto.	 Manaraqmi yachanchu, ichaqa wañusqañam.
Él entró a la sala de clases con su abrigo puesto.	 Abrigonta churakuspanmi aulaman yaykururqa.
Él se relaja cuando toca la guitarra.	 Guitarrata tocaspanmi samarin.
Él se perdió mientras andaba en el bosque.	 Yunkapi purichkaspanmi chinkarurqa.
Él se perdió mientras caminaba por el bosque.	 Yunka chawpinta purichkaspanmi chinkarurqa.
Caminando por el bosque, se perdió.	Yunka ukhunta purispataq chinkapusqa.
Él le quitó el chocolate a su hermana.	 Chay chukulatataqa ñañanmantam hapirurqa.
Él tiene un buen puesto en una oficina gubernamental.	 Payqa gobiernoq oficinanpin allin llank’anayoq.
Ha estado jugando al tenis desde esta mañana.	 Kunan paqarinmantapacham tenispi pukllachkan.
Vive aquí desde que tenía 5 años.	 Payqa 5 watayuqmantapacha kaypi tiyan.
Hace mucho tiempo que él no les escribe ninguna carta.	 Unayñan mana ima cartatapas paykunaman qelqarqanchu.
Él siempre va uno o dos pasos adelante del tiempo.	 Payqa sapa kutim huk otaq iskay paso ñawpaqpi kachkan.
Él siempre está quejándose de su bajo salario.	 Payqa sapa kutim quejakuchkan pisi sueldoyuq kasqanmanta.
Él es económicamente independiente de sus padres.	 Payqa qolqemantan tayta-mamanmanta t’aqasqa kashan.
Él llega tarde a cada nueve de diez reuniones.	 Chunka huñunakuymanta sapa isqun huñunakuypim tardeyamun.
No es tan inteligente como su hermano mayor.	 Payqa manan kuraq wawqen hinachu yachaysapa.
Él no es tan inteligente como su hermano mayor.	 Payqa manan kuraq wawqen hinachu yachaysapa.
A él no le gusta el deporte. A mí tampoco.	 Payqa manan pukllayta gustanchu. Ñuqapas nitaqmi.
A él no le gusta el deporte. Y a mí tampoco.	 Payqa manan pukllayta gustanchu. Hinaspa ñuqapas nitaqmi.
Él es uno de los cantantes más famosos de Japón.	 Nihun mama llaqtapi aswan riqsisqa takiqkunamanta hukninmi.
Dejó a su familia y se fue a vivir a Tahití.	Ayllunta saqispa Tahiti llaqtapi tiyaq rirqa.
Se ausentó de la clase porque se sentía enfermo.	 Payqa onqosqa sientekusqanraykun mana clasepichu kasharqan.
Él cerró los ojos y escuchó la música.	 Ñawinta wichqaspanmi takikunata uyarirqa.
Él escuchó la música con los ojos cerrados.	 Ñawinta wisq’aspa takikunata uyariq.
Con los ojos cerrados escuchó la música.	 Ñawin wichqasqallaña takikunata uyarisqa.
Perdió los estribos y me empezó a llamar de todo.	 Manaña phiñakuspa tukuy imata waqyayta qallarirqa.
Perdió los estribos y me empezó a llamar cosas.	 Manaña phiñakuspanmi imakunatapas waqyayta qallarirqan.
Dejó claro que no le gustaba la comida.	 Payqa sut’itan willarqan chay mikhuy mana gustasqanta.
Él debe haber crecido en un buen hogar.	 Payqa allin wasipichá wiñasqa.
Abrió la ventana para que entre aire fresco.	 Ventanata kicharirqa sumaq wayrapaq.
Él tocaba la guitarra y ella tocaba el piano.	 Payqa guitarrata tocaq, paytaq pianota tocaq.
Él prometió que vendría, pero todavía no llega.	 Hamunanta prometesqa, ichaqa manaraqmi chayamunchu.
A él le encanta la cerveza y se emborracha todos los días.	 Payqa cervezata anchata munan, sapa p’unchawtaq machakun.
Él se asemeja a su padre en su manera de hablar.	 Rimayninpiqa taytanman rikchakun.
Él dijo que volvería aquí mañana.	 Paqarin kayman kutimusaq nispas nisqa.
Él dijo que el último autobús sale a las 10:50 p.m.	 Paymi nirqa qipa autobusqa 22:50 tutamanta lluqsimun
Reunió valor y se declaró a ella.	 Payqa valorninta huñuspanmi casarakunanpaq rimarirqa.
Él reunió valor y se declaró a ella.	Payqa valorninta huñuspanmi casarakunanpaq rimarirqa.
Él se le acercó sigilosamente en medio de la noche.	 Kuska tutatam pakallapi payman yaykururqa.
Habla inglés con un fuerte acento alemán.	 Payqa inglés simita riman sinchi alemán acentowan.
Él nos enseñó que Colón descubrió América.	 Paymi yachachiwarqaku Colón América llaqtata tarisqanmanta.
Pensaba que alguien había echado veneno en la sopa.	 Yuyarqanim pipas chay sopaman venenota churarusqanmanta.
Él les dijo a ellos que la pasó estupendo.	 Paykunamanmi willarqa anchata kusirikusqanmanta.
Él les dijo que se lo había pasado muy bien.	 Paykunamanmi willarqa anchata kusirikusqanmanta.
Él nos dijo que había atravesado muchas dificultades.	 Paymi willawarqaku achka sasachakuykunapi tarikusqanmanta.
Él quiere que lo ayude con un proyecto del colegio.	 Payqa munanmi escuelapi huk proyectopi yanapanayta.
Él estaba enfadado, pero me escuchó con paciencia.	 Payqa phiñasqa kasharan, ichaqa pacienciawanmi uyariran.
Fue desterrado a una isla por alta traición.	 Paytaqa hatun traicionasqanmantan huk islaman qarqorqanku.
Fue capturado por un policía encubierto.	 Paytaqa pakasqa policía hap’irqan.
Fue capturado por un policía de incógnito.	 Paytaqa pakasqa policía hap’irqan.
Él estaba ebrio y olvidó cerrar la puerta trasera.	 Machasqa kaspanmi qhepa punkuta wisq’ayta qonqapusqa.
Estaba borracho y se le olvidó cerrar la puerta de atrás.	Machasqa kaspanmi qhepa punkuta wisq’ayta qonqapusqa.
Fue eliminado antes de llegar a la final.	 Payqa manaraq finalman chayachkaspanmi chinkachisqa karqa.
Él tuvo la suerte de encontrar el libro que había perdido.	 Payqa suerteyoqmi karqan chinkasqan librota tarinanpaq.
Él esperaba con ansias la cita de esa noche.	 Payqa anchatam suyachkarqa chay tuta riqsinakunankupaq.
Él estaba sentado ahí con una pipa en la boca.	 Chaypi tiyachkasqa, siminpi tuboyuq.
Él se asustó mucho cuando vio esta gran serpiente.	 Kay hatun mach’aqwayta rikuspa anchata mancharikusqa.
Anoche él vio un partido de baloncesto por la tele.	 Qayna tutan televisionpi rikurqan baloncesto pukllayta.
Él estará furioso cuando se entere que ella mintió.	 Payqa sinchitan phiñakunqa llullakusqanmanta yachaspa.
Él tendrá su empleo de vuelta para las próximas elecciones.	 Payqa hamuq akllanakuypaqmi llamkayninta kutichipunqa.
Él es un ciudadano británico pero vive en la India.	 Payqa Inglaterra nacionmantan ichaqa India nacionpin tiyan.
Es físicamente apto, así que se va a alistar en el ejército.	 Payqa cuerponpin allin kashan, chaymi ejercitoman haykunqa.
Él es del tipo que no se preocupa de los detalles.	 Payqa chay tipo mana detallekunamanta llakikuq.
La fuerte nevazón impidió que el tren partiera.	Llumpay rit’i kasqanraykum trenqa manaña lluqsirqachu.
Su capacidad para escribir con el pie es asombrosa.	 Chakiwan qillqay atiyninqa admirakuypaqmi.
Su atractivo no es inmediatamente obvio.	 Sumaq kayninqa manan chay ratochu rikukun.
Su debut en el escenario fue en 1969.	 Ñawpaq kuti escenariopi llamk'ayninqa 1969 watapi karqan.
Su nuevo marido resultó ser una mala persona.	 Musuq qusanmi mana allin runa rikurirurqa.
Aquí está una lista de las cosas que Tom necesita comprar.	 Kaypim kachkan Tompa rantinan imakuna kasqanmanta.
Su ausencia dio pie a todo tipo de rumores.	 Mana kasqanraykum tukuy rikchaq rimaykuna rikurirurqa.
Su tía cuida de su perro durante el día.	 Tiachan p’unchawpi allqunta qhawan.
Su alardeo de ser el mejor lanzador es cierto.	 Aswan allin lanzador kasqanmanta alabakusqanqa cheqaqmi.
Su hija es capaz de recitar un montón de poemas.	 Ususiykiqa achka harawikunata rimayta atin.
Su hija, al igual que su hijo, eran famosos.	 Ususinpas churin hinam ancha riqsisqa karqaku.
Su plan es construir un puente por sobre ese río.	 Paypa yuyaykusqanqa chay mayu patapi puenteta ruwaymi.
Su comentario no tiene nada que ver con el tema.	 Comentarioykiqa manan ima ruwayniyoqpaschu chay temawanqa.
Su esposa ha empezado a trabajar por necesidad.	 Warminqa necesitasqanraykum llamkayta qallaykurqa.
La honestidad es la razón principal de su éxito.	 Honradezmi aswan allinqa allin kananpaq.
Esperemos que todo acabe bien.	 Suyasun tukuy imapas allinta tukunanta.
Esperemos que todo salga bien.	 Munaymanmi tukuy imapas allinta purinanta.
¿Cómo puedo extraer el audio de un videoclip?	¿Imaynatataq video clipmanta audiota hurquyman?
¿Cómo distinguimos lo correcto de lo incorrecto?	 ¿Imaynatan t’aqasunman allin kaqta mana allin kaqta?
¿Cómo puedes estar tan optimista con respecto al futuro?	 ¿Imaynataq hamuq tiempopi ancha allin suyakuyniyuq kawaq?
¿Cómo conseguiste una suma tan grande de dinero?	 ¿Imaynatataq chayna achka qullqita tarirqanki?
¿Cómo has aprendido a hablar francés tan bien?	 ¿Imaynatataq francés simita allinta rimayta yacharqanki?
¿Por qué siempre llegas tarde al colegio?	 ¿Imanasqataq sapa kuti escuelaman tardeta rinki?
¿Cuánto tiempo piensas quedarte aquí en Brasil?	 ¿Hayk’a tiempon kaypi Brasilpi qhepakuyta yuyaykushanki?
¿Cuántas veces crees que has comido aquí?	 ¿Hayka kutitataq kaypi mikusqaykita yuyanki?
¿Cuántas veces ha hecho usted el viaje por barco?	 ¿Hayka kutitataq botepi chay viajeta ruwarqanki?
¿Cuánto tiempo piensas quedarte en Oxford?	 ¿Hayk’a tiempotaq Oxford llaqtapi qhepakuyta yuyaykushanki?
¿Cuántos años tenías cuando falleció tu padre?	 ¿Hayka watayuqtaq taytayki wañukuptin?
Los humanos son los únicos animales que usan ropa.	 Runakunallam pachata churakuq uywakuna.
Siempre tengo que usar corbata por mi trabajo.	 Llamkayniypaqqa corbatawanmi churakunaypuni.
Siempre me pongo el casco cuando me monto en la bici.	 Bicicletapi purispayqa sapa kutim cascoyta churakuni.
Estoy deseando tener noticias tuyas.	 Suyachkani qankunamanta uyariyta.
Espero verte pronto de nuevo.	 Pisi tiempollamantan hukmanta tupanaykichista suyakushani.
No estoy acostumbrado a caminar largas distancias.	 Manam yachasqachu kani karu puriyman.
Estoy parado en el medio del patio.	 Chawpi kanchapi sayachkani.
Estoy muy feliz al oír acerca de tu compromiso.	Ancha kusisqam kachkani compromisoykimanta uyarispay.
Pedí un asiento en la zona de no fumadores.	 Mana cigarrota pitanapaq sitiopi tiyanata mañakurqani.
Le pedí que hiciera cuatro copias de la carta.	 Chay cartata tawa copiata ruwananpaqmi nirqani.
Me comí el cerdo a pesar de que estaba medio crudo.	 Chay khuchi aychataqa mikhurqani chawpi crudo kaptinpas.
Me hice doctor para poder ayudar a los demás.	 Hukkunata yanapanaypaqmi doctorman tukurqani.
He comprado una botella de cerveza en la licorería.	 Licor rantiq wasipim huk botella cervezata rantirqani.
Compré una cámara, pero la perdí al día siguiente.	 Camarata rantirqani, ichaqa paqaristinmi chinkachirqani.
Te compré esto cuando estuve en Australia.	 Kaytaqa Australiapi kachkaptiymi qampaq rantirqani.
Os compré esto cuando estuve en Australia.	 Kaytaqa Australiapi kachkaptiymi qampaq rantirqani.
Compré esta raqueta con un 20% de descuento.	 Kay raqueta rantirqani 20% descuentowan.
Compré esto cuando estaba en Estados Unidos.	 Kayta rantirqani EE.UU.-pi kachkaptiy.
Puedo ser tu mejor amiga o tu peor enemiga.	 Allin amigoyki otaq aswan millay enemigoykipas kaymanmi.
Puedo ser tu mejor amigo o tu peor enemigo.	 Allin amigoyki otaq aswan millay enemigoykipas kaymanmi.
Yo puedo hablar de todo con mi mejor amigo.	 Allin amigaywanmi tukuy imamanta rimayman.
Puedo hablar de cualquier cosa con mi mejor amigo.	Allin amistadniywanqa imamantapas rimaymanmi.
No puedo creer que te agrade ese restaurante.	 Mana creeyta atinichu chay restaurante gustasqaykita.
No puedo creer que no estés tan emocionado como yo.	 Mana creeyta atinichu mana ñuqa hina kusisqa kasqaykita.
No puedo comprarlo porque no tengo nada de dinero.	 Mana qullqiyuq kasqayrayku rantiyta atiymanchu.
Yo no sé dibujar, pero mi hermana es una gran artista.	 Manam dibuhayta yachanichu, ichaqa ñañayqa hatun artista.
No consigo averiguar cómo abrir la ventana.	 Manam yuyaymanayta atinichu imayna ventanata kichayta.
No puedo imaginarme qué está causando el problema.	 Manam yachayta atinichu ima sasachakuypa kasqanmanta.
No tengo ni idea de qué está originando el problema.	 Manam yuyayniypas kanchu ima sasachakuypa kasqanmanta.
Ya no me puedo llevar bien con los vecinos.	 Manañam vecinokunawan allinta apanakuyta atinichu.
Ahora no puedo volver a ser uno de los muchachos.	 Kunanqa manañam huknin warma kayman kutiyta atinichu.
No puedo volver a ser solo uno de los muchachos.	 Manan kutiyta atiymanchu huknin qhari wawalla kayman.
No puedo garantizar que vaya a pasar.	 Manam garantizayta atiymanchu chayna kananta.
No puedo asegurar que vaya a ocurrir.	 Manam garantizayta atiymanchu chayna kananta.
No te puedo ayudar, salvo que me digas la verdad.	 Manam yanapaykimanchu mana chiqapta willawaptiykiqa.
Felicitaciones por aprobar el examen.	 Allin hamutay examenpi pasasqaykimanta.
Me podría quedar un rato más si quieres.	 Munaspaqa aswan unaytaraqmi qhepakuyman.
Hice eso sin pedirle consejo a nadie.	 Chaytaqa ruwarqani mana pitapas consejota mañaspa.
Yo no he venido aquí a escuchar tonterías.	Manam kaymanqa hamurqanichu yanqa rimaykunata uyarinaypaq.
No he oído cuántas campanadas eran.	 Manaraqmi uyarirqanichu hayka campanakuna kasqanmanta.
No lo sabía hasta que leí el periódico.	 Periódicota leenaykamam mana yacharqanichu.
No lo supe hasta que leí el periódico.	 Periódicota leenaykamam mana yacharqanichu.
No sabía eso hasta hace poco.	 Chaytaqa manan chayllaraqchu yacharqani.
No sabía que él había decidido renunciar a su trabajo.	 Manam yacharqanichu llamkayninta saqinanpaq tantearusqanta.
No supe cómo gestionar esa situación.	 Manam yacharqanichu chay situacionta imayna allichayta.
No sabía qué hacer en esa situación.	 Chayna tarikuspaqa manam yacharqanichu imata ruwanaytapas.
No sabía que tu madre vivía contigo.	 Manam yacharqanichu mamayki qanwan tiyasqanta.
No me di cuenta que te sentías tan mal.	 Manam musyakurqanichu chayna mana allin sientekusqaykita.
Realmente no entendí lo que estaba pasando.	 Manam allintachu entienderqani ima pasakusqanmanta.
No te vi en la fiesta la otra noche.	 Qayna tuta fiestapiqa manan rikurqaykichu.
No pensé que Tom quisiera volver a verme.	 Manam piensarqanichu Tom hukmanta qawawayta munananta.
No entendí la explicación del profesor.	 Yachachiqpa sut’inchaynintaqa manan entienderqanichu.
