español	quechua
Voy a lavarme los dientes.	 Kiruyta maqchikusaq.
Voy a hacer esto yo misma.	 Ñuqa kikiymi kayta ruwasaq.
Te voy a hacer un favor.	 Ñoqaqa huk favortan ruwasqayki.
Voy a dormir un poco.	 Puñunaypaqmi risaq.
Te voy a traer tus pastillas.	Pastillaykikunata apamusqayki.
Se lo voy a dar a Tom.	 Tommanmi qusaq.
Voy a ir a buscar a Tom ahora.	 Kunanqa Tomta maskhaq risaq.
Voy a ir a hablar con Tom.	 Tomwan rimaq risaq.
Voy a ir a despertar a Tom.	 Tomta rikcharichinaypaqmi risaq.
Me voy a encontrar con Tom allá.	 Chaypin Tomwan tupasaq.
Voy a necesitar algunos datos.	 Wakin datukunata necesitasaq.
Voy a necesitar un poco de ayuda.	 Aslla yanapayta necesitasaq.
Voy a necesitarte más tarde.	 Qhepamanmi necesitasqayki.
Voy a necesitar tu ayuda.	 Yanapasqaykitam necesitasaq.
Voy a necesitar su ayuda.	 Yanapasqaykitam necesitasaq.
Voy a empezar mañana.	 Paqarinmantam qallarisaq.
Voy a comenzar mañana.	 Paqarinmantam qallarisaq.
Voy a nadar cada día.	 Sapa punchawmi nadaq rini.
Se lo voy a decir a todos.	 Llapa runamanmi willasaq.
Voy a decir la verdad.	 Cheqaqtapunin rimasaq.
Voy al restaurante.	 Restaurantemanmi rini.
Voy a usar tu teléfono.	 Telefonoykita servichikusaq.
Voy a esperar hasta las dos y media.	 Iskay hora kuskankama suyasaq.
Estoy feliz de que Tom esté feliz.	 Kusikuni Tom kusisqa kasqanmanta.
Estoy enamorado de la esposa de Tom.	 Tompa warminwanmi kuyanakuchkani.
Me interesan los computadores.	 Computadorakunapim interesakuni.
Solo estoy un poco sorprendida.	 Aslla admirasqallañam kachkani.
Tan sólo me quedaré en casa.	 Wasillapim qipasaq.
Sólo estoy mirando, gracias.	 Qhawashani, gracias.
Solo estoy tratando de encontrar a Tom.	 Tomta maskhaspallan kallpachakushani.
Solo estoy esperando una llamada.	 Llamadallatam suyachkani.
Estoy buscando otro trabajo.	 Huk llamkayta maskachkani.
Estoy armando un avión de papel.	 Papel avionta ruwachkani.
Me encontraré con Tom el lunes próximo.	 Hamuq lunes punchawmi Tomwan tupasaq.
Soy más guapa que tú.	 Qanmanta aswan sumaqmi kani.
Soy más guapa que usted.	 Qanmanta aswan sumaqmi kani.
Soy más guapa que vosotras.	 Qanmanta aswan sumaqmi kani.
Soy más guapa que ustedes.	 Qanmanta aswan sumaqmi kani.
Me muevo tan rápido como puedo.	 Atisqayman hinam utqaylla kuyuni.
Soy mucho mayor que tú.	 Qanmanta aswan kurakraqmi kani.
Nunca comeré acá otra vez.	 Manañam kaypi mikusaqñachu.
No soy un esclavo del hábito.	 Manam costumbrepa esclavochu kani.
No puedo comprarme una casa.	 Manam wasi rantiyta atinichu.
No me puedo comprar una casa.	 Manam wasi rantiyta atinichu.
No me dan miedo los rayos.	 Manam llipyata manchakunichu.
No tengo permiso para decirte.	 Manam permisoyuqchu kani willanaypaq.
No soy tan charlatán como tú.	 Manam qam hinachu rimaq kani.
No soy tan parlanchín como tú.	 Manam qam hinachu rimaq kani.
No soy tan charlatana como tú.	 Manam qam hinachu rimaq kani.
No soy tan parlanchina como tú.	 Manam qam hinachu rimaq kani.
No soy tan hablador como tú.	 Manam qam hinachu rimaq kani.
No soy tan habladora como tú.	 Manam qam hinachu rimaq kani.
No me avergüenzo de nada.	 Manam imamantapas pinqanichu.
No me avergüenzo de lo que soy.	 Pi kasqaymantaqa manam p'enqakunichu.
No me pagan por esto.	 Kaymantaqa manam pagawankuchu.
Aún no he terminado de leerlo.	 Manaraqmi ñawinchayta tukuniraqchu.
No voy a decir nombres.	 Manam sutikunataqa rimasaqchu.
Hoy no voy a trabajar.	 Kunan punchawqa manam llamkasaqchu.
No voy a tu casa.	 Manam wasiykiman risaqchu.
Ya no estoy de humor.	 Manañam sunquypichu kachkani.
No estoy orgullosa de lo que hice.	 Manam orgullosochu kani ruwasqaymanta.
No me enorgullezco de lo que hice.	 Manam orgullosochu kani ruwasqaymanta.
No soy esa clase de persona.	 Manam chayna runachu kani.
No estoy preocupado por el dinero.	 Manam qullqimanta llakikunichu.
Por el momento estoy en el campus.	 Kunan pachaqa campuspim kachkani.
Soy apasionado por mi trabajo.	 Llamkayniymantam anchata kuyani.
Estoy jugando con mis amigos.	 Amistadniykunawan pukllachkani.
Estoy muy interesado en eso.	 Chaytaqa anchatam interesakuni.
Estoy orgulloso de ser médico.	 Orgulloso kani doctor kasqaymanta.
Estoy listo para la aventura.	 Aventurapaqmi listoña kachkani.
Voy con retraso sobre lo previsto.	 Ñuqaqa qhipamanmi kachkani.
Voy un poco tarde a la escuela.	 Yachay wasimanqa as tardeñam kachkani.
Mi paciencia se está agotando.	 Pacienciaymi tukukapuchkan.
La veré esta tarde.	 Kunan tarde payta rikusaq.
Lamento lo que hice.	 Pampachaykuway ima ruwasqaymanta.
Lamento decepcionarte.	 Pampachaykuway hukmanyachisqaykimanta.
Siento que nos dejes.	 Pampachaykuway saqiwasqaykichikmanta.
Lo siento, estaba distraído.	 Pampachaykuway, distraesqa karqani.
Estoy empezando a ponerme celoso.	 Envidiakuyta qallaykuchkani.
Todavía estoy buscando trabajo.	 Kunankamapas llamkayta maskachkani.
Todavía estoy pensándomelo.	 Kunankamapas chaypim yuyaymanachkani.
Se supone que debo hablar con Tom.	 Tomwanmi rimanay.
Estoy segura de que fue un accidente.	 Seguro kani accidente kasqanmanta.
Confío en que acabe pronto.	 Suyachkani chaylla tukunanta.
Estoy seguro de que triunfará.	 Seguro kani allinta ruwananmanta.
Estoy seguro de que ella tiene razón.	 Seguro kani allinta rimasqanmanta.
Estoy segura de que ella tiene razón.	 Seguro kani allinta rimasqanmanta.
Estoy paseando por un parque.	 Huk parqueta purichkani.
Estoy dando un paseo en un parque.	 Huk parquepi purichkani.
Hablo de mi amigo.	 Amigoymanta rimachkani.
Soy el líder de este equipo.	 Ñuqam kay equipopa umalliqninqa kani.
Yo soy el que recibió la paliza.	 Ñuqam chay maqayta hapiq kani.
Estoy harto de todo este ruido.	 Tukuy kay qapariywan unquchkani.
Me estoy esforzando todo lo que puedo.	 Tukuy atisqaytan kallpachakushani.
Estoy bajo un montón de presión.	 Ancha ñit'isqam kachkani.
Estoy muy orgulloso de mi padre.	 Taytaymanta anchata orgulloso kani.
Lo siento mucho, pero no puedo.	 Pampachaykuway ichaqa manan atiymanchu.
Espero respuesta de usted.	 Suyachkani kutichisqaykita.
Estoy esperando su respuesta.	 Kutichinaykitam suyachkani.
Espero tu respuesta.	 Kutichisqaykita suyachkani.
Espero su respuesta.	 Suyachkani kutichinaykita.
Estoy trabajando en otro caso.	 Huk casopim llamkachkani.
Estoy preocupada por todos.	Llapa runamanta llakisqa kachkani.
Ya he leído ese libro.	 Ñam chay qillqata ñawincharuniña.
Yo ya he leído este libro.	 Ñam kay qillqata ñawincharuniña.
Ya me he leído este libro.	 Ñam kay qillqata ñawincharuniña.
Me han pedido que te ayude.	 Paykunaqa yanapanaypaqmi mañakuwarqaku.
He estado en esto desde hace horas.	 Kaypiqa achka horakunañam kachkani.
He estado leyendo este libro.	 Kay qillqata ñawinchaspaymi kachkani.
Me lo he estado pensando.	 Chaypim yuyaymanarqani.
He estado esperando por horas.	 Huk horakunañam suyachkani.
He comprado una taza de café.	 Huk kukata rantirqani.
Me agarré un resfrío terrible.	 Manchay chiriwanmi hap’ichikurqani.
He escalado el monte Fuji dos veces.	 Iskay kutitam Fuji urquman seqarqani.
He entendido el rompecabezas.	 Chay puzzle nisqataqa entienderuniñam.
He terminado mi tarea.	 Tareaykunatam tukuruniña.
He olvidado tu dirección.	 Direccionnikita qonqaruniñam.
He olvidado vuestra dirección.	 Direccionnikita qonqaruniñam.
Engordé tres kilos.	 Kimsa kilota churarqani.
Tengo una cuerda en el maletero.	 Troncopi waskayuqmi kani.
Tengo un poco de gripe.	 Ñuqaqa huk chikan gripeyuqmi kani.
Tengo que salir de aquí.	 Kaymanta lluqsinay tiyan.
Tuve un día realmente duro.	 Chiqap sasa punchawtam pasarqani.
He oído esa canción antes.	 Chay takitaqa ñawpaqtaraqmi uyarirqani.
He invitado a todos mis amigos.	Llapan amistadniykunatam invitarqani.
Acabo de llegar a Boston.	 Chayraqmi Boston llaqtaman chayarqani.
Acabo de destrabar la puerta.	 Chayraqmi punkuta kicharqani.
He dejado lo mejor para el final.	 Aswan allin kaqtam qipapaq waqaychani.
He guardado lo mejor para el final.	 Aswan allin kaqtam qipapaq waqaychani.
Lo he sabido por un tiempo.	 Unay pachañam riqsini.
He aprendido mucho de Tom.	 Tommantaqa achkatam yacharuni.
Llevo viviendo aquí toda la vida.	 Tukuy kawsayniypim kaypi yacharqani.
Nunca he visto eso antes.	 Manam haykapipas chaytaqa rikurqanichu.
Nunca he cantado esto antes.	 Manam haykapipas kaytaqa takirqanichu.
Una vez vi una ballena de verdad.	 Huk kutinmi rikurqani cheqaq ballenata.
He visto todo lo que quiero ver.	 Tukuy rikuy munasqaytam rikuruni.
He visto muchísimos conciertos.	 Achka conciertokunatam qawarqani.
He hablado con Tom sobre ello.	 Tomwanmi chaymanta rimarqani.
He viajado por toda Europa.	 Lliw Europa lawpim purirqani.
Lo he intentado en diversas ocasiones.	 Achka kutitam pruebarqani.
He tramado un buen plan.	 Allin plantatam ruwaruni.
Ojalá los ciegos puedan ver.	 Ñawsakuna rikunankuta munayman.
Si no lo sabes, averígualo.	Mana yachaspaykiqa yachay.
Si comen eso, morirán.	 Chayta mikhuspankuqa wañunqakum.
¡El que sabe, sabe!	 Yachaq, yachan!
Si mientes, te castigaré.	 Llullakuspaykiqa muchuchisqaykim.
Si tú quieres ir, iremos.	 Riyta munaspaqa ñuqaykupas risaqku.
Imagínate a ti haciendo eso.	 Piensariy chayta ruwanaykipaq.
Al final no vino.	 Tukuyninpiqa manan hamurqanchu.
¿En qué mes nacieron ustedes?	 ¿Ima killapitaq paqarirqanki?
Investigue usted cuál es la causa.	 Imarayku kasqanmanta yachay.
El hierro es un metal muy útil.	 Fierroqa ancha allin q'illaymi.
¿Alguien se va a comer eso?	 ¿Pipas chayta mikhunqachu?
¿Es él un estudiante trabajador?	 ¿Llamkaq yachakuqchu?
¿El dueño del auto es él?	 ¿Paychu carropa dueñon?
¿Es legal la caza de armadillos?	 ¿Legalchu armadillokunata caza?
¿Te importa si bebo alcohol?	 ¿Imapas qosunkichu tragota ukyaqtiy?
¿Es una mariposa o una polilla?	 ¿Pillpintuchu icha ch’uspichu?
¿Es difícil hablar inglés?	 ¿Sasachu qhichwa simita rimay?
¿Te ha pasado algo?	 ¿Imapas pasarqasunkichu?
¿Ese es un diccionario de francés?	 ¿Chayqa francés simipi diccionariochu?
¿Es mucho pedir?	 ¿Llumpaychu tapukuy?
¿Es eso lo que Tom querría?	 ¿Chaytachu Tom munanman?
¿Es eso lo que quieres hacer?	¿Chaytachu ruwayta munanki?
¿Aquel es tu perro?	 ¿Chaychu allquyki?
¿Es esa tu decisión final?	 ¿Chaychu qhepa kaq decidisqayki?
¿Esa es tu última palabra?	 ¿Chaychu qhepa rimayniyki?
¿Acaso el trabajo es demasiado para ti?	 ¿Llank’ay llumpaychu qampaq?
¿Hay un gato sobre la mesa?	 ¿Mesa patapichu misi kan?
¿Hay descuento por ser estudiante?	 ¿Kanchu descuento estudiante kaymanta?
¿Hay un servicio cerca de aquí?	 ¿Kanchu kay qayllapi servicio?
¿Hay un baño aquí cerca?	 ¿Kay qayllapichu baño kan?
¿Hay un baño cerca de aquí?	 ¿Kay qayllapichu baño kan?
¿Hay alguien en la habitación?	 ¿Kanchu pipas chay cuartopi?
¿Hay alguien en el cuarto?	 ¿Kanchu pipas chay cuartopi?
¿Hay algo que tenga que hacer?	 ¿Kanchu imapas ruwanay?
¿Hay algo que podamos hacer?	 ¿Imatapas rurachwanchu?
¿Hay alguien más aquí?	 ¿Kaypi huk runapas kanchu?
¿Hay algo que necesites?	 ¿Kanchu imapas necesitasqayki?
¿Hay alguna cosa que quieras?	 ¿Kanchu imapas munasqayki?
¿Es un mal momento para visitarle?	 ¿Mana allinchu payta watukunapaq?
¿Esto está hecho en Suiza?	 ¿Suiza suyupichu kayqa ruwakun?
¿Es esto lo mejor que puedes hacer?	 ¿Kaychu aswan allin ruway atisqayki?
¿Está correcta esta traducción?	 ¿Allinchu kay t’ikray?
¿Tu escuela está en esta ciudad?	 ¿Kay llaqtapichu yachay wasiyki?
¿Está tu escuela en esta ciudad?	 ¿Kay llaqtapichu yachay wasiyki?
¿No es un poco raro?	 ¿Manachu huk chhikanta admirakuypaq?
No puede estar ocupado.	Manan ocupasqa kayta atiwaqchu.
Causó cierta conmoción.	 Chayqa wakin ch’aqwaytan hatarichirqan.
Viene con sopa o ensalada.	 Sopawan utaq ensaladawan hamun.
Puede que sea tal y como dices.	 Nisqaykiman hinapaschá kanman.
Eso no me costó mucho.	 Chayqa manan anchatachu gastawarqan.
No me costó mucho.	 Manam anchatachu gastawarqa.
No me afecta en absoluto.	 Manam imapipas afectawanchu.
No significa nada.	 Manam imatapas niyta munanchu.
No se ve nada bien.	 Manam allintachu qawakun.
No me tiene sentido.	 Manam ñuqapaqqa imapaqpas valenchu.
No importa en este momento.	 Kaypiqa manam imananpaschu.
A mí no me parece gracioso.	 Manam asikunapaq hinachu tarini.
No me parece gracioso.	 Manam asikunapaq hinachu piensani.
Eso ocurrió hace mucho tiempo.	 Chayqa unayñam pasarqa.
Ocurrió hace tres años.	 Kimsa wata ñawpaqtaraqmi pasarqa.
Es una buena vista desde aquí.	 Kaymantaqa allin qhawariymi.
Es una total pérdida de tiempo.	 Chayqa total tiempo usuchiymi.
Es una carta muy extraña.	 Ancha admirakuypaq cartam.
Ya es hora de salir.	 Ripunapaq pachañam.
Es una especie en peligro de extinción.	 Chayqa chinkananpaqña kaq rikch'aqmi.
Es más fácil de lo que pensé.	 Yuyasqaymantaqa aswan facilmi.
Ya es hora de que vaya yendo.	 Rinaykipaq pachañam.
Es sólo tu imaginación.	 Imaginacionniykillam.
Eso es más de lo que puedo soportar.	 Chayqa aswanmi aguantay atisqaymanta.
Eso es más de lo que puedo aguantar.	 Chayqa aswanmi aguantay atisqaymanta.
No es la mejor solución.	 Manan aswan allin allichaychu.
Es nuestro deber ayudarles.	 Deberninchismi paykunata yanapananchis.
Se dice que ella es rica.	 Qhapaq kasqanmantan ninku.
Es algo como una pelota.	 Chayqa imapas pelota hina.
Es hora de cerrar el portón.	Punkuta wichqanapaq pachañam.
Hoy hace viento, ¿verdad?	 Kunan punchawqa wayram, ¿aw?
No es una carretera, sino un camino.	 Manam hatun ñanchu, aswanqa ñanmi.
Simplemente no parece probable.	 Chaylla mana probablechu rikchakun.
Parece que tienes razón.	 Yaqachus hina allinta rimanki.
Parece que tiene razón.	 Yaqachus hina allinta rimanki.
Parece que tienen razón.	 Yaqachus hina allinta rimanku.
Parece que no hay nadie en casa.	 Manapaschá pipas wasipas kanchu.
Parece que no haya nadie en casa.	 Manas pipas wasinpichu kashanman hina.
Tomará solo unos minutos.	 Iskay kinsa minutollapin kanqa.
Solo toma unos minutos.	 Iskay kinsa minutollapin ruwakun.
Llovió mucho aquel invierno.	 Chay chiri killapim anchata paramurqa.
Llovió fuerte ayer.	 Qayna punchawmi sinchita pararqa.
Anoche llovió.	 Qayna tutam paramurqa.
Parecía ser una buena idea.	 Allin yuyaymanmi rikchakurqa.
Empezó una reacción en cadena.	 Huk cadena reacción nisqa qallarirqan.
De repente se puso a llover.	 Chayllamanmi parayta qallaykurqa.
De repente comenzó a llover.	 Chayllamanmi parayta qallaykurqa.
Aquí solía ser tranquilo.	 Ñawpaqqa kaypiqa ch’inllam karqa.
Fue Tomás quién acuchilló a María.	 Tomásmi Maríata k’irisqa.
Fue Tomás el que acuchilló a María.	 Tomásmi Maríata k’irisqa.
Fue un fracaso estrepitoso.	 Chayqa llakikuypaqmi karqa.
Fue un momento significativo.	 Chayqa ancha allinmi karqa.
Era una zona agrícola.	 Chayqa chakra llamk’anapaqmi karqa.
Fue una actuación terrible.	 Manchay ruwaymi karqan.
Fue un sueño interesante.	Chayqa sumaq musquymi karqa.
Fue bueno mientras duró.	 Allinmi karqa duranankama.
Fue bien fácil para ellos.	 Paykunapaqqa ancha facilmi karqa.
Era demasiado difícil para mí.	 Ñoqapaqqa sinchi sasapunin karqan.
Para mí era incómodo.	 Ñoqapaqqa mana allinchu karqan.
El mes pasado hizo mucho frío.	 Qayna killapim ancha chiri karqa.
Ayer noche hizo mucho frío.	 Qayna tutan sinchi chiri karqan.
Anoche hizo mucho frío.	 Qayna tutan sinchi chiri karqan.
Ayer hacía mucho viento.	 Qayna punchawqa ancha wayram karqa.
No fue tan sencillo.	 Manam chayna facilchu karqa.
Pronto serán las tres.	 Pisi tiempollamantan kinsaña kanqa.
Es una bendición disfrazada.	 Chayqa huk samincha disfrazasqa.
Es una cuestión complicada.	 Chayqa sasa tapukuymi.
Es una foto de mi familia.	 Chayqa aylluypa fotonmi.
Es un riesgo que tenemos que tomar.	 Chayqa riesgota hap’inanchismi.
Es un riesgo que tenemos que asumir.	 Chayqa riesgota hap’inanchismi.
Es un riesgo que tenemos que correr.	 Chayqa riesgota hap’inanchismi.
Es un organismo unicelular.	 Huk celulayuq kawsaqmi.
Es un pueblo de tres mil almas.	 Kimsa waranqa almayuq llaqtam.
Es un camión con remolque.	 Chayqa remolqueyuq camionmi.
Es un asunto muy urgente.	 Ancha usqhaylla ruwaymi.
Es una cuestión muy apremiante.	 Ancha sasachakuymi.
Ya es temporada de tifones.	 Ñam tifón pachaña.
También está escrito en francés.	 Francés simipipas qillqasqam.
Es un día cualquiera en el trabajo.	Llamkaypi ima huk punchawpas.
Ha pasado más de un mes.	 Huk killa masñan pasarqon.
Ha estado nevando toda la noche.	 Tutantinmi rit'i paramusqa.
Estuvo nevando toda la noche.	 Tutantinmi rit’i paramushasqa.
Es mejor no ir ahí.	 Aswan allinmi mana chayman riyqa.
Quedarse en casa es aburrido.	 Wasipi qhepakuyqa aburrikunapaqmi.
Es diferente para todos.	 Llapa runapaqqa hukniraymi.
Es diferente para todas.	 Llapa runapaqqa hukniraymi.
Son las ocho de la noche.	 Pusaq pachañam tuta.
Es divertido hablar en francés.	 Kusikunapaqmi francés simi rimayqa.
Es bueno que nieve.	 Allinmi rit'i kasqanqa.
Es genial tener una familia.	 Ancha allinmi aylluyuq kayqa.
Es difícil dominar el inglés.	 Sasam inglés simita allinta yachayqa.
Ser honesto es importante.	 Honrado kayqa ancha allinmi.
Es como un sueño hecho realidad.	 Musquypas hunt'akuq hinam.
Nunca se ha hecho antes.	 Manam haykapipas chaytaqa ruwarqakuchu.
No es problema de computadora.	 Manan computadorapi sasachakuychu.
No es una carretera, sino un camino.	 Manam hatun ñanchu, aswanqa ñanmi.
No se supone que pase.	 Manam pasananchu.
No queda muy lejos de aquí.	 Kaymantaqa manam ancha karuchu.
Probablemente sea solo el viento.	 Wayrallachá.
Es algo que no necesito.	 Chayqa mana necesitasqaymi.
Es algo que tengo que hacer.	 Chayqa imapas ruwanaymi.
Es la mejor casa del pueblo.	 Llaqtapi aswan allin wasi.
Ya es hora de irnos a casa.	 Wasiman kutina pachaña.
Ya es hora de que te levantes.	 Hatarinaykipaq tiempoñam.
Muy probablemente venga él.	 Payqa yaqapaschá hamunqa.
Es pequeñísimo y angosto.	 Ancha huch’uylla, k’ititaq.
Está calentito debajo de la sábana.	 Raphi urapi q'uñi kachkan.
Es tu problema, no el mío.	 Qampa sasachakuynikim manam ñuqapachu.
Me voy a lavar la cara.	 Uyayta mayllakusaq.
Jackson se cayó de su caballo.	 Jacksonqa caballonmanta urmaykusqa.
Pero no le digas a nadie más.	 Ichaqa ama hukman willaychu.
