español	quechua
¿Aún tienes el mismo número?	 ¿Huk yupayniyuqraqchu kanki?
¿Sigues queriendo ir a Boston?	 ¿Boston llaqtaman riyta munankiraqchu?
¿Estudias alguna lengua extranjera?	 ¿Huk simitachu estudianki?
¿Estás suscrito a algunas revistas?	 ¿Suscribinkichu wakin revistakunata?
¿Crees que el inglés es difícil?	 ¿Qanpa yuyayniykipiqa, inglés simiqa sasachu?
¿Cree usted que podré pasarlo?	 ¿Qanpa yuyayniykipiqa pasayta atiymanchu?
¿Crees que a él le guste mi obsequio?	 ¿Qanpa yuyayniykipiqa gustanchu regaloy?
¿Crees que estamos haciéndolo bien?	 ¿Qanpa yuyayniykipiqa, ¿allintachu ruwashanchis?
¿Crees que puedas hacer eso, Tom?	 ¿Qanpa yuyaykusqaykiman hinachu chayta ruwayta atiwaq, Tom?
¿Entiendes lo que te digo?	 ¿Entiendenkichu rimasqayta?
¿Entiendes lo que estoy diciendo?	 ¿Entiendenkichu rimasqayta?
¿Consumes alguna sustancia ilegal?	 ¿Ima mana kamachisqa sustanciatapas mikhunkichu?
¿Queréis otra taza de café?	 ¿Huk kukatachu munanki?
¿Quieres que traiga mi guitarra?	 ¿Munawaqchu guitarrayta apamunayta?
¿Quieres que llame a la policía?	¿Munawaqchu policiakunata waqyanayta?
¿Quieres que me deshaga de esto?	 ¿Munawaqchu kaymanta librakunayta?
¿Quieres que te deje solo?	 ¿Munankichu sapallaykita saqenayta?
¿Quieres que abra la ventana?	 ¿Munawaqchu ventanata kichanaypaq?
¿Quieres que le diga a la policía?	 ¿Munawaqchu policiakunaman willanayta?
¿Quieres nuestra ayuda o no?	 ¿Yanapayniykuta munankichu icha manachu?
¿Quieres cancelar la reunión?	 ¿Munawaqchu huñunakuyta cancelayta?
¿Quieres venir con nosotros?	 ¿Ñoqaykuwan hamuyta munankichu?
¿Quieres venir con nosotras?	 ¿Ñoqaykuwan hamuyta munankichu?
¿Querés cenar conmigo?	 ¿Ñoqawan cenayta munankichu?
¿Quieres comer garbanzos?	 Garbanzota mikhuyta munankichu?
¿Quieres venir a pescar conmigo?	 ¿Ñoqawan challwaq hamuyta munankichu?
¿Te gustaría ir a comer sushi esta noche?	 ¿Kunan tuta sushi mikhuq riyta munankichu?
¿Quieres dejarlo así?	 ¿Kaynatachu saqiyta munanki?
¿Quieres jugar al escondite?	 ¿Pakakuspa pukllayta munankichu?
¿Querés jugar a la escondida?	 ¿Pakakuspa pukllayta munankichu?
¿Le gustaría sentarse en otro lugar?	 ¿Munawaqchu huklawpi tiyayta?
¿Quieres sentarte en otro lugar?	 ¿Hukpi tiyayta munankichu?
¿Quieres dormir en el sofá?	 ¿Sofápi puñuyta munankichu?
¿Querés quedarte acá toda la semana?	 ¿Tukuy semanachu kaypi qhepakuyta munanki?
¿Quieres ver este programa?	 ¿Munawaqchu kay programata qawayta?
¿Tomás sabe andar a caballo?	 ¿Tomás yachanchu kawallupi puriyta?
¿Tomás sabe cabalgar?	 ¿Tomás yachanchu sillakuyta?
¿Alguien tiene algo que decir?	 ¿Pipas imatapas rimananpaq kanchu?
¿Me hace este vestido parecer gorda?	 ¿Kay p’achaqa wira hinachu qhawarichiwan?
En este hotel no se permiten perros.	 Kay hotelpiqa manam allqukunataqa yaykuchinkuchu.
Los perros tienen un olfato agudo.	Allqukunaqa allintam asnaq kanku.
Los perros poseen un agudo sentido del olfato.	 Allqukunaqa allintam asnaq kanku.
Los perros tienen un agudo sentido del olfato.	 Allqukunaqa allintam asnaq kanku.
Los perros comerán casi cualquier cosa.	 Allqukunaqa yaqa tukuy imatam mikunqa.
Hacer eso es probable que sea cansado.	 Chayta ruwayqa sayk’uchikuqchá kanqa.
Hacer eso es probable que canse.	 Chayta ruwaspaqa yaqapaschá sayk’uchisunkiman.
No tengas miedo de equivocarte.	 Ama manchakuychu pantasqa kayta.
No tenga miedo de experimentar cosas nuevas.	 Ama manchakuychu mosoq kaqkunata pruebayta.
Que no te engañe su buena apariencia.	 Ama q'otuchikuychu sumaq rikch'ayninwanqa.
No creas todo lo que oyes.	 Ama tukuy uyarisqaykita creeychu.
No creas todo lo que oigas.	 Ama tukuy uyarisqaykita creeychu.
No crean en todo lo que oyen.	 Ama tukuy uyarisqaykita creeychu.
No te creas todo lo que leas.	 Ama tukuy leesqaykita creeychu.
No culpes a Tom por lo que hizo Mary.	 Ama Tomta huchachaychu Marypa ruwasqanmanta.
No me molestes por semejantes nimiedades.	 Ama chayna pisilla kaqkunamantaqa llakichiwaychu.
No te me acerques, estoy resfriado.	 Ama asuykamuwaychu, chiriyuqmi kani.
No te acerques, estás hecho un asco.	 Karunchakuy, chaqwa kanki.
No vuelvas a hacer nada así.	 Ama hayk'aqpas chhaynataqa ruwayñachu.
¡Deja de darle vueltas a tus errores pasados!	 ¡Amaña ñawpaq pantasqaykikunapi yuyaykuychu!
¡No te mortifiques por tus errores pasados!	 ¡Ama maqakuychu ñawpaq pantasqaykimanta!
No comas tanto. Vas a engordar.	 Ama chaynata mikuychu. Wirayapunki.
No comas tanto. Te pondrás gordo.	 Ama chaynata mikuychu. Wirayapunki.
Ni siquiera lo nombres otra vez.	 Ama hukmanta sutichaypaschu.
No olvides el sombrero de ala ancha.	 Ama qunqaychu ancho puntayuq sombrerota.
No te olvides de que existen excepciones.	Ama qunqaychu excepciones kasqanmanta.
No te olvides de acordarme de eso.	 Ama qunqaychu chayta yuyarichiway.
No olvides firmar el contrato.	 Ama qunqaychu contratota firmayta.
No dejes entrar a nadie a este edificio.	 Ama pitapas kay wasiman yaykuchiychu.
No pierda de vista a sus hijos.	 Ama wawaykikunataqa qonqaychu.
No vuelvas a cometer el mismo error.	 Ama yapamanta chayna pantayta ruraychu.
No le cuentes nuestro plan a nadie.	 Ama pimanpas planniykutaqa willaychu.
No le menciones nuestros planes a nadie.	 Ama pimanpas rimaychu planniykumanta.
¡No finja usted lo que no siente!	 ¡Ama mana sientesqaykiman hina ruwaychu!
No digas cosas malas de otros.	 Ama hukkunamanta mana allinta rimaychu.
No fume cuando esté de servicio.	 Turnopi kashaspaqa ama cigarrota pitaychu.
No fumes estando de servicio.	 Ama llamk’achkaspaqa cigarrota pitaychu.
No le digas a nadie que hemos hecho esto.	 Ama pimanpas willaychu kay ruwasqaykumanta.
No lo toques. Dejalo como está.	 Ama llamiychu. Kasqanman hina saqiy.
No la toques. Déjala como está.	 Ama llamiychu. Kasqanman hina saqiy.
No intentes culparme de todo esto.	 Ama tukuy kaykunamanta huchachayta munaychu.
No subestimes a tu oponente.	 Ama pisipaq qhawariychu contrarioykita.
No uséis aquella mesa junto a la ventana.	 Ama chay tablata ventana qayllapi llamk'achiychu.
No te preocupes por lo que dicen los demás.	 Ama llakikuychu hukkunapa nisqankumantaqa.
No te preocupes. Nunca te dejaré.	 Ama llakikuychu. Manam haykapipas saqisqaykichu.
No te preocupes. Yo me haré cargo.	 Ama llakikuychu. Apasaq.
¿No tienes aire acondicionado?	 ¿Manachu aire acondicionadoyuq kanki?
¿No crees que esto es demasiado arriesgado?	 ¿Manachu piensanki kayqa nishuta peligroso kananpaq?
El Dr. Jackson es muy paciente.	 Jackson doctorqa ancha pacienciayoqmi.
El Dr. Jackson tiene mucha paciencia.	Jackson doctorqa ancha pacienciayoqmi.
El Dr. Jackson tiene muchos pacientes.	 Jackson doctorqa achka unquqniyuqmi.
Conduzca a este señor a mi oficina.	 Kay wiraquchata oficinayman pusay.
Cada chico ha recibido su diploma.	 Sapa warmakunam diplomanta chaskirunku.
Come y bebe cuanto quieras.	 Munasqaykiman hina mikhuy, ukyay.
Tómate la sopa antes de que se enfríe.	 Manaraq chirichkaptin chay sopata mikhuy.
Tómate la sopa antes de que se te enfríe.	 Manaraq chirichkaptin chay sopata mikhuy.
Cómete tu sopa antes que se enfríe.	 Manaraq chirichkaptin sopaykita mikhuy.
A Einstein le gustaba tocar el violín.	 Einsteinqa violinta tocaytam gustarqa.
Los elefantes viven en África y en Asia.	 Elefantekunaqa Abya Yalapi, Awya Yalapipas kawsanku.
Vacía el agua del balde.	 Chay baldemanta yakuta ch’usaqyachiy.
Aunque no lo hagas, yo lo haré.	 Manaña chayta ruwankichu chaypas, ñoqaqa ruwasaqmi.
Todas las puertas de la casa están cerradas.	 Tukuy wasi punkukuna wisq’asqa.
Cada trimestre tengo una paga extra.	 Sapa trimestrem extra pagota chaskini.
Todos en la villa lo conocían.	 Lliw llaqtachapim paytaqa riqsirqaku.
Todos son iguales ante la ley.	 Llapallanmi kamachikuypa ñawpaqenpi kaqlla kanku.
Todos sabían que Tom estaba en problemas.	 Lliwmi yacharqaku Tom sasachakuypi kasqanmanta.
Todos sabían que Tom estaba en apuros.	 Lliwmi yacharqaku Tom sasachakuypi kasqanmanta.
Todos pudieron oír lo que dijo Tom.	 Lliwmi uyarirqaku Tompa nisqanmanta.
Todo el mundo se merece una segunda oportunidad.	 Lliwmi iskay kaq oportunidadta merecen.
Todos saben que eres un mentiroso.	 Lliwmi yachanku llulla kasqaykita.
Todo el mundo comete errores de vez en cuando.	 Lliwmi sapa kuti pantanchik.
Todos quieren ser amigos de Tom.	 Llapallankum Tomwan amistad kayta munanku.
Todos estaban vestidos de payaso.	Llapallankum payaso hina pachasqa karqaku.
Todos los que le conocían le admiraban.	 Llapa reqsiqkunan admirakurqanku.
Todo lo que dice son calumnias.	 Tukuy ima rimasqanpas k’amiymi.
Todo aquí me recuerda a Tom.	 Kaypi tukuy imapas Tomta yuyarichiwan.
Todo parece estar funcionando bien.	 Tukuy imapas allintam llamkachkanmanpas hina.
Todo estaba listo para el viaje.	 Tukuy imapas listoñam karqa chay viajepaq.
Todo lo que te hemos contado es cierto.	 Tukuy ima willasqaykupas cheqaqmi.
Todo anduvo según el plan.	 Tukuy imapas yuyaykusqanman hinan rirqan.
Todo funcionó sin problemas.	 Tukuy imapas mana sasachakuyniyuqmi llamkarqa.
FORTRAN es un lenguaje de programación.	 FORTRAN nisqaqa huk programacion simim.
La fatiga está minando su salud.	 Sayk’uyqa qhali kayniykitan pisiyachishan.
Pocas personas entendieron su comentario.	 Pisilla runakunan entienderqanku rimasqanta.
Pocos estudiantes asistieron al encuentro.	 Chay huñunakuymanqa pisi estudiantekunan rirqanku.
Enfócate en una cosa y hazla bien.	 Huk kaqninpi yuyaymanay hinaspa allinta ruway.
A pesar de su opulencia, es infeliz.	 Qhapaqña kashan chaypas manan kusisqachu kashan.
Por alguna razón, esto no funciona.	 Imaraykupas kayqa manam llamkanchu.
Por alguna razón, esto no funciona.	 Imaraykupas kayqa manam llamkanchu.
Afortunadamente el tiempo estuvo bien.	 Ancha kusisqa pachaqa allinmi karqan.
Por suerte hizo buen tiempo.	 Suertepaqmi tiempoqa allin karqa.
Francia está al sur de Inglaterra.	 Francia nacionqa Inglaterra nacionpa uray ladonpin kashan.
Francia limita con España.	 Ransiyaqa Ispañawan fronterayuqmi.
De ahora en adelante lo haremos así.	 Kunanmanta pacha kayhinata rurasunchik.
De aquí en adelante iremos a pie.	 Kunanmanta pacha chakipi risunchik.
A partir de aquí iremos a pie.	Kaymanta chakipi risunchik.
Alemania alguna vez fue aliado de Italia.	 Huk kutinmi Alemania nacionqa Italia nacionwan kuska karqan.
Vístete rápido y sígueme.	 Usqhaylla pachakuspa qatiway.
Hacerse un tatuaje es una idea tonta.	 Tatuaje ruwayqa upa yuyaymi.
Las niñas son más románticas que los niños.	 Sipaskunaqa qhari wawakunamantaqa aswan munakuyniyoqmi kanku.
Otórgale el beneficio de la duda.	 Payman qoy iskayrayaypa allinninta.
Déme cambio en billetes y menudo.	 Quway cambiota facturakunapi hinaspa menudopi.
Déme usted la equivalencia en dólares.	 Chay equivalente nisqataqa dólares nisqapi quway.
Dios creó el mundo en seis días.	 Diosqa soqta p’unchayllapin kay pachata kamarqan.
Buenos días. Es hora de levantarse.	 Rimaykullayki. Hatarinapaq pachañam.
Las buenas películas ensanchan tus horizontes.	 Allin peliculakunan mast’arisunki yuyayniykita.
Adivina lo que tengo en la mano.	 Adivinay ima makiypi kasqanmanta.
Adivina qué tengo en la mano.	 Adivinay ima makiypi kasqanmanta.
Halloween se celebra en octubre.	 Halloweentaqa octubre killapin ruwanku.
¿Le ha dicho a usted algo concreto?	 ¿Imatapas nisurqankichu?
Ten más respeto hacia tus mayores.	 Kuraqniykikunata astawan respetay.
¿Has roto alguna vez tus lentes?	 ¿Hayk’aqllapas lentesniykita p’akirqankichu?
¿Has conducido un auto deportivo alguna vez?	 ¿Hayk’aqllapas deporte carrota manejarqankichu?
¿Te has salvado alguna vez por los pelos?	 ¿Hayk’aqllapas chukchaykiwan qespichisqachu karqanki?
¿Alguna vez has besado a otra chica?	 ¿Hayk’aqllapas huk sipasta much’arqankichu?
¿Le has mentido alguna vez a tu madre?	 ¿Hayk’aqllapas mamaykita llullakurqanki?
¿Has vivido alguna vez en una gran ciudad?	 ¿Hayk’aqllapas hatun llaqtapi tiyarqankichu?
¿Alguna vez estuviste enamorado?	¿Hayk’aqllapas munanakuypi tarikurqankichu?
¿Alguna vez has dormido en la calle?	 ¿Hayk’aqllapas callepi puñurqankichu?
¿Alguna vez has pisado un tomate?	 ¿Hayk’aqllapas tomateta sarurqankichu?
¿Has conocido a alguno de los amigos de Tom?	 ¿Tompa mayqen amigontapas reqsirqankichu?
¿Has pagado ya las entradas?	 ¿Ñam pagarqankichu chay boletokunata?
¿Te has repuesto del shock?	 ¿Alliyarqankichu chay ch’aqwaymanta?
¿Has visto mis lentes por alguna parte?	 ¿Maypipas rikurqankichu lentesniykunata?
¿No has llamado aún a la policía?	 ¿Manachu policiakunata waqyarqanki?
Él adaptó la historia para los niños.	 Paymi chay willakuyta warmakunapaq hina tikrarqa.
Siempre disimula sus intenciones.	 Payqa sapa kutim ima munasqanmanta pakakun.
Él siempre conduce su auto demasiado rápido.	 Sapa kutim carronta llumpay utqaylla manejan.
Nos daba lata con sus quejas.	 Payqa quejakusqanwanmi llakichiwaqku.
Él postuló al empleo y lo obtuvo.	 Chay llamkayta mañakuspanmi chaskirqa.
Él llegó a la estación a las cinco.	 Pichqa horatam chay estacionman chayarurqa.
Él llegó aquí diez minutos antes.	 Chunka minuto ñawpaqtaraqmi kayman chayarurqa.
Él le preguntó a ella por qué vino tan tarde.	 Tapurqataqmi imanasqa chayna tardeta hamusqanmanta.
Él me preguntó cómo llegar al museo.	 Paymi tapuwarqa imaynatam museoman chayanaypaq.
Él me preguntó lo que había estado haciendo.	 Paymi tapuwarqa ima ruwasqayta.
Nos pidió que no hiciéramos ruido.	 Paymi niwarqaku ama qaparinaykupaq.
Él evitó encontrarla en el camino.	 Ñanpi mana tuparqachu.
Él hornea pan en un horno muy viejo.	 Ancha mawk’a hornopi t’antata wayk’un.
Él cree todo lo que le digo.	 Payqa tukuy ima nisqaytam creen.
Él ha traicionado a sus amigos por dinero.	Payqa qolqeraykun amigonkunata traicionaran.
Él culpa a la mala suerte de su fracaso.	 Payqa mana allin suertetan huchachan mana allin ruwasqanmanta.
Él se sopló las puntas de los dedos.	 Dedonkunapa puntanpim wayrachirqa.
Él nos aburrió con su larga historia.	 Payqa aburriwarqankun unay willakuyninwan.
Él rompió la ventana a propósito.	 Payqa munaspanmi ventanata pakirurqa.
Él ha roto la ventana intencionadamente.	 Payqa munaspanmi ventanata pakirurqa.
Él rompió una ventana a propósito.	 Payqa munaspanmi huk ventanata pakirurqa.
Los construyó sobre una línea de montaje .	 Chaykunataqa huñunakunankupaqmi hatarichirqa.
Él puede cantar mejor que cualquiera de nosotros.	 Payqa mayqenninchismantapas aswan allintan takiyta atin.
Él no puede haber hecho eso solo.	 Manam sapallanqa chaytaqa ruwanmanchu karqa.
Él continuó con su experimento.	 Payqa experimento ruwasqanwanmi hinalla ruwarqa.
Él me felicitó por mi éxito.	 Paymi felicitawarqa allin ruwasqaymanta.
Aceptó ayudar a la anciana.	 Machuchata yanapananpaqmi arí nisqa.
Ya no podía soportar el dolor.	 Manañan chay nanayta aguantayta atirqanñachu.
Ya no podía aguantar el dolor.	 Manañam chay nanayta hapiyta atirqaniñachu.
Él podría seguir vivo en algún lado.	 Maypipas kawsachkallanmanmi.
Él cortó dos metros de cuerda.	 Iskay mitru waskata kuchurqusqa.
Él le arrancó algunas ramas al árbol.	 Sachamanta wakin kallmakunatam llikirurqa.
Él cortó la carne y la pesó.	 Chay aychata kuchuspa pesarqan.
Él decidió no ir a la fiesta.	 Chay fiestaman mana rinanpaqmi tantearurqa.
Él decidió no esperar más.	 Payqa tantearurqam manaña suyananpaq.
Él negó haber robado el dinero.	 Paymi negasqa chay qolqeta suwakusqanmanta.
Él no les niega nada a sus hijos.	 Manam wawankunamanqa imatapas neganchu.
Él pasaba mucho tiempo estudiando.	 Achka tiempotam estudiarqa.
Él hizo todo lo que pudo para rescatarla.	Payqa tukuy atisqanman hinan ruwarqan qespichinanpaq.
Lo hizo simplemente por curiosidad.	 Chaytaqa ruwarqa yachay munasqanraykullam.
Ayer no comió nada.	 Qayna punchawqa manam imatapas mikurqachu.
Él no hablaba a menos que le hablaran.	 Mana rimapayaptinqa manam rimaqchu.
Fue infiel a sus deberes.	 Payqa manan hunt’aq sonqochu karqan ruwanankunapi.
No me dio nada para comer.	 Manam imatapas mikunaypaq quwarqachu.
Es cierto que no fue a la iglesia.	 Cheqaqmi mana iglesiaman risqanqa.
En realidad, él no fue a la iglesia.	 Chiqaptaqa manam iglesiamanchu rirqa.
No parece estar muy cansado.	 Mana ancha sayk'usqa hinachu kanki.
Él no sabe mucho de Japón.	 Payqa manan anchatachu yachan Japón nacionmanta.
Él no sabe que yo tengo un gato.	 Manas yachanchu misiyuq kasqayta.
No sabe que soy japonés.	 Payqa manan yachanchu japonés kasqayta.
No parece ser estadounidense.	 Mana Amerikamantachu rikurin.
Él no muestra sus verdaderos sentimientos.	 Payqa manan cheqaq sientekuynintaqa rikuchinchu.
Él bebió directo de la botella.	 Chay botellamanta derechota ukyasqa.
Él toma mucha leche todos los días.	 Sapa punchawmi achka lecheta upyan.
Él gana el triple que yo.	 Payqa kinsa kuti masraqmi ganan ñoqamanta.
Él gana tres veces más que yo.	 Payqa kinsa kuti masraqmi ganan ñoqamanta.
Lo examinó de arriba abajo.	 Chaytaqa hawanmanta uraykamam qawarqa.
Me hizo muchas finezas.	 Payqa achka finurakunatam ruwawarqa.
Ha perdido el tren de las ocho y media.	 Pusaq kimsa chunka trenta faltarun.
Él ha decidido casarse finalmente.	 Payqa tukukuypiqa casarakunanpaqmi tantearun.
Finalmente decidió casarse.	 Tukuyninpiqa casarakunanpaqmi tantearurqa.
Les echó la culpa a sus amigos.	 Amistadninkunatam huchacharqa.
Olvidó su promesa de ir allí.	 Chayman rinanpaq prometekusqanta qunqarurqa.
Él me dio un buen consejo.	 Paymi allin consejokunata qowarqan.
Él me dio comida, y dinero también.	Mikhunata quwarqa, qullqitapas.
Él le dio dinero a cada uno de sus hijos.	 Sapakama wawankunamanmi qullqita quykurqa.
Dio la misma respuesta que antes.	 Ñawpaqta hinam kutichirqa.
Él se corta el pelo una vez al mes.	 Killapi huk kutita chukchanta rutun.
Va al parque cada mañana.	 Sapa paqarinmi parqueman rin.
Todas las mañanas va al parque.	 Sapa paqarinmi parqueman rin.
Se hirió jugando ayer.	 Payqa qayna punchaw pukllachkaspanmi k’irisqa karqa.
Él se hirió en el partido de ayer.	 Qayna punchaw pukllaypi k’irisqa karqan.
Él se levantó a las ocho de la mañana.	 Pusaq tutamantanmi hatarirqa.
Cultiva verduras en su jardín.	 Huertanpi verdurakunata tarpun.
Él tenía mucho dinero en el banco.	 Payqa achka qullqiyuqmi karqa bancopi.
Él no tenía rasgos distintivos.	 Payqa manan ima sapaqchayniyoqpaschu karqan.
No tenía nada que decir, así que se fue.	 Manataqmi ima ninanpas karqachu, chaymi ripurqa.
Tenía doscientas cabezas de ganado.	 Payqa iskay pachak wakayuqmi karqa.
Tiene pocos amigos en esta ciudad.	 Kay llaqtapiqa pisillam amistadninkuna.
Tiene algunos amigos en esta ciudad.	 Kay llaqtapi wakin amistadninkuna kan.
Él tiene un buen dominio del francés.	 Payqa francés simita allinta yachan.
Él tiene mucho dinero en el banco.	 Payqa achka qullqiyuqmi bancopi.
Él es conocido por su integridad.	 Payqa reqsisqan kashan hunt’aq sonqo kasqanwan.
Él tiene una mirada melancólica en su rostro.	 Uyanpiqa llakisqa rikchayniyuqmi.
Él estuvo en Londres tres veces.	 Payqa kimsa kutitam Londres llaqtapi karqa.
Ha estado en Londres tres veces.	 Payqa kimsa kutitam Londres llaqtaman rirqa.
Lo ha hecho mejor que la vez pasada.	 Qayna kutimantaqa aswan allintam ruwarun.
Él ya salió a almorzar.	 Ñam almuerzopaq ripusqaña.
Ya ha salido a almorzar.	Payqa almuerzopaqmi lluqsirunña.
Él fue a Hawái de vacaciones.	 Payqa vacacionpin Hawai llaqtaman rirqan.
Ha tenido una larga trayectoria como profesor.	 Payqa unayñan yachachiq hina llank’arqan.
Él nunca ha llegado tarde al colegio.	 Payqa manan hayk’aqpas escuelamanqa tardechu.
Él tiene esta gran pieza para él solo.	 Payqa kay hatun t’aqa llapanta pay kikinpaq hap’in.
Él oyó un ruido en la cocina.	 Cocinapi huk qapariyta uyarisqa.
Oyó a alguien pidiendo ayuda.	 Uyarirqam pipas yanapakuyta mañakuqta.
Él ocultó su pesar bajo una sonrisa.	 Payqa asirikuypa uranpim pesapakuyninta pakarqa.
Es un caballero entre caballeros.	 Payqa wiraquchakuna ukhupi wiraqucha.
Él es capaz de hablar diez lenguas.	 Chunka simita rimayta atin.
Él sabe hablar diez lenguas.	 Chunka simita rimayta yachan.
Él está entre los mejores cantantes de jazz.	 Payqa jazz takiqkunamanta aswan allin takiqkunamantam.
Él es todo menos un hombre confiable.	 Payqa imapas, ichaqa confianapaq hina runan.
Hoy está mejor que ayer.	 Kunan punchawqa aswan allinmi qayna punchawmantaqa.
Él de seguro no es un mal sujeto.	 Payqa seguro manan millay runachu.
